,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14,1576.0,THEL
1,Other income,12  Mar-14,13.0,THEL
2,Total revenues,12  Mar-14,1590.0,THEL
3,Gross profit,12  Mar-14,892.0,THEL
4,Depreciation,12  Mar-14,170.0,THEL
5,Interest,12  Mar-14,76.0,THEL
6,Profit before tax,12  Mar-14,660.0,THEL
7,Minority Interest,12  Mar-14,0.0,THEL
8,Prior Period Items,12  Mar-14,0.0,THEL
9,Extraordinary Inc (Exp),12  Mar-14,0.0,THEL
10,Tax,12  Mar-14,221.0,THEL
11,Profit after tax,12  Mar-14,439.0,THEL
12,Gross profit margin,12  Mar-14,56.6,THEL
13,Effective tax rate,12  Mar-14,33.5,THEL
14,Net profit margin,12  Mar-14,27.9,THEL
15,Current assets,12  Mar-14,529.0,THEL
16,Current liabilities,12  Mar-14,696.0,THEL
17,Net working cap to sales,12  Mar-14,-10.7,THEL
18,Current ratio,12  Mar-14,0.8,THEL
19,Inventory Days,12  Mar-14,13.0,THEL
20,Debtors Days,12  Mar-14,67.0,THEL
21,Net fixed assets,12  Mar-14,2753.0,THEL
22,Share capital,12  Mar-14,372.0,THEL
23,"""Free"" reserves",12  Mar-14,3604.0,THEL
24,Net worth,12  Mar-14,4009.0,THEL
25,Long term debt,12  Mar-14,507.0,THEL
26,Total assets,12  Mar-14,5267.0,THEL
27,Interest coverage,12  Mar-14,9.7,THEL
28,Debt to equity ratio,12  Mar-14,0.1,THEL
29,Sales to assets ratio,12  Mar-14,0.3,THEL
30,Return on assets,12  Mar-14,9.8,THEL
31,Return on equity,12  Mar-14,11.0,THEL
32,Return on capital,12  Mar-14,16.3,THEL
33,Exports to sales,12  Mar-14,0.0,THEL
34,Imports to sales,12  Mar-14,0.0,THEL
35,Exports (fob),12  Mar-14,0.0,THEL
36,Imports (cif),12  Mar-14,0.0,THEL
37,Fx inflow,12  Mar-14,0.0,THEL
38,Fx outflow,12  Mar-14,0.0,THEL
39,Net fx,12  Mar-14,0.0,THEL
40,From Operations,12  Mar-14,352.0,THEL
41,From Investments,12  Mar-14,-974.0,THEL
42,From Financial Activity,12  Mar-14,242.0,THEL
