,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-15*,61962.0,LNTFH
1,Other income,12  Mar-15*,1412.0,LNTFH
2,Interest expense,12  Mar-15*,35678.0,LNTFH
3,Net interest income,12  Mar-15*,26284.0,LNTFH
4,Operating expense,12  Mar-15*,16432.0,LNTFH
5,Gross profit,12  Mar-15*,9852.0,LNTFH
6,Gross profit margin,12  Mar-15*,15.9,LNTFH
7,Provisions/contingencies,12  Mar-15*,955.0,LNTFH
8,Profit before tax,12  Mar-15*,11748.0,LNTFH
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,LNTFH
10,Minority Interest,12  Mar-15*,0.0,LNTFH
11,Prior Period Items,12  Mar-15*,40.0,LNTFH
12,Tax,12  Mar-15*,3241.0,LNTFH
13,Profit after tax,12  Mar-15*,8547.0,LNTFH
14,Net profit margin,12  Mar-15*,13.8,LNTFH
15,Advances,12  Mar-15*,345720,LNTFH
16,Deposits,12  Mar-15*,0,LNTFH
17,Credit/Deposit ratio,12  Mar-15*,NM,LNTFH
18,Yield on advances,12  Mar-15*,17.1,LNTFH
19,Cost of deposits,12  Mar-15*,N.A.,LNTFH
20,Net Interest Margin,12  Mar-15*,7.1,LNTFH
21,Net fixed assets,12  Mar-15*,7185,LNTFH
22,Share capital,12  Mar-15*,30837,LNTFH
23,Free reserves,12  Mar-15*,25789,LNTFH
24,Net worth,12  Mar-15*,77399,LNTFH
25,Borrowings,12  Mar-15*,353896,LNTFH
26,Investments,12  Mar-15*,26492,LNTFH
27,Total assets,12  Mar-15*,527422,LNTFH
28,Debt/equity ratio,12  Mar-15*,4.6,LNTFH
29,Return on assets,12  Mar-15*,1.6,LNTFH
30,Return on equity,12  Mar-15*,11.0,LNTFH
31,Capital adequacy ratio,12  Mar-15*,88.0,LNTFH
32,Net NPAs,12  Mar-15*,1.3,LNTFH
33,From Operations,12  Mar-15*,-64736,LNTFH
34,From Investments,12  Mar-15*,24,LNTFH
