,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,328473.0,GRSM
1,Other income,12  Mar-15*,5390.0,GRSM
2,Total revenues,12  Mar-15*,333863.0,GRSM
3,Gross profit,12  Mar-15*,51445.0,GRSM
4,Depreciation,12  Mar-15*,15632.0,GRSM
5,Interest,12  Mar-15*,6674.0,GRSM
6,Profit before tax,12  Mar-15*,34528.0,GRSM
7,Minority Interest,12  Mar-15*,-8379.0,GRSM
8,Prior Period Items,12  Mar-15*,1542.0,GRSM
9,Extraordinary Inc (Exp),12  Mar-15*,-95.0,GRSM
10,Tax,12  Mar-15*,10159.0,GRSM
11,Profit after tax,12  Mar-15*,17438.0,GRSM
12,Gross profit margin,12  Mar-15*,15.7,GRSM
13,Effective tax rate,12  Mar-15*,29.4,GRSM
14,Net profit margin,12  Mar-15*,5.3,GRSM
15,Current assets,12  Mar-15*,128137.0,GRSM
16,Current liabilities,12  Mar-15*,123694.0,GRSM
17,Net working cap to sales,12  Mar-15*,1.4,GRSM
18,Current ratio,12  Mar-15*,1.0,GRSM
19,Inventory Days,12  Mar-15*,48.0,GRSM
20,Debtors Days,12  Mar-15*,27.0,GRSM
21,Net fixed assets,12  Mar-15*,301894.0,GRSM
22,Share capital,12  Mar-15*,919.0,GRSM
23,"""Free"" reserves",12  Mar-15*,243910.0,GRSM
24,Net worth,12  Mar-15*,244828.0,GRSM
25,Long term debt,12  Mar-15*,62616.0,GRSM
26,Total assets,12  Mar-15*,539339.0,GRSM
27,Interest coverage,12  Mar-15*,6.2,GRSM
28,Debt to equity ratio,12  Mar-15*,0.3,GRSM
29,Sales to assets ratio,12  Mar-15*,0.6,GRSM
30,Return on assets,12  Mar-15*,4.5,GRSM
31,Return on equity,12  Mar-15*,7.1,GRSM
32,Return on capital,12  Mar-15*,11.1,GRSM
33,Exports to sales,12  Mar-15*,4.9,GRSM
34,Imports to sales,12  Mar-15*,8.7,GRSM
35,Exports (fob),12  Mar-15*,16054.0,GRSM
36,Imports (cif),12  Mar-15*,28732.0,GRSM
37,Fx inflow,12  Mar-15*,16086.0,GRSM
38,Fx outflow,12  Mar-15*,28930.0,GRSM
39,Net fx,12  Mar-15*,-12844.0,GRSM
