,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,395010.0,PLNG
1,Other income,12  Mar-15,1548.0,PLNG
2,Total revenues,12  Mar-15,396557.0,PLNG
3,Gross profit,12  Mar-15,14390.0,PLNG
4,Depreciation,12  Mar-15,3154.0,PLNG
5,Interest,12  Mar-15,2935.0,PLNG
6,Profit before tax,12  Mar-15,9849.0,PLNG
7,Minority Interest,12  Mar-15,0.0,PLNG
8,Prior Period Items,12  Mar-15,0.0,PLNG
9,Extraordinary Inc (Exp),12  Mar-15,0.0,PLNG
10,Tax,12  Mar-15,1024.0,PLNG
11,Profit after tax,12  Mar-15,8825.0,PLNG
12,Gross profit margin,12  Mar-15,3.6,PLNG
13,Effective tax rate,12  Mar-15,10.4,PLNG
14,Net profit margin,12  Mar-15,2.2,PLNG
15,Current assets,12  Mar-15,27689.0,PLNG
16,Current liabilities,12  Mar-15,13019.0,PLNG
17,Net working cap to sales,12  Mar-15,3.7,PLNG
18,Current ratio,12  Mar-15,2.1,PLNG
19,Inventory Days,12  Mar-15,8.0,PLNG
20,Debtors Days,12  Mar-15,12.0,PLNG
21,Net fixed assets,12  Mar-15,76895.0,PLNG
22,Share capital,12  Mar-15,7500.0,PLNG
23,"""Free"" reserves",12  Mar-15,51652.0,PLNG
24,Net worth,12  Mar-15,59152.0,PLNG
25,Long term debt,12  Mar-15,25687.0,PLNG
26,Total assets,12  Mar-15,111833.0,PLNG
27,Interest coverage,12  Mar-15,4.4,PLNG
28,Debt to equity ratio,12  Mar-15,0.4,PLNG
29,Sales to assets ratio,12  Mar-15,3.5,PLNG
30,Return on assets,12  Mar-15,10.5,PLNG
31,Return on equity,12  Mar-15,14.9,PLNG
32,Return on capital,12  Mar-15,15.1,PLNG
33,Exports to sales,12  Mar-15,0.0,PLNG
34,Imports to sales,12  Mar-15,91.3,PLNG
35,Exports (fob),12  Mar-15,0.0,PLNG
36,Imports (cif),12  Mar-15,360469.0,PLNG
37,Fx inflow,12  Mar-15,4407.0,PLNG
38,Fx outflow,12  Mar-15,360904.0,PLNG
39,Net fx,12  Mar-15,-356497.0,PLNG
40,From Operations,12  Mar-15,8298.0,PLNG
41,From Investments,12  Mar-15,-6654.0,PLNG
42,From Financial Activity,12  Mar-15,-10340.0,PLNG
43,Net Cashflow,12  Mar-15,-8696.0,PLNG
44,Net Sales,12  Mar-16*,271334.0,PLNG
45,Other income,12  Mar-16*,1733.0,PLNG
46,Total revenues,12  Mar-16*,273068.0,PLNG
47,Gross profit,12  Mar-16*,15863.0,PLNG
48,Depreciation,12  Mar-16*,3216.0,PLNG
49,Interest,12  Mar-16*,2388.0,PLNG
50,Profit before tax,12  Mar-16*,11992.0,PLNG
51,Minority Interest,12  Mar-16*,146.0,PLNG
52,Prior Period Items,12  Mar-16*,0.0,PLNG
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,PLNG
54,Tax,12  Mar-16*,2860.0,PLNG
55,Profit after tax,12  Mar-16*,9279.0,PLNG
56,Gross profit margin,12  Mar-16*,5.8,PLNG
57,Effective tax rate,12  Mar-16*,23.8,PLNG
58,Net profit margin,12  Mar-16*,3.4,PLNG
59,Current assets,12  Mar-16*,35859.0,PLNG
60,Current liabilities,12  Mar-16*,15851.0,PLNG
61,Net working cap to sales,12  Mar-16*,7.4,PLNG
62,Current ratio,12  Mar-16*,2.3,PLNG
63,Inventory Days,12  Mar-16*,3.0,PLNG
64,Debtors Days,12  Mar-16*,13.0,PLNG
65,Net fixed assets,12  Mar-16*,83610.0,PLNG
66,Share capital,12  Mar-16*,7500.0,PLNG
67,"""Free"" reserves",12  Mar-16*,59125.0,PLNG
68,Net worth,12  Mar-16*,66625.0,PLNG
69,Long term debt,12  Mar-16*,22329.0,PLNG
70,Total assets,12  Mar-16*,124746.0,PLNG
71,Interest coverage,12  Mar-16*,6.0,PLNG
72,Debt to equity ratio,12  Mar-16*,0.3,PLNG
73,Sales to assets ratio,12  Mar-16*,2.2,PLNG
74,Return on assets,12  Mar-16*,9.4,PLNG
75,Return on equity,12  Mar-16*,13.9,PLNG
76,Return on capital,12  Mar-16*,16.3,PLNG
77,Exports to sales,12  Mar-16*,0.0,PLNG
78,Imports to sales,12  Mar-16*,85.2,PLNG
79,Exports (fob),12  Mar-16*,0.0,PLNG
80,Imports (cif),12  Mar-16*,231301.0,PLNG
81,Fx inflow,12  Mar-16*,3496.0,PLNG
82,Fx outflow,12  Mar-16*,231647.0,PLNG
83,Net fx,12  Mar-16*,-228151.0,PLNG
84,From Operations,12  Mar-16*,33740.0,PLNG
85,From Investments,12  Mar-16*,-8538.0,PLNG
86,From Financial Activity,12  Mar-16*,-6994.0,PLNG
87,Net Cashflow,12  Mar-16*,18209.0,PLNG
88,Net Sales,12  Mar-17*,246160.0,PLNG
89,Other income,12  Mar-17*,3466.0,PLNG
90,Total revenues,12  Mar-17*,249627.0,PLNG
91,Gross profit,12  Mar-17*,25923.0,PLNG
92,Depreciation,12  Mar-17*,3691.0,PLNG
93,Interest,12  Mar-17*,2097.0,PLNG
94,Profit before tax,12  Mar-17*,23602.0,PLNG
95,Minority Interest,12  Mar-17*,175.0,PLNG
96,Prior Period Items,12  Mar-17*,0.0,PLNG
97,Extraordinary Inc (Exp),12  Mar-17*,0.0,PLNG
98,Tax,12  Mar-17*,6545.0,PLNG
99,Profit after tax,12  Mar-17*,17231.0,PLNG
100,Gross profit margin,12  Mar-17*,10.5,PLNG
101,Effective tax rate,12  Mar-17*,27.7,PLNG
102,Net profit margin,12  Mar-17*,7.0,PLNG
103,Current assets,12  Mar-17*,49026.0,PLNG
104,Current liabilities,12  Mar-17*,21627.0,PLNG
105,Net working cap to sales,12  Mar-17*,11.1,PLNG
106,Current ratio,12  Mar-17*,2.3,PLNG
107,Inventory Days,12  Mar-17*,8.0,PLNG
108,Debtors Days,12  Mar-17*,18.0,PLNG
109,Net fixed assets,12  Mar-17*,84716.0,PLNG
110,Share capital,12  Mar-17*,7500.0,PLNG
111,"""Free"" reserves",12  Mar-17*,74284.0,PLNG
112,Net worth,12  Mar-17*,81784.0,PLNG
113,Long term debt,12  Mar-17*,14500.0,PLNG
114,Total assets,12  Mar-17*,139136.0,PLNG
115,Interest coverage,12  Mar-17*,12.3,PLNG
116,Debt to equity ratio,12  Mar-17*,0.2,PLNG
117,Sales to assets ratio,12  Mar-17*,1.8,PLNG
118,Return on assets,12  Mar-17*,13.9,PLNG
119,Return on equity,12  Mar-17*,21.1,PLNG
120,Return on capital,12  Mar-17*,26.9,PLNG
121,Exports to sales,12  Mar-17*,0.0,PLNG
122,Imports to sales,12  Mar-17*,0.0,PLNG
123,Exports (fob),12  Mar-17*,0.0,PLNG
124,Imports (cif),12  Mar-17*,0.0,PLNG
125,Fx inflow,12  Mar-17*,622.0,PLNG
126,Fx outflow,12  Mar-17*,205101.0,PLNG
127,Net fx,12  Mar-17*,-204478.0,PLNG
128,From Operations,12  Mar-17*,20676.0,PLNG
129,From Investments,12  Mar-17*,-31751.0,PLNG
130,From Financial Activity,12  Mar-17*,-7482.0,PLNG
131,Net Cashflow,12  Mar-17*,-18557.0,PLNG
132,Net Sales,12  Mar-18*,305986.0,PLNG
133,Other income,12  Mar-18*,3174.0,PLNG
134,Total revenues,12  Mar-18*,309160.0,PLNG
135,Gross profit,12  Mar-18*,33449.0,PLNG
