,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,7482.0,TLKN
1,Other income,12  Mar-15*,24.0,TLKN
2,Total revenues,12  Mar-15*,7506.0,TLKN
3,Gross profit,12  Mar-15*,949.0,TLKN
4,Depreciation,12  Mar-15*,277.0,TLKN
5,Interest,12  Mar-15*,975.0,TLKN
6,Profit before tax,12  Mar-15*,-278.0,TLKN
7,Minority Interest,12  Mar-15*,0.0,TLKN
8,Prior Period Items,12  Mar-15*,0.0,TLKN
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,TLKN
10,Tax,12  Mar-15*,123.0,TLKN
11,Profit after tax,12  Mar-15*,-402.0,TLKN
12,Gross profit margin,12  Mar-15*,12.7,TLKN
13,Effective tax rate,12  Mar-15*,-44.3,TLKN
14,Net profit margin,12  Mar-15*,-5.4,TLKN
15,Current assets,12  Mar-15*,8838.0,TLKN
16,Current liabilities,12  Mar-15*,8316.0,TLKN
17,Net working cap to sales,12  Mar-15*,7.0,TLKN
18,Current ratio,12  Mar-15*,1.1,TLKN
19,Inventory Days,12  Mar-15*,62.0,TLKN
20,Debtors Days,12  Mar-15*,72.0,TLKN
21,Net fixed assets,12  Mar-15*,7061.0,TLKN
22,Share capital,12  Mar-15*,1248.0,TLKN
23,"""Free"" reserves",12  Mar-15*,3438.0,TLKN
24,Net worth,12  Mar-15*,5422.0,TLKN
25,Long term debt,12  Mar-15*,2112.0,TLKN
26,Total assets,12  Mar-15*,17164.0,TLKN
27,Interest coverage,12  Mar-15*,0.7,TLKN
28,Debt to equity ratio,12  Mar-15*,0.4,TLKN
29,Sales to assets ratio,12  Mar-15*,0.4,TLKN
30,Return on assets,12  Mar-15*,3.3,TLKN
31,Return on equity,12  Mar-15*,-7.4,TLKN
32,Return on capital,12  Mar-15*,9.2,TLKN
33,Exports to sales,12  Mar-15*,1.3,TLKN
34,Imports to sales,12  Mar-15*,0.0,TLKN
35,Exports (fob),12  Mar-15*,97.0,TLKN
36,Imports (cif),12  Mar-15*,0.0,TLKN
37,Fx inflow,12  Mar-15*,97.0,TLKN
38,Fx outflow,12  Mar-15*,33.0,TLKN
39,Net fx,12  Mar-15*,64.0,TLKN
40,From Operations,12  Mar-15*,2131.0,TLKN
41,From Investments,12  Mar-15*,-851.0,TLKN
42,From Financial Activity,12  Mar-15*,-1127.0,TLKN
43,Net Cashflow,12  Mar-15*,153.0,TLKN
44,Net Sales,12  Mar-16*,4274.0,TLKN
45,Other income,12  Mar-16*,33.0,TLKN
46,Total revenues,12  Mar-16*,4307.0,TLKN
47,Gross profit,12  Mar-16*,-1226.0,TLKN
48,Depreciation,12  Mar-16*,386.0,TLKN
49,Interest,12  Mar-16*,1250.0,TLKN
50,Profit before tax,12  Mar-16*,-2829.0,TLKN
51,Minority Interest,12  Mar-16*,0.0,TLKN
52,Prior Period Items,12  Mar-16*,0.0,TLKN
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,TLKN
54,Tax,12  Mar-16*,-11.0,TLKN
55,Profit after tax,12  Mar-16*,-2818.0,TLKN
56,Gross profit margin,12  Mar-16*,-28.7,TLKN
57,Effective tax rate,12  Mar-16*,0.4,TLKN
58,Net profit margin,12  Mar-16*,-65.9,TLKN
59,Current assets,12  Mar-16*,8029.0,TLKN
60,Current liabilities,12  Mar-16*,11639.0,TLKN
61,Net working cap to sales,12  Mar-16*,-84.5,TLKN
62,Current ratio,12  Mar-16*,0.7,TLKN
