,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,204.0,CNMX
1,Other income,12  Mar-15,62.0,CNMX
2,Total revenues,12  Mar-15,266.0,CNMX
3,Gross profit,12  Mar-15,135.0,CNMX
4,Depreciation,12  Mar-15,61.0,CNMX
5,Interest,12  Mar-15,78.0,CNMX
6,Profit before tax,12  Mar-15,58.0,CNMX
7,Minority Interest,12  Mar-15,0.0,CNMX
8,Prior Period Items,12  Mar-15,0.0,CNMX
9,Extraordinary Inc (Exp),12  Mar-15,22.0,CNMX
10,Tax,12  Mar-15,40.0,CNMX
11,Profit after tax,12  Mar-15,40.0,CNMX
12,Gross profit margin,12  Mar-15,66.0,CNMX
13,Effective tax rate,12  Mar-15,68.8,CNMX
14,Net profit margin,12  Mar-15,19.4,CNMX
15,Current assets,12  Mar-15,500.0,CNMX
16,Current liabilities,12  Mar-15,63.0,CNMX
17,Net working cap to sales,12  Mar-15,214.2,CNMX
18,Current ratio,12  Mar-15,7.9,CNMX
19,Inventory Days,12  Mar-15,0.0,CNMX
20,Debtors Days,12  Mar-15,35.0,CNMX
21,Net fixed assets,12  Mar-15,934.0,CNMX
22,Share capital,12  Mar-15,140.0,CNMX
23,"""Free"" reserves",12  Mar-15,636.0,CNMX
24,Net worth,12  Mar-15,777.0,CNMX
25,Long term debt,12  Mar-15,579.0,CNMX
26,Total assets,12  Mar-15,1542.0,CNMX
27,Interest coverage,12  Mar-15,1.7,CNMX
28,Debt to equity ratio,12  Mar-15,0.7,CNMX
29,Sales to assets ratio,12  Mar-15,0.1,CNMX
30,Return on assets,12  Mar-15,7.6,CNMX
31,Return on equity,12  Mar-15,5.1,CNMX
32,Return on capital,12  Mar-15,11.6,CNMX
33,Exports to sales,12  Mar-15,0.0,CNMX
34,Imports to sales,12  Mar-15,0.0,CNMX
35,Exports (fob),12  Mar-15,0.0,CNMX
36,Imports (cif),12  Mar-15,0.0,CNMX
37,Fx inflow,12  Mar-15,0.0,CNMX
38,Fx outflow,12  Mar-15,0.0,CNMX
39,Net fx,12  Mar-15,0.0,CNMX
40,From Operations,12  Mar-15,38.0,CNMX
41,From Investments,12  Mar-15,54.0,CNMX
42,From Financial Activity,12  Mar-15,-95.0,CNMX
43,Net Cashflow,12  Mar-15,-3.0,CNMX
44,Net Sales,12  Mar-16,228.0,CNMX
45,Other income,12  Mar-16,93.0,CNMX
46,Total revenues,12  Mar-16,321.0,CNMX
47,Gross profit,12  Mar-16,144.0,CNMX
48,Depreciation,12  Mar-16,61.0,CNMX
49,Interest,12  Mar-16,101.0,CNMX
50,Profit before tax,12  Mar-16,76.0,CNMX
51,Minority Interest,12  Mar-16,0.0,CNMX
52,Prior Period Items,12  Mar-16,0.0,CNMX
53,Extraordinary Inc (Exp),12  Mar-16,0.0,CNMX
54,Tax,12  Mar-16,18.0,CNMX
55,Profit after tax,12  Mar-16,58.0,CNMX
56,Gross profit margin,12  Mar-16,63.4,CNMX
57,Effective tax rate,12  Mar-16,23.9,CNMX
58,Net profit margin,12  Mar-16,25.3,CNMX
59,Current assets,12  Mar-16,710.0,CNMX
60,Current liabilities,12  Mar-16,102.0,CNMX
61,Net working cap to sales,12  Mar-16,266.8,CNMX
62,Current ratio,12  Mar-16,7.0,CNMX
63,Inventory Days,12  Mar-16,0.0,CNMX
64,Debtors Days,12  Mar-16,59.0,CNMX
65,Net fixed assets,12  Mar-16,873.0,CNMX
66,Share capital,12  Mar-16,140.0,CNMX
67,"""Free"" reserves",12  Mar-16,711.0,CNMX
68,Net worth,12  Mar-16,851.0,CNMX
69,Long term debt,12  Mar-16,1239.0,CNMX
70,Total assets,12  Mar-16,2267.0,CNMX
71,Interest coverage,12  Mar-16,1.8,CNMX
72,Debt to equity ratio,12  Mar-16,1.5,CNMX
73,Sales to assets ratio,12  Mar-16,0.1,CNMX
74,Return on assets,12  Mar-16,7.0,CNMX
75,Return on equity,12  Mar-16,6.8,CNMX
76,Return on capital,12  Mar-16,8.4,CNMX
77,Exports to sales,12  Mar-16,0.0,CNMX
78,Imports to sales,12  Mar-16,0.0,CNMX
79,Exports (fob),12  Mar-16,0.0,CNMX
