,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-15,52862.0,SIBK
1,Other income,12  Mar-15,4971.0,SIBK
2,Interest expense,12  Mar-15,39200.0,SIBK
3,Net interest income,12  Mar-15,13662.0,SIBK
4,Operating expense,12  Mar-15,9813.0,SIBK
5,Provisions/contingencies,12  Mar-15,4141.0,SIBK
6,Profit before tax,12  Mar-15,4680.0,SIBK
7,Extraordinary Inc (Exp),12  Mar-15,0.0,SIBK
8,Minority Interest,12  Mar-15,0.0,SIBK
9,Prior Period Items,12  Mar-15,0.0,SIBK
10,Tax,12  Mar-15,1608.0,SIBK
11,Profit after tax,12  Mar-15,3072.0,SIBK
12,Net profit margin,12  Mar-15,5.8,SIBK
13,Advances,12  Mar-15,373916.0,SIBK
14,Deposits,12  Mar-15,519125.0,SIBK
15,Credit/Deposit ratio,12  Mar-15,72.0,SIBK
16,Yield on advances,12  Mar-15,11.1,SIBK
17,Cost of deposits,12  Mar-15,7.1,SIBK
18,Net Interest Margin,12  Mar-15,2.4,SIBK
19,Net fixed assets,12  Mar-15,4791.0,SIBK
20,Share capital,12  Mar-15,1350.0,SIBK
21,Free reserves,12  Mar-15,23794.0,SIBK
22,Net worth,12  Mar-15,35918.0,SIBK
23,Borrowings,12  Mar-15,22325.0,SIBK
24,Investments,12  Mar-15,167172.0,SIBK
25,Total assets,12  Mar-15,591163.0,SIBK
26,Debt/equity ratio,12  Mar-15,15.1,SIBK
27,Return on assets,12  Mar-15,0.5,SIBK
28,Return on equity,12  Mar-15,8.6,SIBK
29,Capital adequacy ratio,12  Mar-15,12.1,SIBK
30,Net NPAs,12  Mar-15,1.0,SIBK
31,From Operations,12  Mar-15,6870.0,SIBK
32,From Investments,12  Mar-15,-1726.0,SIBK
33,From Financial Activity,12  Mar-15,-1372.0,SIBK
34,Net Cashflow,12  Mar-15,3772.0,SIBK
35,Interest income,12  Mar-16,55572.0,SIBK
36,Other income,12  Mar-16,5174.0,SIBK
37,Interest expense,12  Mar-16,40475.0,SIBK
38,Net interest income,12  Mar-16,15097.0,SIBK
39,Operating expense,12  Mar-16,11478.0,SIBK
40,Provisions/contingencies,12  Mar-16,3696.0,SIBK
41,Profit before tax,12  Mar-16,5097.0,SIBK
42,Extraordinary Inc (Exp),12  Mar-16,0.0,SIBK
43,Minority Interest,12  Mar-16,0.0,SIBK
44,Prior Period Items,12  Mar-16,0.0,SIBK
45,Tax,12  Mar-16,1764.0,SIBK
46,Profit after tax,12  Mar-16,3333.0,SIBK
47,Net profit margin,12  Mar-16,6.0,SIBK
48,Advances,12  Mar-16,410858.0,SIBK
49,Deposits,12  Mar-16,557207.0,SIBK
50,Credit/Deposit ratio,12  Mar-16,73.7,SIBK
51,Yield on advances,12  Mar-16,10.6,SIBK
52,Cost of deposits,12  Mar-16,6.9,SIBK
53,Net Interest Margin,12  Mar-16,2.6,SIBK
54,Net fixed assets,12  Mar-16,4870.0,SIBK
55,Share capital,12  Mar-16,1350.0,SIBK
56,Free reserves,12  Mar-16,25134.0,SIBK
57,Net worth,12  Mar-16,38456.0,SIBK
58,Borrowings,12  Mar-16,26150.0,SIBK
59,Investments,12  Mar-16,147439.0,SIBK
60,Total assets,12  Mar-16,634749.0,SIBK
61,Debt/equity ratio,12  Mar-16,15.2,SIBK
62,Return on assets,12  Mar-16,0.5,SIBK
63,Return on equity,12  Mar-16,8.7,SIBK
64,Capital adequacy ratio,12  Mar-16,11.8,SIBK
65,Net NPAs,12  Mar-16,2.9,SIBK
66,From Operations,12  Mar-16,1094.0,SIBK
67,From Investments,12  Mar-16,-13979.0,SIBK
68,From Financial Activity,12  Mar-16,1679.0,SIBK
69,Net Cashflow,12  Mar-16,-11206.0,SIBK
70,Interest income,12  Mar-17,58471.0,SIBK
71,Other income,12  Mar-17,7156.0,SIBK
72,Interest expense,12  Mar-17,41717.0,SIBK
73,Net interest income,12  Mar-17,16754.0,SIBK
74,Operating expense,12  Mar-17,11764.0,SIBK
75,Provisions/contingencies,12  Mar-17,6144.0,SIBK
76,Profit before tax,12  Mar-17,6002.0,SIBK
