,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-16*,221517.0,BAJAU
1,Other income,12  Mar-16*,9846.0,BAJAU
2,Total revenues,12  Mar-16*,231363.0,BAJAU
3,Gross profit,12  Mar-16*,50025.0,BAJAU
4,Depreciation,12  Mar-16*,3072.0,BAJAU
5,Interest,12  Mar-16*,11.0,BAJAU
6,Profit before tax,12  Mar-16*,56789.0,BAJAU
7,Minority Interest,12  Mar-16*,0.0,BAJAU
8,Prior Period Items,12  Mar-16*,0.0,BAJAU
9,Extraordinary Inc (Exp),12  Mar-16*,0.0,BAJAU
10,Tax,12  Mar-16*,16177.0,BAJAU
11,Profit after tax,12  Mar-16*,40612.0,BAJAU
12,Gross profit margin,12  Mar-16*,22.6,BAJAU
13,Effective tax rate,12  Mar-16*,28.5,BAJAU
14,Net profit margin,12  Mar-16*,18.3,BAJAU
15,Current assets,12  Mar-16*,47329.0,BAJAU
16,Current liabilities,12  Mar-16*,27811.0,BAJAU
17,Net working cap to sales,12  Mar-16*,8.8,BAJAU
18,Current ratio,12  Mar-16*,1.7,BAJAU
19,Inventory Days,12  Mar-16*,12.0,BAJAU
20,Debtors Days,12  Mar-16*,12.0,BAJAU
21,Net fixed assets,12  Mar-16*,20779.0,BAJAU
22,Share capital,12  Mar-16*,2894.0,BAJAU
23,"""Free"" reserves",12  Mar-16*,137309.0,BAJAU
24,Net worth,12  Mar-16*,140203.0,BAJAU
25,Long term debt,12  Mar-16*,1625.0,BAJAU
26,Total assets,12  Mar-16*,172404.0,BAJAU
27,Interest coverage,12  Mar-16*,5409.5,BAJAU
28,Debt to equity ratio,12  Mar-16*,0.0,BAJAU
29,Sales to assets ratio,12  Mar-16*,1.3,BAJAU
30,Return on assets,12  Mar-16*,23.6,BAJAU
31,Return on equity,12  Mar-16*,29.0,BAJAU
32,Return on capital,12  Mar-16*,40.0,BAJAU
33,Exports to sales,12  Mar-16*,44.1,BAJAU
34,Imports to sales,12  Mar-16*,2.6,BAJAU
35,Exports (fob),12  Mar-16*,97731.0,BAJAU
36,Imports (cif),12  Mar-16*,5794.0,BAJAU
37,Fx inflow,12  Mar-16*,94046.0,BAJAU
38,Fx outflow,12  Mar-16*,7749.0,BAJAU
39,Net fx,12  Mar-16*,86297.0,BAJAU
40,From Operations,12  Mar-16*,36899.0,BAJAU
41,From Investments,12  Mar-16*,-1131.0,BAJAU
42,From Financial Activity,12  Mar-16*,-33841.0,BAJAU
43,Net Cashflow,12  Mar-16*,2383.0,BAJAU
44,Net Sales,12  Mar-17*,213735.0,BAJAU
45,Other income,12  Mar-17*,12222.0,BAJAU
46,Total revenues,12  Mar-17*,225958.0,BAJAU
47,Gross profit,12  Mar-17*,46740.0,BAJAU
48,Depreciation,12  Mar-17*,3073.0,BAJAU
49,Interest,12  Mar-17*,14.0,BAJAU
50,Profit before tax,12  Mar-17*,55876.0,BAJAU
51,Minority Interest,12  Mar-17*,0.0,BAJAU
52,Prior Period Items,12  Mar-17*,0.0,BAJAU
53,Extraordinary Inc (Exp),12  Mar-17*,0.0,BAJAU
54,Tax,12  Mar-17*,15081.0,BAJAU
55,Profit after tax,12  Mar-17*,40795.0,BAJAU
56,Gross profit margin,12  Mar-17*,21.9,BAJAU
57,Effective tax rate,12  Mar-17*,27.0,BAJAU
58,Net profit margin,12  Mar-17*,19.1,BAJAU
59,Current assets,12  Mar-17*,94685.0,BAJAU
60,Current liabilities,12  Mar-17*,32128.0,BAJAU
61,Net working cap to sales,12  Mar-17*,29.3,BAJAU
62,Current ratio,12  Mar-17*,2.9,BAJAU
63,Inventory Days,12  Mar-17*,12.0,BAJAU
64,Debtors Days,12  Mar-17*,16.0,BAJAU
65,Net fixed assets,12  Mar-17*,20440.0,BAJAU
66,Share capital,12  Mar-17*,2894.0,BAJAU
67,"""Free"" reserves",12  Mar-17*,175672.0,BAJAU
68,Net worth,12  Mar-17*,178566.0,BAJAU
69,Long term debt,12  Mar-17*,0.0,BAJAU
70,Total assets,12  Mar-17*,216376.0,BAJAU
71,Interest coverage,12  Mar-17*,3992.1,BAJAU
72,Debt to equity ratio,12  Mar-17*,0.0,BAJAU
73,Sales to assets ratio,12  Mar-17*,1.0,BAJAU
74,Return on assets,12  Mar-17*,18.9,BAJAU
75,Return on equity,12  Mar-17*,22.8,BAJAU
76,Return on capital,12  Mar-17*,31.3,BAJAU
77,Exports to sales,12  Mar-17*,0.0,BAJAU
78,Imports to sales,12  Mar-17*,0.0,BAJAU
79,Exports (fob),12  Mar-17*,0.0,BAJAU
80,Imports (cif),12  Mar-17*,0.0,BAJAU
81,Fx inflow,12  Mar-17*,73365.0,BAJAU
82,Fx outflow,12  Mar-17*,6979.0,BAJAU
83,Net fx,12  Mar-17*,66386.0,BAJAU
