,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,14311.0,OMAXE
1,Other income,12  Mar-15*,342.0,OMAXE
2,Total revenues,12  Mar-15*,14652.0,OMAXE
3,Gross profit,12  Mar-15*,2340.0,OMAXE
4,Depreciation,12  Mar-15*,144.0,OMAXE
5,Interest,12  Mar-15*,1435.0,OMAXE
6,Profit before tax,12  Mar-15*,1102.0,OMAXE
7,Minority Interest,12  Mar-15*,2.0,OMAXE
8,Prior Period Items,12  Mar-15*,0.0,OMAXE
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,OMAXE
10,Tax,12  Mar-15*,504.0,OMAXE
11,Profit after tax,12  Mar-15*,601.0,OMAXE
12,Gross profit margin,12  Mar-15*,16.3,OMAXE
13,Effective tax rate,12  Mar-15*,45.7,OMAXE
14,Net profit margin,12  Mar-15*,4.2,OMAXE
15,Current assets,12  Mar-15*,61898.0,OMAXE
16,Current liabilities,12  Mar-15*,40119.0,OMAXE
17,Net working cap to sales,12  Mar-15*,152.2,OMAXE
18,Current ratio,12  Mar-15*,1.5,OMAXE
19,Inventory Days,12  Mar-15*,1081.0,OMAXE
20,Debtors Days,12  Mar-15*,194.0,OMAXE
21,Net fixed assets,12  Mar-15*,5274.0,OMAXE
22,Share capital,12  Mar-15*,1829.0,OMAXE
23,"""Free"" reserves",12  Mar-15*,17822.0,OMAXE
24,Net worth,12  Mar-15*,19651.0,OMAXE
25,Long term debt,12  Mar-15*,4782.0,OMAXE
26,Total assets,12  Mar-15*,72558.0,OMAXE
27,Interest coverage,12  Mar-15*,1.8,OMAXE
28,Debt to equity ratio,12  Mar-15*,0.2,OMAXE
29,Sales to assets ratio,12  Mar-15*,0.2,OMAXE
30,Return on assets,12  Mar-15*,2.8,OMAXE
31,Return on equity,12  Mar-15*,3.1,OMAXE
32,Return on capital,12  Mar-15*,10.4,OMAXE
33,Exports to sales,12  Mar-15*,0.0,OMAXE
34,Imports to sales,12  Mar-15*,0.1,OMAXE
35,Exports (fob),12  Mar-15*,0.0,OMAXE
36,Imports (cif),12  Mar-15*,16.0,OMAXE
37,Fx inflow,12  Mar-15*,6.0,OMAXE
38,Fx outflow,12  Mar-15*,20.0,OMAXE
39,Net fx,12  Mar-15*,-15.0,OMAXE
40,From Operations,12  Mar-15*,3620.0,OMAXE
41,From Investments,12  Mar-15*,-56.0,OMAXE
42,From Financial Activity,12  Mar-15*,-3908.0,OMAXE
43,Net Cashflow,12  Mar-15*,-345.0,OMAXE
44,Net Sales,12  Mar-16*,13857.0,OMAXE
45,Other income,12  Mar-16*,541.0,OMAXE
46,Total revenues,12  Mar-16*,14399.0,OMAXE
47,Gross profit,12  Mar-16*,2421.0,OMAXE
48,Depreciation,12  Mar-16*,104.0,OMAXE
49,Interest,12  Mar-16*,1468.0,OMAXE
50,Profit before tax,12  Mar-16*,1390.0,OMAXE
51,Minority Interest,12  Mar-16*,0.0,OMAXE
52,Prior Period Items,12  Mar-16*,0.0,OMAXE
