,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,74159.0,NHPC
1,Other income,12  Mar-14*,13221.0,NHPC
2,Total revenues,12  Mar-14*,87380.0,NHPC
3,Gross profit,12  Mar-14*,43833.0,NHPC
4,Depreciation,12  Mar-14*,14994.0,NHPC
5,Interest,12  Mar-14*,11802.0,NHPC
6,Profit before tax,12  Mar-14*,30258.0,NHPC
7,Minority Interest,12  Mar-14*,-4144.0,NHPC
8,Prior Period Items,12  Mar-14*,-4972.0,NHPC
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,NHPC
10,Tax,12  Mar-14*,8954.0,NHPC
11,Profit after tax,12  Mar-14*,12188.0,NHPC
12,Gross profit margin,12  Mar-14*,59.1,NHPC
13,Effective tax rate,12  Mar-14*,29.6,NHPC
14,Net profit margin,12  Mar-14*,16.4,NHPC
15,Current assets,12  Mar-14*,134075.0,NHPC
16,Current liabilities,12  Mar-14*,72928.0,NHPC
17,Net working cap to sales,12  Mar-14*,82.5,NHPC
18,Current ratio,12  Mar-14*,1.8,NHPC
19,Inventory Days,12  Mar-14*,4.0,NHPC
20,Debtors Days,12  Mar-14*,119.0,NHPC
21,Net fixed assets,12  Mar-14*,445108.0,NHPC
22,Share capital,12  Mar-14*,110707.0,NHPC
23,"""Free"" reserves",12  Mar-14*,146579.0,NHPC
24,Net worth,12  Mar-14*,282460.0,NHPC
25,Long term debt,12  Mar-14*,193090.0,NHPC
26,Total assets,12  Mar-14*,614011.0,NHPC
27,Interest coverage,12  Mar-14*,3.6,NHPC
28,Debt to equity ratio,12  Mar-14*,0.7,NHPC
29,Sales to assets ratio,12  Mar-14*,0.1,NHPC
30,Return on assets,12  Mar-14*,3.9,NHPC
31,Return on equity,12  Mar-14*,4.3,NHPC
32,Return on capital,12  Mar-14*,6.9,NHPC
33,Exports to sales,12  Mar-14*,0.0,NHPC
34,Imports to sales,12  Mar-14*,0.1,NHPC
35,Exports (fob),12  Mar-14*,0.0,NHPC
36,Imports (cif),12  Mar-14*,93.0,NHPC
37,Fx inflow,12  Mar-14*,1.0,NHPC
38,Fx outflow,12  Mar-14*,2707.0,NHPC
39,Net fx,12  Mar-14*,-2706.0,NHPC
40,From Operations,12  Mar-14*,38244.0,NHPC
41,From Investments,12  Mar-14*,-10754.0,NHPC
42,From Financial Activity,12  Mar-14*,-45363.0,NHPC
43,Net Cashflow,12  Mar-14*,-17873.0,NHPC
44,Net Sales,12  Mar-15*,82441.0,NHPC
45,Other income,12  Mar-15*,9132.0,NHPC
46,Total revenues,12  Mar-15*,91573.0,NHPC
47,Gross profit,12  Mar-15*,58482.0,NHPC
48,Depreciation,12  Mar-15*,17153.0,NHPC
49,Interest,12  Mar-15*,12728.0,NHPC
50,Profit before tax,12  Mar-15*,37733.0,NHPC
51,Minority Interest,12  Mar-15*,-3067.0,NHPC
52,Prior Period Items,12  Mar-15*,-550.0,NHPC
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,NHPC
54,Tax,12  Mar-15*,9203.0,NHPC
55,Profit after tax,12  Mar-15*,24914.0,NHPC
56,Gross profit margin,12  Mar-15*,70.9,NHPC
57,Effective tax rate,12  Mar-15*,24.4,NHPC
58,Net profit margin,12  Mar-15*,30.2,NHPC
59,Current assets,12  Mar-15*,142862.0,NHPC
60,Current liabilities,12  Mar-15*,71122.0,NHPC
61,Net working cap to sales,12  Mar-15*,87.0,NHPC
62,Current ratio,12  Mar-15*,2.0,NHPC
63,Inventory Days,12  Mar-15*,4.0,NHPC
64,Debtors Days,12  Mar-15*,129.0,NHPC
65,Net fixed assets,12  Mar-15*,442936.0,NHPC
