,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,22169.0,GRNPY
1,Other income,12  Mar-14*,80.0,GRNPY
2,Total revenues,12  Mar-14*,22249.0,GRNPY
3,Gross profit,12  Mar-14*,2646.0,GRNPY
4,Depreciation,12  Mar-14*,596.0,GRNPY
5,Interest,12  Mar-14*,602.0,GRNPY
6,Profit before tax,12  Mar-14*,1528.0,GRNPY
7,Minority Interest,12  Mar-14*,0.0,GRNPY
8,Prior Period Items,12  Mar-14*,0.0,GRNPY
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,GRNPY
10,Tax,12  Mar-14*,353.0,GRNPY
11,Profit after tax,12  Mar-14*,1176.0,GRNPY
12,Gross profit margin,12  Mar-14*,11.9,GRNPY
13,Effective tax rate,12  Mar-14*,23.1,GRNPY
14,Net profit margin,12  Mar-14*,5.3,GRNPY
15,Current assets,12  Mar-14*,9333.0,GRNPY
16,Current liabilities,12  Mar-14*,8908.0,GRNPY
17,Net working cap to sales,12  Mar-14*,1.9,GRNPY
18,Current ratio,12  Mar-14*,1.0,GRNPY
19,Inventory Days,12  Mar-14*,70.0,GRNPY
20,Debtors Days,12  Mar-14*,61.0,GRNPY
21,Net fixed assets,12  Mar-14*,8158.0,GRNPY
22,Share capital,12  Mar-14*,121.0,GRNPY
23,"""Free"" reserves",12  Mar-14*,5709.0,GRNPY
24,Net worth,12  Mar-14*,5837.0,GRNPY
25,Long term debt,12  Mar-14*,2682.0,GRNPY
26,Total assets,12  Mar-14*,18201.0,GRNPY
27,Interest coverage,12  Mar-14*,3.5,GRNPY
28,Debt to equity ratio,12  Mar-14*,0.5,GRNPY
29,Sales to assets ratio,12  Mar-14*,1.2,GRNPY
30,Return on assets,12  Mar-14*,9.8,GRNPY
31,Return on equity,12  Mar-14*,20.1,GRNPY
32,Return on capital,12  Mar-14*,25.0,GRNPY
33,Exports to sales,12  Mar-14*,12.6,GRNPY
34,Imports to sales,12  Mar-14*,21.7,GRNPY
35,Exports (fob),12  Mar-14*,2797.0,GRNPY
