,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,71414.0,GLNE
1,Other income,12  Mar-15*,215.0,GLNE
2,Total revenues,12  Mar-15*,71629.0,GLNE
3,Gross profit,12  Mar-15*,4512.0,GLNE
4,Depreciation,12  Mar-15*,683.0,GLNE
5,Interest,12  Mar-15*,9.0,GLNE
6,Profit before tax,12  Mar-15*,4035.0,GLNE
7,Minority Interest,12  Mar-15*,-11.0,GLNE
8,Prior Period Items,12  Mar-15*,0.0,GLNE
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,GLNE
10,Tax,12  Mar-15*,1283.0,GLNE
11,Profit after tax,12  Mar-15*,2741.0,GLNE
12,Gross profit margin,12  Mar-15*,6.3,GLNE
13,Effective tax rate,12  Mar-15*,31.8,GLNE
14,Net profit margin,12  Mar-15*,3.8,GLNE
15,Current assets,12  Mar-15*,13501.0,GLNE
16,Current liabilities,12  Mar-15*,5481.0,GLNE
17,Net working cap to sales,12  Mar-15*,11.2,GLNE
18,Current ratio,12  Mar-15*,2.5,GLNE
19,Inventory Days,12  Mar-15*,28.0,GLNE
20,Debtors Days,12  Mar-15*,26.0,GLNE
21,Net fixed assets,12  Mar-15*,9578.0,GLNE
22,Share capital,12  Mar-15*,539.0,GLNE
23,"""Free"" reserves",12  Mar-15*,16510.0,GLNE
24,Net worth,12  Mar-15*,17049.0,GLNE
25,Long term debt,12  Mar-15*,458.0,GLNE
26,Total assets,12  Mar-15*,23718.0,GLNE
27,Interest coverage,12  Mar-15*,449.3,GLNE
28,Debt to equity ratio,12  Mar-15*,0.0,GLNE
29,Sales to assets ratio,12  Mar-15*,3.0,GLNE
30,Return on assets,12  Mar-15*,11.6,GLNE
31,Return on equity,12  Mar-15*,16.1,GLNE
32,Return on capital,12  Mar-15*,23.0,GLNE
33,Exports to sales,12  Mar-15*,0.0,GLNE
34,Imports to sales,12  Mar-15*,8.7,GLNE
35,Exports (fob),12  Mar-15*,7.0,GLNE
36,Imports (cif),12  Mar-15*,6223.0,GLNE
37,Fx inflow,12  Mar-15*,7.0,GLNE
38,Fx outflow,12  Mar-15*,6778.0,GLNE
39,Net fx,12  Mar-15*,-6771.0,GLNE
40,From Operations,12  Mar-15*,3047.0,GLNE
41,From Investments,12  Mar-15*,-2387.0,GLNE
42,From Financial Activity,12  Mar-15*,-870.0,GLNE
43,Net Cashflow,12  Mar-15*,-209.0,GLNE
44,Net Sales,12  Mar-16*,37669.0,GLNE
45,Other income,12  Mar-16*,275.0,GLNE
46,Total revenues,12  Mar-16*,37944.0,GLNE
47,Gross profit,12  Mar-16*,5852.0,GLNE
48,Depreciation,12  Mar-16*,683.0,GLNE
49,Interest,12  Mar-16*,5.0,GLNE
50,Profit before tax,12  Mar-16*,5439.0,GLNE
51,Minority Interest,12  Mar-16*,0.0,GLNE
52,Prior Period Items,12  Mar-16*,0.0,GLNE
53,Extraordinary Inc (Exp),12  Mar-16*,5353.0,GLNE
54,Tax,12  Mar-16*,1772.0,GLNE
55,Profit after tax,12  Mar-16*,9020.0,GLNE
56,Gross profit margin,12  Mar-16*,15.5,GLNE
57,Effective tax rate,12  Mar-16*,32.6,GLNE
58,Net profit margin,12  Mar-16*,23.9,GLNE
59,Current assets,12  Mar-16*,21851.0,GLNE
60,Current liabilities,12  Mar-16*,6785.0,GLNE
61,Net working cap to sales,12  Mar-16*,40.0,GLNE
62,Current ratio,12  Mar-16*,3.2,GLNE
63,Inventory Days,12  Mar-16*,56.0,GLNE
64,Debtors Days,12  Mar-16*,53.0,GLNE
65,Net fixed assets,12  Mar-16*,9795.0,GLNE
66,Share capital,12  Mar-16*,539.0,GLNE
67,"""Free"" reserves",12  Mar-16*,24557.0,GLNE
68,Net worth,12  Mar-16*,25096.0,GLNE
