,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,48441.0,PIDI
1,Other income,12  Mar-15*,455.0,PIDI
2,Total revenues,12  Mar-15*,48896.0,PIDI
3,Gross profit,12  Mar-15*,7708.0,PIDI
4,Depreciation,12  Mar-15*,1178.0,PIDI
5,Interest,12  Mar-15*,156.0,PIDI
6,Profit before tax,12  Mar-15*,6828.0,PIDI
7,Minority Interest,12  Mar-15*,-10.0,PIDI
8,Prior Period Items,12  Mar-15*,50.0,PIDI
9,Extraordinary Inc (Exp),12  Mar-15*,-49.0,PIDI
10,Tax,12  Mar-15*,1694.0,PIDI
11,Profit after tax,12  Mar-15*,5126.0,PIDI
12,Gross profit margin,12  Mar-15*,15.9,PIDI
13,Effective tax rate,12  Mar-15*,24.8,PIDI
14,Net profit margin,12  Mar-15*,10.6,PIDI
15,Current assets,12  Mar-15*,16809.0,PIDI
16,Current liabilities,12  Mar-15*,8578.0,PIDI
17,Net working cap to sales,12  Mar-15*,17.0,PIDI
18,Current ratio,12  Mar-15*,2.0,PIDI
19,Inventory Days,12  Mar-15*,48.0,PIDI
20,Debtors Days,12  Mar-15*,43.0,PIDI
21,Net fixed assets,12  Mar-15*,11754.0,PIDI
22,Share capital,12  Mar-15*,513.0,PIDI
23,"""Free"" reserves",12  Mar-15*,21737.0,PIDI
24,Net worth,12  Mar-15*,22250.0,PIDI
25,Long term debt,12  Mar-15*,5.0,PIDI
26,Total assets,12  Mar-15*,30879.0,PIDI
27,Interest coverage,12  Mar-15*,44.7,PIDI
28,Debt to equity ratio,12  Mar-15*,0.0,PIDI
29,Sales to assets ratio,12  Mar-15*,1.6,PIDI
30,Return on assets,12  Mar-15*,17.1,PIDI
31,Return on equity,12  Mar-15*,23.0,PIDI
32,Return on capital,12  Mar-15*,31.3,PIDI
33,Exports to sales,12  Mar-15*,8.6,PIDI
34,Imports to sales,12  Mar-15*,12.4,PIDI
35,Exports (fob),12  Mar-15*,4149.0,PIDI
36,Imports (cif),12  Mar-15*,6024.0,PIDI
37,Fx inflow,12  Mar-15*,4173.0,PIDI
38,Fx outflow,12  Mar-15*,6735.0,PIDI
39,Net fx,12  Mar-15*,-2562.0,PIDI
40,From Operations,12  Mar-15*,5520.0,PIDI
41,From Investments,12  Mar-15*,-4359.0,PIDI
42,From Financial Activity,12  Mar-15*,-1651.0,PIDI
43,Net Cashflow,12  Mar-15*,-490.0,PIDI
44,Net Sales,12  Mar-16*,53612.0,PIDI
45,Other income,12  Mar-16*,778.0,PIDI
46,Total revenues,12  Mar-16*,54390.0,PIDI
47,Gross profit,12  Mar-16*,11799.0,PIDI
48,Depreciation,12  Mar-16*,1005.0,PIDI
49,Interest,12  Mar-16*,133.0,PIDI
50,Profit before tax,12  Mar-16*,11440.0,PIDI
51,Minority Interest,12  Mar-16*,1.0,PIDI
52,Prior Period Items,12  Mar-16*,-33.0,PIDI
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,PIDI
54,Tax,12  Mar-16*,3335.0,PIDI
55,Profit after tax,12  Mar-16*,8072.0,PIDI
56,Gross profit margin,12  Mar-16*,22.0,PIDI
57,Effective tax rate,12  Mar-16*,29.2,PIDI
58,Net profit margin,12  Mar-16*,15.1,PIDI
59,Current assets,12  Mar-16*,21511.0,PIDI
60,Current liabilities,12  Mar-16*,10376.0,PIDI
61,Net working cap to sales,12  Mar-16*,20.8,PIDI
62,Current ratio,12  Mar-16*,2.1,PIDI
