,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,11259.0,TRFL
1,Other income,12  Mar-15*,63.0,TRFL
2,Total revenues,12  Mar-15*,11322.0,TRFL
3,Gross profit,12  Mar-15*,-104.0,TRFL
4,Depreciation,12  Mar-15*,138.0,TRFL
5,Interest,12  Mar-15*,580.0,TRFL
6,Profit before tax,12  Mar-15*,-759.0,TRFL
7,Minority Interest,12  Mar-15*,-19.0,TRFL
8,Prior Period Items,12  Mar-15*,-63.0,TRFL
9,Extraordinary Inc (Exp),12  Mar-15*,278.0,TRFL
10,Tax,12  Mar-15*,86.0,TRFL
11,Profit after tax,12  Mar-15*,-650.0,TRFL
12,Gross profit margin,12  Mar-15*,-0.9,TRFL
13,Effective tax rate,12  Mar-15*,-11.3,TRFL
14,Net profit margin,12  Mar-15*,-5.8,TRFL
15,Current assets,12  Mar-15*,10715.0,TRFL
16,Current liabilities,12  Mar-15*,10654.0,TRFL
17,Net working cap to sales,12  Mar-15*,0.5,TRFL
18,Current ratio,12  Mar-15*,1.0,TRFL
19,Inventory Days,12  Mar-15*,86.0,TRFL
20,Debtors Days,12  Mar-15*,206.0,TRFL
21,Net fixed assets,12  Mar-15*,1000.0,TRFL
22,Share capital,12  Mar-15*,110.0,TRFL
23,"""Free"" reserves",12  Mar-15*,-326.0,TRFL
24,Net worth,12  Mar-15*,-216.0,TRFL
25,Long term debt,12  Mar-15*,2414.0,TRFL
26,Total assets,12  Mar-15*,13679.0,TRFL
27,Interest coverage,12  Mar-15*,-0.3,TRFL
28,Debt to equity ratio,12  Mar-15*,-11.2,TRFL
29,Sales to assets ratio,12  Mar-15*,0.8,TRFL
30,Return on assets,12  Mar-15*,-0.5,TRFL
31,Return on equity,12  Mar-15*,301.0,TRFL
32,Return on capital,12  Mar-15*,0.7,TRFL
33,Exports to sales,12  Mar-15*,15.9,TRFL
34,Imports to sales,12  Mar-15*,0.8,TRFL
35,Exports (fob),12  Mar-15*,1796.0,TRFL
36,Imports (cif),12  Mar-15*,91.0,TRFL
37,Fx inflow,12  Mar-15*,1895.0,TRFL
38,Fx outflow,12  Mar-15*,129.0,TRFL
39,Net fx,12  Mar-15*,1766.0,TRFL
40,From Operations,12  Mar-15*,576.0,TRFL
41,From Investments,12  Mar-15*,470.0,TRFL
