,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,41127.0,ESCR
1,Other income,12  Mar-15*,652.0,ESCR
2,Total revenues,12  Mar-15*,41779.0,ESCR
3,Gross profit,12  Mar-15*,1627.0,ESCR
4,Depreciation,12  Mar-15*,686.0,ESCR
5,Interest,12  Mar-15*,583.0,ESCR
6,Profit before tax,12  Mar-15*,1011.0,ESCR
7,Minority Interest,12  Mar-15*,3.0,ESCR
8,Prior Period Items,12  Mar-15*,0.0,ESCR
9,Extraordinary Inc (Exp),12  Mar-15*,-306.0,ESCR
10,Tax,12  Mar-15*,-56.0,ESCR
11,Profit after tax,12  Mar-15*,763.0,ESCR
12,Gross profit margin,12  Mar-15*,4.0,ESCR
13,Effective tax rate,12  Mar-15*,-5.5,ESCR
14,Net profit margin,12  Mar-15*,1.9,ESCR
15,Current assets,12  Mar-15*,12648.0,ESCR
16,Current liabilities,12  Mar-15*,2419.0,ESCR
17,Net working cap to sales,12  Mar-15*,24.9,ESCR
18,Current ratio,12  Mar-15*,5.2,ESCR
19,Inventory Days,12  Mar-15*,41.0,ESCR
20,Debtors Days,12  Mar-15*,33.0,ESCR
21,Net fixed assets,12  Mar-15*,16272.0,ESCR
22,Share capital,12  Mar-15*,1226.0,ESCR
23,"""Free"" reserves",12  Mar-15*,12792.0,ESCR
24,Net worth,12  Mar-15*,14017.0,ESCR
25,Long term debt,12  Mar-15*,1134.0,ESCR
26,Total assets,12  Mar-15*,30243.0,ESCR
27,Interest coverage,12  Mar-15*,2.7,ESCR
28,Debt to equity ratio,12  Mar-15*,0.1,ESCR
29,Sales to assets ratio,12  Mar-15*,1.4,ESCR
30,Return on assets,12  Mar-15*,4.4,ESCR
31,Return on equity,12  Mar-15*,5.4,ESCR
32,Return on capital,12  Mar-15*,8.5,ESCR
33,Exports to sales,12  Mar-15*,5.6,ESCR
34,Imports to sales,12  Mar-15*,1.6,ESCR
35,Exports (fob),12  Mar-15*,2311.0,ESCR
36,Imports (cif),12  Mar-15*,673.0,ESCR
37,Fx inflow,12  Mar-15*,2320.0,ESCR
38,Fx outflow,12  Mar-15*,931.0,ESCR
39,Net fx,12  Mar-15*,1389.0,ESCR
40,From Operations,12  Mar-15*,-98.0,ESCR
41,From Investments,12  Mar-15*,166.0,ESCR
42,From Financial Activity,12  Mar-15*,13.0,ESCR
43,Net Cashflow,12  Mar-15*,80.0,ESCR
44,Net Sales,12  Mar-16*,34320.0,ESCR
45,Other income,12  Mar-16*,608.0,ESCR
46,Total revenues,12  Mar-16*,34928.0,ESCR
47,Gross profit,12  Mar-16*,1614.0,ESCR
48,Depreciation,12  Mar-16*,581.0,ESCR
49,Interest,12  Mar-16*,511.0,ESCR
50,Profit before tax,12  Mar-16*,1130.0,ESCR
51,Minority Interest,12  Mar-16*,-14.0,ESCR
52,Prior Period Items,12  Mar-16*,0.0,ESCR
53,Extraordinary Inc (Exp),12  Mar-16*,-123.0,ESCR
54,Tax,12  Mar-16*,123.0,ESCR
55,Profit after tax,12  Mar-16*,871.0,ESCR
56,Gross profit margin,12  Mar-16*,4.7,ESCR
57,Effective tax rate,12  Mar-16*,10.9,ESCR
58,Net profit margin,12  Mar-16*,2.5,ESCR
59,Current assets,12  Mar-16*,11892.0,ESCR
60,Current liabilities,12  Mar-16*,1468.0,ESCR
61,Net working cap to sales,12  Mar-16*,30.4,ESCR
62,Current ratio,12  Mar-16*,8.1,ESCR
63,Inventory Days,12  Mar-16*,46.0,ESCR
64,Debtors Days,12  Mar-16*,40.0,ESCR
65,Net fixed assets,12  Mar-16*,16234.0,ESCR
66,Share capital,12  Mar-16*,1226.0,ESCR
67,"""Free"" reserves",12  Mar-16*,13439.0,ESCR
68,Net worth,12  Mar-16*,14665.0,ESCR
69,Long term debt,12  Mar-16*,897.0,ESCR
70,Total assets,12  Mar-16*,29440.0,ESCR
71,Interest coverage,12  Mar-16*,3.2,ESCR
72,Debt to equity ratio,12  Mar-16*,0.1,ESCR
73,Sales to assets ratio,12  Mar-16*,1.2,ESCR
74,Return on assets,12  Mar-16*,4.7,ESCR
75,Return on equity,12  Mar-16*,5.9,ESCR
76,Return on capital,12  Mar-16*,9.7,ESCR
77,Exports to sales,12  Mar-16*,3.6,ESCR
78,Imports to sales,12  Mar-16*,2.0,ESCR
79,Exports (fob),12  Mar-16*,1240.0,ESCR
80,Imports (cif),12  Mar-16*,675.0,ESCR
81,Fx inflow,12  Mar-16*,1246.0,ESCR
82,Fx outflow,12  Mar-16*,1008.0,ESCR
83,Net fx,12  Mar-16*,238.0,ESCR
84,From Operations,12  Mar-16*,2122.0,ESCR
85,From Investments,12  Mar-16*,-450.0,ESCR
86,From Financial Activity,12  Mar-16*,-1909.0,ESCR
87,Net Cashflow,12  Mar-16*,-227.0,ESCR
88,Net Sales,12  Mar-17*,41453.0,ESCR
89,Other income,12  Mar-17*,471.0,ESCR
