,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,12745.0,OXAU
1,Other income,12  Mar-15,65.0,OXAU
2,Total revenues,12  Mar-15,12809.0,OXAU
3,Gross profit,12  Mar-15,447.0,OXAU
4,Depreciation,12  Mar-15,308.0,OXAU
5,Interest,12  Mar-15,202.0,OXAU
6,Profit before tax,12  Mar-15,1.0,OXAU
7,Minority Interest,12  Mar-15,0.0,OXAU
8,Prior Period Items,12  Mar-15,0.0,OXAU
9,Extraordinary Inc (Exp),12  Mar-15,75.0,OXAU
10,Tax,12  Mar-15,-7.0,OXAU
11,Profit after tax,12  Mar-15,83.0,OXAU
12,Gross profit margin,12  Mar-15,3.5,OXAU
13,Effective tax rate,12  Mar-15,-1051.4,OXAU
14,Net profit margin,12  Mar-15,0.6,OXAU
15,Current assets,12  Mar-15,2216.0,OXAU
16,Current liabilities,12  Mar-15,2432.0,OXAU
17,Net working cap to sales,12  Mar-15,-1.7,OXAU
18,Current ratio,12  Mar-15,0.9,OXAU
19,Inventory Days,12  Mar-15,10.0,OXAU
20,Debtors Days,12  Mar-15,31.0,OXAU
21,Net fixed assets,12  Mar-15,2941.0,OXAU
22,Share capital,12  Mar-15,214.0,OXAU
23,"""Free"" reserves",12  Mar-15,1912.0,OXAU
24,Net worth,12  Mar-15,2147.0,OXAU
25,Long term debt,12  Mar-15,549.0,OXAU
26,Total assets,12  Mar-15,5548.0,OXAU
27,Interest coverage,12  Mar-15,1.0,OXAU
28,Debt to equity ratio,12  Mar-15,0.3,OXAU
29,Sales to assets ratio,12  Mar-15,2.3,OXAU
30,Return on assets,12  Mar-15,5.1,OXAU
31,Return on equity,12  Mar-15,3.9,OXAU
32,Return on capital,12  Mar-15,10.3,OXAU
33,Exports to sales,12  Mar-15,1.1,OXAU
34,Imports to sales,12  Mar-15,0.1,OXAU
35,Exports (fob),12  Mar-15,146.0,OXAU
36,Imports (cif),12  Mar-15,13.0,OXAU
37,Fx inflow,12  Mar-15,146.0,OXAU
38,Fx outflow,12  Mar-15,14.0,OXAU
39,Net fx,12  Mar-15,132.0,OXAU
40,From Operations,12  Mar-15,346.0,OXAU
41,From Investments,12  Mar-15,21.0,OXAU
42,From Financial Activity,12  Mar-15,-349.0,OXAU
43,Net Cashflow,12  Mar-15,18.0,OXAU
44,Net Sales,12  Mar-16,8865.0,OXAU
45,Other income,12  Mar-16,56.0,OXAU
46,Total revenues,12  Mar-16,8921.0,OXAU
47,Gross profit,12  Mar-16,528.0,OXAU
48,Depreciation,12  Mar-16,284.0,OXAU
49,Interest,12  Mar-16,144.0,OXAU
50,Profit before tax,12  Mar-16,156.0,OXAU
51,Minority Interest,12  Mar-16,0.0,OXAU
52,Prior Period Items,12  Mar-16,0.0,OXAU
53,Extraordinary Inc (Exp),12  Mar-16,-3.0,OXAU
54,Tax,12  Mar-16,74.0,OXAU
55,Profit after tax,12  Mar-16,79.0,OXAU
56,Gross profit margin,12  Mar-16,6.0,OXAU
57,Effective tax rate,12  Mar-16,47.4,OXAU
58,Net profit margin,12  Mar-16,0.9,OXAU
59,Current assets,12  Mar-16,2175.0,OXAU
60,Current liabilities,12  Mar-16,2204.0,OXAU
61,Net working cap to sales,12  Mar-16,-0.3,OXAU
62,Current ratio,12  Mar-16,1.0,OXAU
63,Inventory Days,12  Mar-16,17.0,OXAU
