,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-16*,2730456.0,TELCO
1,Other income,12  Mar-16*,8854.0,TELCO
2,Total revenues,12  Mar-16*,2739310.0,TELCO
3,Gross profit,12  Mar-16*,366906.0,TELCO
4,Depreciation,12  Mar-16*,167108.0,TELCO
5,Interest,12  Mar-16*,48891.0,TELCO
6,Profit before tax,12  Mar-16*,159761.0,TELCO
7,Minority Interest,12  Mar-16*,0.0,TELCO
8,Prior Period Items,12  Mar-16*,5775.0,TELCO
9,Extraordinary Inc (Exp),12  Mar-16*,-18504.0,TELCO
10,Tax,12  Mar-16*,30251.0,TELCO
11,Profit after tax,12  Mar-16*,116782.0,TELCO
12,Gross profit margin,12  Mar-16*,13.4,TELCO
13,Effective tax rate,12  Mar-16*,18.9,TELCO
14,Net profit margin,12  Mar-16*,4.3,TELCO
15,Current assets,12  Mar-16*,1099237.0,TELCO
16,Current liabilities,12  Mar-16*,1070494.0,TELCO
17,Net working cap to sales,12  Mar-16*,1.1,TELCO
18,Current ratio,12  Mar-16*,1.0,TELCO
19,Inventory Days,12  Mar-16*,44.0,TELCO
20,Debtors Days,12  Mar-16*,18.0,TELCO
21,Net fixed assets,12  Mar-16*,1288507.0,TELCO
22,Share capital,12  Mar-16*,6792.0,TELCO
23,"""Free"" reserves",12  Mar-16*,782732.0,TELCO
24,Net worth,12  Mar-16*,789524.0,TELCO
25,Long term debt,12  Mar-16*,505104.0,TELCO
26,Total assets,12  Mar-16*,2671412.0,TELCO
27,Interest coverage,12  Mar-16*,4.3,TELCO
28,Debt to equity ratio,12  Mar-16*,0.6,TELCO
29,Sales to assets ratio,12  Mar-16*,1.0,TELCO
30,Return on assets,12  Mar-16*,6.2,TELCO
31,Return on equity,12  Mar-16*,14.8,TELCO
32,Return on capital,12  Mar-16*,15.1,TELCO
33,Exports to sales,12  Mar-16*,1.6,TELCO
34,Imports to sales,12  Mar-16*,0.6,TELCO
35,Exports (fob),12  Mar-16*,43722.0,TELCO
36,Imports (cif),12  Mar-16*,17096.0,TELCO
37,Fx inflow,12  Mar-16*,54590.0,TELCO
38,Fx outflow,12  Mar-16*,10612.0,TELCO
39,Net fx,12  Mar-16*,43978.0,TELCO
40,From Operations,12  Mar-16*,378995.0,TELCO
41,From Investments,12  Mar-16*,-375044.0,TELCO
42,From Financial Activity,12  Mar-16*,-37951.0,TELCO
43,Net Cashflow,12  Mar-16*,-25895.0,TELCO
44,Net Sales,12  Mar-17*,2696925.0,TELCO
45,Other income,12  Mar-17*,7545.0,TELCO
46,Total revenues,12  Mar-17*,2704471.0,TELCO
47,Gross profit,12  Mar-17*,295887.0,TELCO
48,Depreciation,12  Mar-17*,179050.0,TELCO
49,Interest,12  Mar-17*,42380.0,TELCO
50,Profit before tax,12  Mar-17*,82002.0,TELCO
51,Minority Interest,12  Mar-17*,0.0,TELCO
52,Prior Period Items,12  Mar-17*,14930.0,TELCO
53,Extraordinary Inc (Exp),12  Mar-17*,11146.0,TELCO
54,Tax,12  Mar-17*,32512.0,TELCO
55,Profit after tax,12  Mar-17*,75566.0,TELCO
56,Gross profit margin,12  Mar-17*,11.0,TELCO
57,Effective tax rate,12  Mar-17*,39.6,TELCO
58,Net profit margin,12  Mar-17*,2.8,TELCO
59,Current assets,12  Mar-17*,1161198.0,TELCO
60,Current liabilities,12  Mar-17*,1156295.0,TELCO
61,Net working cap to sales,12  Mar-17*,0.2,TELCO
62,Current ratio,12  Mar-17*,1.0,TELCO
63,Inventory Days,12  Mar-17*,47.0,TELCO
64,Debtors Days,12  Mar-17*,19.0,TELCO
65,Net fixed assets,12  Mar-17*,1296429.0,TELCO
