,No. of Mths  Year Ending,variable,value,name
0,Net Sales,18  Sep-13*,-322.0,PRSE
1,Other income,18  Sep-13*,-35.0,PRSE
2,Total revenues,18  Sep-13*,-356.0,PRSE
3,Gross profit,18  Sep-13*,-694.0,PRSE
4,Depreciation,18  Sep-13*,7.0,PRSE
5,Interest,18  Sep-13*,128.0,PRSE
6,Profit before tax,18  Sep-13*,-864.0,PRSE
7,Minority Interest,18  Sep-13*,0.0,PRSE
8,Prior Period Items,18  Sep-13*,0.0,PRSE
9,Extraordinary Inc (Exp),18  Sep-13*,0.0,PRSE
10,Tax,18  Sep-13*,3.0,PRSE
11,Profit after tax,18  Sep-13*,-867.0,PRSE
12,Gross profit margin,18  Sep-13*,215.9,PRSE
13,Effective tax rate,18  Sep-13*,-0.3,PRSE
14,Net profit margin,18  Sep-13*,269.7,PRSE
15,Current assets,18  Sep-13*,1914.0,PRSE
16,Current liabilities,18  Sep-13*,2795.0,PRSE
17,Net working cap to sales,18  Sep-13*,274.2,PRSE
18,Current ratio,18  Sep-13*,0.7,PRSE
19,Inventory Days,18  Sep-13*,0.0,PRSE
20,Debtors Days,18  Sep-13*,-1467.0,PRSE
21,Net fixed assets,18  Sep-13*,54.0,PRSE
22,Share capital,18  Sep-13*,133.0,PRSE
23,"""Free"" reserves",18  Sep-13*,-143.0,PRSE
24,Net worth,18  Sep-13*,6.0,PRSE
25,Long term debt,18  Sep-13*,1.0,PRSE
26,Total assets,18  Sep-13*,2817.0,PRSE
27,Interest coverage,18  Sep-13*,-5.7,PRSE
28,Debt to equity ratio,18  Sep-13*,0.2,PRSE
29,Sales to assets ratio,18  Sep-13*,-0.1,PRSE
30,Return on assets,18  Sep-13*,-26.2,PRSE
31,Return on equity,18  Sep-13*,-14214.8,PRSE
32,Return on capital,18  Sep-13*,-9810.7,PRSE
33,Exports to sales,18  Sep-13*,0.0,PRSE
34,Imports to sales,18  Sep-13*,0.0,PRSE
35,Exports (fob),18  Sep-13*,0.0,PRSE
36,Imports (cif),18  Sep-13*,0.0,PRSE
37,Fx inflow,18  Sep-13*,0.0,PRSE
38,Fx outflow,18  Sep-13*,0.0,PRSE
39,Net fx,18  Sep-13*,0.0,PRSE
40,From Operations,18  Sep-13*,-404.0,PRSE
41,From Investments,18  Sep-13*,393.0,PRSE
42,From Financial Activity,18  Sep-13*,-196.0,PRSE
43,Net Cashflow,18  Sep-13*,-207.0,PRSE
44,Net Sales,18  Mar-15*,25.0,PRSE
45,Other income,18  Mar-15*,-75.0,PRSE
46,Total revenues,18  Mar-15*,-50.0,PRSE
47,Gross profit,18  Mar-15*,-58.0,PRSE
48,Depreciation,18  Mar-15*,5.0,PRSE
49,Interest,18  Mar-15*,27.0,PRSE
50,Profit before tax,18  Mar-15*,-164.0,PRSE
51,Minority Interest,18  Mar-15*,0.0,PRSE
52,Prior Period Items,18  Mar-15*,14.0,PRSE
53,Extraordinary Inc (Exp),18  Mar-15*,0.0,PRSE
54,Tax,18  Mar-15*,1.0,PRSE
55,Profit after tax,18  Mar-15*,-152.0,PRSE
56,Gross profit margin,18  Mar-15*,-233.5,PRSE
57,Effective tax rate,18  Mar-15*,-0.8,PRSE
58,Net profit margin,18  Mar-15*,-613.6,PRSE
59,Current assets,18  Mar-15*,1701.0,PRSE
60,Current liabilities,18  Mar-15*,2372.0,PRSE
61,Net working cap to sales,18  Mar-15*,-2704.4,PRSE
62,Current ratio,18  Mar-15*,0.7,PRSE
63,Inventory Days,18  Mar-15*,0.0,PRSE
64,Debtors Days,18  Mar-15*,18182.0,PRSE
65,Net fixed assets,18  Mar-15*,46.0,PRSE
66,Share capital,18  Mar-15*,133.0,PRSE
67,"""Free"" reserves",18  Mar-15*,-279.0,PRSE
68,Net worth,18  Mar-15*,-146.0,PRSE
69,Long term debt,18  Mar-15*,171.0,PRSE
70,Total assets,18  Mar-15*,2412.0,PRSE
71,Interest coverage,18  Mar-15*,-5.2,PRSE
72,Debt to equity ratio,18  Mar-15*,-1.2,PRSE
73,Sales to assets ratio,18  Mar-15*,0.0,PRSE
74,Return on assets,18  Mar-15*,-5.2,PRSE
75,Return on equity,18  Mar-15*,104.2,PRSE
76,Return on capital,18  Mar-15*,-490.9,PRSE
77,Exports to sales,18  Mar-15*,0.0,PRSE
