,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,6872.0,PANB
1,Other income,12  Mar-15*,285.0,PANB
2,Total revenues,12  Mar-15*,7157.0,PANB
3,Gross profit,12  Mar-15*,439.0,PANB
4,Depreciation,12  Mar-15*,672.0,PANB
5,Interest,12  Mar-15*,1045.0,PANB
6,Profit before tax,12  Mar-15*,-994.0,PANB
7,Minority Interest,12  Mar-15*,18.0,PANB
8,Prior Period Items,12  Mar-15*,-58.0,PANB
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,PANB
10,Tax,12  Mar-15*,31.0,PANB
11,Profit after tax,12  Mar-15*,-1065.0,PANB
12,Gross profit margin,12  Mar-15*,6.4,PANB
13,Effective tax rate,12  Mar-15*,-3.1,PANB
14,Net profit margin,12  Mar-15*,-15.5,PANB
15,Current assets,12  Mar-15*,5257.0,PANB
16,Current liabilities,12  Mar-15*,7060.0,PANB
17,Net working cap to sales,12  Mar-15*,-26.2,PANB
18,Current ratio,12  Mar-15*,0.7,PANB
19,Inventory Days,12  Mar-15*,165.0,PANB
20,Debtors Days,12  Mar-15*,52.0,PANB
21,Net fixed assets,12  Mar-15*,12998.0,PANB
22,Share capital,12  Mar-15*,61.0,PANB
23,"""Free"" reserves",12  Mar-15*,4488.0,PANB
24,Net worth,12  Mar-15*,4549.0,PANB
25,Long term debt,12  Mar-15*,7230.0,PANB
26,Total assets,12  Mar-15*,19305.0,PANB
27,Interest coverage,12  Mar-15*,0.0,PANB
28,Debt to equity ratio,12  Mar-15*,1.6,PANB
29,Sales to assets ratio,12  Mar-15*,0.4,PANB
30,Return on assets,12  Mar-15*,-0.1,PANB
31,Return on equity,12  Mar-15*,-23.4,PANB
32,Return on capital,12  Mar-15*,0.1,PANB
33,Exports to sales,12  Mar-15*,30.9,PANB
34,Imports to sales,12  Mar-15*,20.4,PANB
35,Exports (fob),12  Mar-15*,2125.0,PANB
36,Imports (cif),12  Mar-15*,1399.0,PANB
37,Fx inflow,12  Mar-15*,2399.0,PANB
38,Fx outflow,12  Mar-15*,1673.0,PANB
39,Net fx,12  Mar-15*,726.0,PANB
40,From Operations,12  Mar-15*,372.0,PANB
41,From Investments,12  Mar-15*,-374.0,PANB
42,From Financial Activity,12  Mar-15*,-7.0,PANB
43,Net Cashflow,12  Mar-15*,-9.0,PANB
44,Net Sales,12  Mar-16*,6531.0,PANB
45,Other income,12  Mar-16*,204.0,PANB
46,Total revenues,12  Mar-16*,6734.0,PANB
47,Gross profit,12  Mar-16*,1117.0,PANB
48,Depreciation,12  Mar-16*,733.0,PANB
49,Interest,12  Mar-16*,1273.0,PANB
50,Profit before tax,12  Mar-16*,-686.0,PANB
51,Minority Interest,12  Mar-16*,23.0,PANB
52,Prior Period Items,12  Mar-16*,2.0,PANB
53,Extraordinary Inc (Exp),12  Mar-16*,497.0,PANB
54,Tax,12  Mar-16*,19.0,PANB
55,Profit after tax,12  Mar-16*,-183.0,PANB
56,Gross profit margin,12  Mar-16*,17.1,PANB
57,Effective tax rate,12  Mar-16*,-2.8,PANB
58,Net profit margin,12  Mar-16*,-2.8,PANB
59,Current assets,12  Mar-16*,4991.0,PANB
60,Current liabilities,12  Mar-16*,4657.0,PANB
61,Net working cap to sales,12  Mar-16*,5.1,PANB
62,Current ratio,12  Mar-16*,1.1,PANB
63,Inventory Days,12  Mar-16*,172.0,PANB
64,Debtors Days,12  Mar-16*,69.0,PANB
65,Net fixed assets,12  Mar-16*,12321.0,PANB
66,Share capital,12  Mar-16*,61.0,PANB
67,"""Free"" reserves",12  Mar-16*,3974.0,PANB
