,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,70066.0,SNTX
1,Other income,12  Mar-15*,964.0,SNTX
2,Total revenues,12  Mar-15*,71030.0,SNTX
3,Gross profit,12  Mar-15*,11824.0,SNTX
4,Depreciation,12  Mar-15*,2605.0,SNTX
5,Interest,12  Mar-15*,2835.0,SNTX
6,Profit before tax,12  Mar-15*,7348.0,SNTX
7,Minority Interest,12  Mar-15*,0.0,SNTX
8,Prior Period Items,12  Mar-15*,21.0,SNTX
9,Extraordinary Inc (Exp),12  Mar-15*,-218.0,SNTX
10,Tax,12  Mar-15*,1863.0,SNTX
11,Profit after tax,12  Mar-15*,5288.0,SNTX
12,Gross profit margin,12  Mar-15*,16.9,SNTX
13,Effective tax rate,12  Mar-15*,25.4,SNTX
14,Net profit margin,12  Mar-15*,7.5,SNTX
15,Current assets,12  Mar-15*,38594.0,SNTX
16,Current liabilities,12  Mar-15*,28249.0,SNTX
17,Net working cap to sales,12  Mar-15*,14.8,SNTX
18,Current ratio,12  Mar-15*,1.4,SNTX
19,Inventory Days,12  Mar-15*,27.0,SNTX
20,Debtors Days,12  Mar-15*,120.0,SNTX
21,Net fixed assets,12  Mar-15*,52686.0,SNTX
22,Share capital,12  Mar-15*,424.0,SNTX
23,"""Free"" reserves",12  Mar-15*,40969.0,SNTX
24,Net worth,12  Mar-15*,46978.0,SNTX
25,Long term debt,12  Mar-15*,31817.0,SNTX
26,Total assets,12  Mar-15*,113077.0,SNTX
27,Interest coverage,12  Mar-15*,3.6,SNTX
28,Debt to equity ratio,12  Mar-15*,0.7,SNTX
29,Sales to assets ratio,12  Mar-15*,0.6,SNTX
30,Return on assets,12  Mar-15*,7.2,SNTX
31,Return on equity,12  Mar-15*,11.3,SNTX
32,Return on capital,12  Mar-15*,12.7,SNTX
33,Exports to sales,12  Mar-15*,0.5,SNTX
34,Imports to sales,12  Mar-15*,4.7,SNTX
35,Exports (fob),12  Mar-15*,332.0,SNTX
36,Imports (cif),12  Mar-15*,3285.0,SNTX
37,Fx inflow,12  Mar-15*,332.0,SNTX
