,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,3141.0,DBRL
1,Other income,12  Mar-14*,328.0,DBRL
2,Total revenues,12  Mar-14*,3469.0,DBRL
3,Gross profit,12  Mar-14*,371.0,DBRL
4,Depreciation,12  Mar-14*,83.0,DBRL
5,Interest,12  Mar-14*,378.0,DBRL
6,Profit before tax,12  Mar-14*,238.0,DBRL
7,Minority Interest,12  Mar-14*,-13.0,DBRL
8,Prior Period Items,12  Mar-14*,-51.0,DBRL
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,DBRL
10,Tax,12  Mar-14*,59.0,DBRL
11,Profit after tax,12  Mar-14*,115.0,DBRL
12,Gross profit margin,12  Mar-14*,11.8,DBRL
13,Effective tax rate,12  Mar-14*,24.8,DBRL
14,Net profit margin,12  Mar-14*,3.7,DBRL
15,Current assets,12  Mar-14*,22544.0,DBRL
16,Current liabilities,12  Mar-14*,16981.0,DBRL
17,Net working cap to sales,12  Mar-14*,177.1,DBRL
18,Current ratio,12  Mar-14*,1.3,DBRL
19,Inventory Days,12  Mar-14*,1884.0,DBRL
20,Debtors Days,12  Mar-14*,183.0,DBRL
21,Net fixed assets,12  Mar-14*,2181.0,DBRL
22,Share capital,12  Mar-14*,2433.0,DBRL
23,"""Free"" reserves",12  Mar-14*,31677.0,DBRL
24,Net worth,12  Mar-14*,34110.0,DBRL
25,Long term debt,12  Mar-14*,3009.0,DBRL
26,Total assets,12  Mar-14*,55098.0,DBRL
27,Interest coverage,12  Mar-14*,1.6,DBRL
28,Debt to equity ratio,12  Mar-14*,0.1,DBRL
29,Sales to assets ratio,12  Mar-14*,0.1,DBRL
30,Return on assets,12  Mar-14*,0.9,DBRL
31,Return on equity,12  Mar-14*,0.3,DBRL
32,Return on capital,12  Mar-14*,1.5,DBRL
33,Exports to sales,12  Mar-14*,0.0,DBRL
34,Imports to sales,12  Mar-14*,0.0,DBRL
35,Exports (fob),12  Mar-14*,0.0,DBRL
36,Imports (cif),12  Mar-14*,0.0,DBRL
37,Fx inflow,12  Mar-14*,0.0,DBRL
38,Fx outflow,12  Mar-14*,1.0,DBRL
