,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,13519.0,SOEX
1,Other income,12  Mar-15*,79.0,SOEX
2,Total revenues,12  Mar-15*,13598.0,SOEX
3,Gross profit,12  Mar-15*,2540.0,SOEX
4,Depreciation,12  Mar-15*,315.0,SOEX
5,Interest,12  Mar-15*,179.0,SOEX
6,Profit before tax,12  Mar-15*,2126.0,SOEX
7,Minority Interest,12  Mar-15*,-89.0,SOEX
8,Prior Period Items,12  Mar-15*,0.0,SOEX
9,Extraordinary Inc (Exp),12  Mar-15*,-100.0,SOEX
10,Tax,12  Mar-15*,463.0,SOEX
11,Profit after tax,12  Mar-15*,1474.0,SOEX
12,Gross profit margin,12  Mar-15*,18.8,SOEX
13,Effective tax rate,12  Mar-15*,21.8,SOEX
14,Net profit margin,12  Mar-15*,10.9,SOEX
15,Current assets,12  Mar-15*,5699.0,SOEX
16,Current liabilities,12  Mar-15*,3572.0,SOEX
17,Net working cap to sales,12  Mar-15*,15.7,SOEX
18,Current ratio,12  Mar-15*,1.6,SOEX
19,Inventory Days,12  Mar-15*,43.0,SOEX
20,Debtors Days,12  Mar-15*,58.0,SOEX
21,Net fixed assets,12  Mar-15*,6459.0,SOEX
22,Share capital,12  Mar-15*,181.0,SOEX
23,"""Free"" reserves",12  Mar-15*,7571.0,SOEX
24,Net worth,12  Mar-15*,7356.0,SOEX
25,Long term debt,12  Mar-15*,1558.0,SOEX
26,Total assets,12  Mar-15*,13429.0,SOEX
27,Interest coverage,12  Mar-15*,12.9,SOEX
28,Debt to equity ratio,12  Mar-15*,0.2,SOEX
29,Sales to assets ratio,12  Mar-15*,1.0,SOEX
30,Return on assets,12  Mar-15*,12.3,SOEX
31,Return on equity,12  Mar-15*,20.0,SOEX
32,Return on capital,12  Mar-15*,23.7,SOEX
33,Exports to sales,12  Mar-15*,6.7,SOEX
34,Imports to sales,12  Mar-15*,7.0,SOEX
35,Exports (fob),12  Mar-15*,908.0,SOEX
36,Imports (cif),12  Mar-15*,948.0,SOEX
37,Fx inflow,12  Mar-15*,908.0,SOEX
38,Fx outflow,12  Mar-15*,1039.0,SOEX
39,Net fx,12  Mar-15*,-132.0,SOEX
40,From Operations,12  Mar-15*,2305.0,SOEX
41,From Investments,12  Mar-15*,-1490.0,SOEX
42,From Financial Activity,12  Mar-15*,-1772.0,SOEX
43,Net Cashflow,12  Mar-15*,-958.0,SOEX
44,Net Sales,12  Mar-16*,14486.0,SOEX
45,Other income,12  Mar-16*,133.0,SOEX
46,Total revenues,12  Mar-16*,14619.0,SOEX
47,Gross profit,12  Mar-16*,3043.0,SOEX
