,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,28209.0,GVKP
1,Other income,12  Mar-14*,1207.0,GVKP
2,Total revenues,12  Mar-14*,29416.0,GVKP
3,Gross profit,12  Mar-14*,10060.0,GVKP
4,Depreciation,12  Mar-14*,4377.0,GVKP
5,Interest,12  Mar-14*,9645.0,GVKP
6,Profit before tax,12  Mar-14*,-2756.0,GVKP
7,Minority Interest,12  Mar-14*,239.0,GVKP
8,Prior Period Items,12  Mar-14*,276.0,GVKP
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,GVKP
10,Tax,12  Mar-14*,1446.0,GVKP
11,Profit after tax,12  Mar-14*,-3687.0,GVKP
12,Gross profit margin,12  Mar-14*,35.7,GVKP
13,Effective tax rate,12  Mar-14*,-52.5,GVKP
14,Net profit margin,12  Mar-14*,-13.1,GVKP
15,Current assets,12  Mar-14*,29362.0,GVKP
16,Current liabilities,12  Mar-14*,50190.0,GVKP
17,Net working cap to sales,12  Mar-14*,-73.8,GVKP
18,Current ratio,12  Mar-14*,0.6,GVKP
19,Inventory Days,12  Mar-14*,5.0,GVKP
20,Debtors Days,12  Mar-14*,62.0,GVKP
21,Net fixed assets,12  Mar-14*,214351.0,GVKP
22,Share capital,12  Mar-14*,1579.0,GVKP
23,"""Free"" reserves",12  Mar-14*,21119.0,GVKP
24,Net worth,12  Mar-14*,27782.0,GVKP
25,Long term debt,12  Mar-14*,194555.0,GVKP
26,Total assets,12  Mar-14*,320238.0,GVKP
27,Interest coverage,12  Mar-14*,0.7,GVKP
28,Debt to equity ratio,12  Mar-14*,7.0,GVKP
29,Sales to assets ratio,12  Mar-14*,0.1,GVKP
30,Return on assets,12  Mar-14*,1.9,GVKP
31,Return on equity,12  Mar-14*,-13.3,GVKP
32,Return on capital,12  Mar-14*,3.3,GVKP
33,Exports to sales,12  Mar-14*,0.0,GVKP
34,Imports to sales,12  Mar-14*,0.0,GVKP
35,Exports (fob),12  Mar-14*,0.0,GVKP
36,Imports (cif),12  Mar-14*,0.0,GVKP
37,Fx inflow,12  Mar-14*,299.0,GVKP
38,Fx outflow,12  Mar-14*,0.0,GVKP
39,Net fx,12  Mar-14*,299.0,GVKP
40,From Operations,12  Mar-14*,12334.0,GVKP
41,From Investments,12  Mar-14*,-28953.0,GVKP
42,From Financial Activity,12  Mar-14*,15621.0,GVKP
43,Net Cashflow,12  Mar-14*,-998.0,GVKP
44,Net Sales,12  Mar-15*,30497.0,GVKP
45,Other income,12  Mar-15*,867.0,GVKP
46,Total revenues,12  Mar-15*,31363.0,GVKP
47,Gross profit,12  Mar-15*,8148.0,GVKP
48,Depreciation,12  Mar-15*,7056.0,GVKP
49,Interest,12  Mar-15*,14736.0,GVKP
50,Profit before tax,12  Mar-15*,-12777.0,GVKP
51,Minority Interest,12  Mar-15*,3016.0,GVKP
52,Prior Period Items,12  Mar-15*,322.0,GVKP
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,GVKP
54,Tax,12  Mar-15*,-1092.0,GVKP
55,Profit after tax,12  Mar-15*,-8347.0,GVKP
56,Gross profit margin,12  Mar-15*,26.7,GVKP
57,Effective tax rate,12  Mar-15*,8.5,GVKP
58,Net profit margin,12  Mar-15*,-27.4,GVKP
59,Current assets,12  Mar-15*,25576.0,GVKP
60,Current liabilities,12  Mar-15*,77324.0,GVKP
61,Net working cap to sales,12  Mar-15*,-169.7,GVKP
