,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,139253.0,INDIG
1,Other income,12  Mar-15*,3946.0,INDIG
2,Total revenues,12  Mar-15*,143199.0,INDIG
3,Gross profit,12  Mar-15*,18697.0,INDIG
4,Depreciation,12  Mar-15*,3022.0,INDIG
5,Interest,12  Mar-15*,1155.0,INDIG
6,Profit before tax,12  Mar-15*,18465.0,INDIG
7,Minority Interest,12  Mar-15*,0.0,INDIG
8,Prior Period Items,12  Mar-15*,0.0,INDIG
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,INDIG
10,Tax,12  Mar-15*,5424.0,INDIG
11,Profit after tax,12  Mar-15*,13042.0,INDIG
12,Gross profit margin,12  Mar-15*,13.4,INDIG
13,Effective tax rate,12  Mar-15*,29.4,INDIG
14,Net profit margin,12  Mar-15*,9.4,INDIG
15,Current assets,12  Mar-15*,31680.0,INDIG
16,Current liabilities,12  Mar-15*,29490.0,INDIG
17,Net working cap to sales,12  Mar-15*,1.6,INDIG
18,Current ratio,12  Mar-15*,1.1,INDIG
19,Inventory Days,12  Mar-15*,3.0,INDIG
20,Debtors Days,12  Mar-15*,3.0,INDIG
21,Net fixed assets,12  Mar-15*,48765.0,INDIG
22,Share capital,12  Mar-15*,344.0,INDIG
23,"""Free"" reserves",12  Mar-15*,3863.0,INDIG
24,Net worth,12  Mar-15*,4207.0,INDIG
25,Long term debt,12  Mar-15*,35884.0,INDIG
26,Total assets,12  Mar-15*,107683.0,INDIG
27,Interest coverage,12  Mar-15*,17.0,INDIG
28,Debt to equity ratio,12  Mar-15*,8.5,INDIG
29,Sales to assets ratio,12  Mar-15*,1.3,INDIG
30,Return on assets,12  Mar-15*,13.2,INDIG
31,Return on equity,12  Mar-15*,310.0,INDIG
32,Return on capital,12  Mar-15*,48.9,INDIG
33,Exports to sales,12  Mar-15*,0.0,INDIG
34,Imports to sales,12  Mar-15*,1.0,INDIG
35,Exports (fob),12  Mar-15*,0.0,INDIG
36,Imports (cif),12  Mar-15*,1325.0,INDIG
37,Fx inflow,12  Mar-15*,9486.0,INDIG
38,Fx outflow,12  Mar-15*,1325.0,INDIG
39,Net fx,12  Mar-15*,8161.0,INDIG
40,From Operations,12  Mar-15*,23839.0,INDIG
41,From Investments,12  Mar-15*,-9405.0,INDIG
42,From Financial Activity,12  Mar-15*,-13081.0,INDIG
43,Net Cashflow,12  Mar-15*,1361.0,INDIG
44,Net Sales,12  Mar-16*,161399.0,INDIG
45,Other income,12  Mar-16*,4614.0,INDIG
46,Total revenues,12  Mar-16*,166013.0,INDIG
47,Gross profit,12  Mar-16*,30055.0,INDIG
48,Depreciation,12  Mar-16*,5031.0,INDIG
49,Interest,12  Mar-16*,1349.0,INDIG
50,Profit before tax,12  Mar-16*,28290.0,INDIG
51,Minority Interest,12  Mar-16*,0.0,INDIG
52,Prior Period Items,12  Mar-16*,0.0,INDIG
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,INDIG
54,Tax,12  Mar-16*,8392.0,INDIG
55,Profit after tax,12  Mar-16*,19897.0,INDIG
56,Gross profit margin,12  Mar-16*,18.6,INDIG
57,Effective tax rate,12  Mar-16*,29.7,INDIG
58,Net profit margin,12  Mar-16*,12.3,INDIG
59,Current assets,12  Mar-16*,56008.0,INDIG
60,Current liabilities,12  Mar-16*,39859.0,INDIG
61,Net working cap to sales,12  Mar-16*,10.0,INDIG
62,Current ratio,12  Mar-16*,1.4,INDIG
63,Inventory Days,12  Mar-16*,3.0,INDIG
64,Debtors Days,12  Mar-16*,4.0,INDIG
65,Net fixed assets,12  Mar-16*,47275.0,INDIG
66,Share capital,12  Mar-16*,3604.0,INDIG
67,"""Free"" reserves",12  Mar-16*,14739.0,INDIG
68,Net worth,12  Mar-16*,18343.0,INDIG
69,Long term debt,12  Mar-16*,29499.0,INDIG
70,Total assets,12  Mar-16*,130191.0,INDIG
71,Interest coverage,12  Mar-16*,22.0,INDIG
72,Debt to equity ratio,12  Mar-16*,1.6,INDIG
73,Sales to assets ratio,12  Mar-16*,1.2,INDIG
74,Return on assets,12  Mar-16*,16.3,INDIG
75,Return on equity,12  Mar-16*,108.5,INDIG
76,Return on capital,12  Mar-16*,62.0,INDIG
77,Exports to sales,12  Mar-16*,0.0,INDIG
78,Imports to sales,12  Mar-16*,1.4,INDIG
79,Exports (fob),12  Mar-16*,0.0,INDIG
80,Imports (cif),12  Mar-16*,2265.0,INDIG
81,Fx inflow,12  Mar-16*,11485.0,INDIG
82,Fx outflow,12  Mar-16*,2265.0,INDIG
