,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,368.0,JLSP
1,Other income,12  Mar-14*,0.0,JLSP
2,Total revenues,12  Mar-14*,368.0,JLSP
3,Gross profit,12  Mar-14*,360.0,JLSP
4,Depreciation,12  Mar-14*,0.0,JLSP
5,Interest,12  Mar-14*,0.0,JLSP
6,Profit before tax,12  Mar-14*,361.0,JLSP
7,Minority Interest,12  Mar-14*,-5.0,JLSP
8,Prior Period Items,12  Mar-14*,0.0,JLSP
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,JLSP
10,Tax,12  Mar-14*,71.0,JLSP
11,Profit after tax,12  Mar-14*,285.0,JLSP
12,Gross profit margin,12  Mar-14*,98.0,JLSP
13,Effective tax rate,12  Mar-14*,19.6,JLSP
14,Net profit margin,12  Mar-14*,77.5,JLSP
15,Current assets,12  Mar-14*,2013,JLSP
16,Current liabilities,12  Mar-14*,113,JLSP
17,Net working cap to sales,12  Mar-14*,517.0,JLSP
18,Current ratio,12  Mar-14*,17.9,JLSP
19,Inventory Days,12  Mar-14*,56,JLSP
20,Debtors Days,12  Mar-14*,31,JLSP
21,Net fixed assets,12  Mar-14*,0,JLSP
22,Share capital,12  Mar-14*,51,JLSP
23,"""Free"" reserves",12  Mar-14*,1058,JLSP
24,Net worth,12  Mar-14*,3123,JLSP
25,Long term debt,12  Mar-14*,297,JLSP
26,Total assets,12  Mar-14*,3848,JLSP
27,Interest coverage,12  Mar-14*,NM,JLSP
28,Debt to equity ratio,12  Mar-14*,0.1,JLSP
29,Sales to assets ratio,12  Mar-14*,0.1,JLSP
30,Return on assets,12  Mar-14*,7.4,JLSP
31,Return on equity,12  Mar-14*,9.1,JLSP
32,Return on capital,12  Mar-14*,10.4,JLSP
33,Exports to sales,12  Mar-14*,0,JLSP
34,Imports to sales,12  Mar-14*,0,JLSP
35,Exports (fob),12  Mar-14*,0,JLSP
36,Imports (cif),12  Mar-14*,0,JLSP
37,Fx inflow,12  Mar-14*,0,JLSP
38,Fx outflow,12  Mar-14*,0,JLSP
39,Net fx,12  Mar-14*,0,JLSP
40,From Operations,12  Mar-14*,116,JLSP
41,From Investments,12  Mar-14*,-134,JLSP
42,From Financial Activity,12  Mar-14*,28,JLSP
43,Net Cashflow,12  Mar-14*,10,JLSP
44,Net Sales,12  Mar-15*,306.0,JLSP
45,Other income,12  Mar-15*,1.0,JLSP
46,Total revenues,12  Mar-15*,307.0,JLSP
47,Gross profit,12  Mar-15*,132.0,JLSP
48,Depreciation,12  Mar-15*,0.0,JLSP
49,Interest,12  Mar-15*,0.0,JLSP
50,Profit before tax,12  Mar-15*,133.0,JLSP
51,Minority Interest,12  Mar-15*,0.0,JLSP
52,Prior Period Items,12  Mar-15*,0.0,JLSP
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,JLSP
54,Tax,12  Mar-15*,12.0,JLSP
55,Profit after tax,12  Mar-15*,121.0,JLSP
56,Gross profit margin,12  Mar-15*,43.2,JLSP
57,Effective tax rate,12  Mar-15*,9.0,JLSP
58,Net profit margin,12  Mar-15*,39.6,JLSP
59,Current assets,12  Mar-15*,2180,JLSP
60,Current liabilities,12  Mar-15*,26,JLSP
61,Net working cap to sales,12  Mar-15*,703.8,JLSP
62,Current ratio,12  Mar-15*,83.7,JLSP
63,Inventory Days,12  Mar-15*,67,JLSP
64,Debtors Days,12  Mar-15*,27,JLSP
65,Net fixed assets,12  Mar-15*,0,JLSP
66,Share capital,12  Mar-15*,51,JLSP
67,"""Free"" reserves",12  Mar-15*,3176,JLSP
68,Net worth,12  Mar-15*,3228,JLSP
69,Long term debt,12  Mar-15*,311,JLSP
70,Total assets,12  Mar-15*,3972,JLSP
71,Interest coverage,12  Mar-15*,NM,JLSP
72,Debt to equity ratio,12  Mar-15*,0.1,JLSP
73,Sales to assets ratio,12  Mar-15*,0.1,JLSP
74,Return on assets,12  Mar-15*,3.1,JLSP
75,Return on equity,12  Mar-15*,3.8,JLSP
76,Return on capital,12  Mar-15*,3.8,JLSP
77,Exports to sales,12  Mar-15*,0,JLSP
78,Imports to sales,12  Mar-15*,0,JLSP
79,Exports (fob),12  Mar-15*,0,JLSP
80,Imports (cif),12  Mar-15*,0,JLSP
81,Fx inflow,12  Mar-15*,0,JLSP
82,Fx outflow,12  Mar-15*,0,JLSP
83,Net fx,12  Mar-15*,0,JLSP
84,From Operations,12  Mar-15*,174,JLSP
85,From Investments,12  Mar-15*,-183,JLSP
86,From Financial Activity,12  Mar-15*,14,JLSP
87,Net Cashflow,12  Mar-15*,5,JLSP
88,Net Sales,12  Mar-16*,295.0,JLSP
89,Other income,12  Mar-16*,7.0,JLSP
90,Total revenues,12  Mar-16*,302.0,JLSP
91,Gross profit,12  Mar-16*,236.0,JLSP
92,Depreciation,12  Mar-16*,0.0,JLSP
93,Interest,12  Mar-16*,0.0,JLSP
94,Profit before tax,12  Mar-16*,243.0,JLSP
95,Minority Interest,12  Mar-16*,0.0,JLSP
96,Prior Period Items,12  Mar-16*,0.0,JLSP
97,Extraordinary Inc (Exp),12  Mar-16*,0.0,JLSP
98,Tax,12  Mar-16*,56.0,JLSP
99,Profit after tax,12  Mar-16*,187.0,JLSP
100,Gross profit margin,12  Mar-16*,79.9,JLSP
101,Effective tax rate,12  Mar-16*,22.9,JLSP
102,Net profit margin,12  Mar-16*,63.5,JLSP
103,Current assets,12  Mar-16*,1702,JLSP
