,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,52431.0,MOLF
1,Other income,12  Mar-15,1388.0,MOLF
2,Total revenues,12  Mar-15,53818.0,MOLF
3,Gross profit,12  Mar-15,-5970.0,MOLF
4,Depreciation,12  Mar-15,1266.0,MOLF
5,Interest,12  Mar-15,1635.0,MOLF
6,Profit before tax,12  Mar-15,-7484.0,MOLF
7,Minority Interest,12  Mar-15,0.0,MOLF
8,Prior Period Items,12  Mar-15,0.0,MOLF
9,Extraordinary Inc (Exp),12  Mar-15,614.0,MOLF
10,Tax,12  Mar-15,0.0,MOLF
11,Profit after tax,12  Mar-15,-6871.0,MOLF
12,Gross profit margin,12  Mar-15,-11.4,MOLF
13,Effective tax rate,12  Mar-15,0.0,MOLF
14,Net profit margin,12  Mar-15,-13.1,MOLF
15,Current assets,12  Mar-15,5530.0,MOLF
16,Current liabilities,12  Mar-15,28785.0,MOLF
17,Net working cap to sales,12  Mar-15,-44.4,MOLF
18,Current ratio,12  Mar-15,0.2,MOLF
19,Inventory Days,12  Mar-15,3.0,MOLF
20,Debtors Days,12  Mar-15,9.0,MOLF
21,Net fixed assets,12  Mar-15,21510.0,MOLF
22,Share capital,12  Mar-15,5995.0,MOLF
23,"""Free"" reserves",12  Mar-15,-20847.0,MOLF
24,Net worth,12  Mar-15,-14852.0,MOLF
25,Long term debt,12  Mar-15,11161.0,MOLF
26,Total assets,12  Mar-15,27039.0,MOLF
27,Interest coverage,12  Mar-15,-3.6,MOLF
28,Debt to equity ratio,12  Mar-15,-0.8,MOLF
29,Sales to assets ratio,12  Mar-15,1.9,MOLF
30,Return on assets,12  Mar-15,-19.4,MOLF
31,Return on equity,12  Mar-15,46.3,MOLF
32,Return on capital,12  Mar-15,141.8,MOLF
33,Exports to sales,12  Mar-15,0.0,MOLF
34,Imports to sales,12  Mar-15,3.9,MOLF
35,Exports (fob),12  Mar-15,0.0,MOLF
36,Imports (cif),12  Mar-15,2069.0,MOLF
37,Fx inflow,12  Mar-15,2652.0,MOLF
38,Fx outflow,12  Mar-15,21273.0,MOLF
39,Net fx,12  Mar-15,-18621.0,MOLF
40,From Operations,12  Mar-15,-4109.0,MOLF
41,From Investments,12  Mar-15,3038.0,MOLF
42,From Financial Activity,12  Mar-15,1256.0,MOLF
43,Net Cashflow,12  Mar-15,185.0,MOLF
44,Net Sales,12  Mar-16,50881.0,MOLF
45,Other income,12  Mar-16,1309.0,MOLF
46,Total revenues,12  Mar-16,52190.0,MOLF
47,Gross profit,12  Mar-16,-483.0,MOLF
48,Depreciation,12  Mar-16,-1798.0,MOLF
49,Interest,12  Mar-16,-1237.0,MOLF
50,Profit before tax,12  Mar-16,3861.0,MOLF
51,Minority Interest,12  Mar-16,0.0,MOLF
52,Prior Period Items,12  Mar-16,0.0,MOLF
53,Extraordinary Inc (Exp),12  Mar-16,637.0,MOLF
54,Tax,12  Mar-16,0.0,MOLF
55,Profit after tax,12  Mar-16,4498.0,MOLF
56,Gross profit margin,12  Mar-16,-0.9,MOLF
57,Effective tax rate,12  Mar-16,0.0,MOLF
58,Net profit margin,12  Mar-16,8.8,MOLF
59,Current assets,12  Mar-16,6803.0,MOLF
60,Current liabilities,12  Mar-16,26255.0,MOLF
61,Net working cap to sales,12  Mar-16,-38.2,MOLF
62,Current ratio,12  Mar-16,0.3,MOLF
63,Inventory Days,12  Mar-16,5.0,MOLF
64,Debtors Days,12  Mar-16,3.0,MOLF
65,Net fixed assets,12  Mar-16,21664.0,MOLF
66,Share capital,12  Mar-16,5995.0,MOLF
67,"""Free"" reserves",12  Mar-16,-16383.0,MOLF
68,Net worth,12  Mar-16,-10389.0,MOLF
69,Long term debt,12  Mar-16,9209.0,MOLF
70,Total assets,12  Mar-16,28467.0,MOLF
71,Interest coverage,12  Mar-16,-2.1,MOLF
72,Debt to equity ratio,12  Mar-16,-0.9,MOLF
73,Sales to assets ratio,12  Mar-16,1.8,MOLF
74,Return on assets,12  Mar-16,11.5,MOLF
75,Return on equity,12  Mar-16,-43.3,MOLF
76,Return on capital,12  Mar-16,-276.5,MOLF
77,Exports to sales,12  Mar-16,0.0,MOLF
78,Imports to sales,12  Mar-16,3.9,MOLF
