,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,23926.0,MMTC
1,Other income,12  Mar-15*,1449.0,MMTC
2,Total revenues,12  Mar-15*,25375.0,MMTC
3,Gross profit,12  Mar-15*,-2.0,MMTC
4,Depreciation,12  Mar-15*,237.0,MMTC
5,Interest,12  Mar-15*,391.0,MMTC
6,Profit before tax,12  Mar-15*,819.0,MMTC
7,Minority Interest,12  Mar-15*,0.0,MMTC
8,Prior Period Items,12  Mar-15*,-1202.0,MMTC
9,Extraordinary Inc (Exp),12  Mar-15*,231.0,MMTC
10,Tax,12  Mar-15*,272.0,MMTC
11,Profit after tax,12  Mar-15*,-425.0,MMTC
12,Gross profit margin,12  Mar-15*,0.0,MMTC
13,Effective tax rate,12  Mar-15*,33.2,MMTC
14,Net profit margin,12  Mar-15*,-1.8,MMTC
15,Current assets,12  Mar-15*,54077.0,MMTC
16,Current liabilities,12  Mar-15*,46812.0,MMTC
17,Net working cap to sales,12  Mar-15*,30.4,MMTC
18,Current ratio,12  Mar-15*,1.2,MMTC
19,Inventory Days,12  Mar-15*,51.0,MMTC
20,Debtors Days,12  Mar-15*,464.0,MMTC
21,Net fixed assets,12  Mar-15*,2755.0,MMTC
22,Share capital,12  Mar-15*,1000.0,MMTC
23,"""Free"" reserves",12  Mar-15*,12601.0,MMTC
24,Net worth,12  Mar-15*,13643.0,MMTC
25,Long term debt,12  Mar-15*,502.0,MMTC
26,Total assets,12  Mar-15*,63002.0,MMTC
27,Interest coverage,12  Mar-15*,3.1,MMTC
28,Debt to equity ratio,12  Mar-15*,0.0,MMTC
29,Sales to assets ratio,12  Mar-15*,0.4,MMTC
30,Return on assets,12  Mar-15*,-0.1,MMTC
31,Return on equity,12  Mar-15*,-3.1,MMTC
32,Return on capital,12  Mar-15*,1.7,MMTC
33,Exports to sales,12  Mar-15*,95.9,MMTC
34,Imports to sales,12  Mar-15*,573.7,MMTC
35,Exports (fob),12  Mar-15*,22938.0,MMTC
36,Imports (cif),12  Mar-15*,137268.0,MMTC
37,Fx inflow,12  Mar-15*,22997.0,MMTC
38,Fx outflow,12  Mar-15*,138085.0,MMTC
39,Net fx,12  Mar-15*,-115088.0,MMTC
40,From Operations,12  Mar-15*,-1777.0,MMTC
41,From Investments,12  Mar-15*,850.0,MMTC
42,From Financial Activity,12  Mar-15*,-1781.0,MMTC
43,Net Cashflow,12  Mar-15*,-2709.0,MMTC
44,Net Sales,12  Mar-16*,18790.0,MMTC
45,Other income,12  Mar-16*,1706.0,MMTC
