,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,82764.0,GDCN
1,Other income,12  Mar-15*,915.0,GDCN
2,Total revenues,12  Mar-15*,83679.0,GDCN
3,Gross profit,12  Mar-15*,13654.0,GDCN
4,Depreciation,12  Mar-15*,908.0,GDCN
5,Interest,12  Mar-15*,1002.0,GDCN
6,Profit before tax,12  Mar-15*,12660.0,GDCN
7,Minority Interest,12  Mar-15*,-694.0,GDCN
8,Prior Period Items,12  Mar-15*,0.0,GDCN
9,Extraordinary Inc (Exp),12  Mar-15*,-172.0,GDCN
10,Tax,12  Mar-15*,2723.0,GDCN
11,Profit after tax,12  Mar-15*,9071.0,GDCN
12,Gross profit margin,12  Mar-15*,16.5,GDCN
13,Effective tax rate,12  Mar-15*,21.5,GDCN
14,Net profit margin,12  Mar-15*,11.0,GDCN
15,Current assets,12  Mar-15*,30822.0,GDCN
16,Current liabilities,12  Mar-15*,31730.0,GDCN
17,Net working cap to sales,12  Mar-15*,-1.1,GDCN
18,Current ratio,12  Mar-15*,1.0,GDCN
19,Inventory Days,12  Mar-15*,47.0,GDCN
20,Debtors Days,12  Mar-15*,35.0,GDCN
21,Net fixed assets,12  Mar-15*,7758.0,GDCN
22,Share capital,12  Mar-15*,340.0,GDCN
23,"""Free"" reserves",12  Mar-15*,36963.0,GDCN
24,Net worth,12  Mar-15*,37303.0,GDCN
25,Long term debt,12  Mar-15*,20230.0,GDCN
26,Total assets,12  Mar-15*,91468.0,GDCN
27,Interest coverage,12  Mar-15*,13.6,GDCN
28,Debt to equity ratio,12  Mar-15*,0.5,GDCN
29,Sales to assets ratio,12  Mar-15*,0.9,GDCN
30,Return on assets,12  Mar-15*,11.0,GDCN
31,Return on equity,12  Mar-15*,24.3,GDCN
32,Return on capital,12  Mar-15*,22.2,GDCN
33,Exports to sales,12  Mar-15*,1.5,GDCN
34,Imports to sales,12  Mar-15*,2.3,GDCN
35,Exports (fob),12  Mar-15*,1207.0,GDCN
36,Imports (cif),12  Mar-15*,1901.0,GDCN
37,Fx inflow,12  Mar-15*,1756.0,GDCN
38,Fx outflow,12  Mar-15*,1993.0,GDCN
39,Net fx,12  Mar-15*,-237.0,GDCN
40,From Operations,12  Mar-15*,10267.0,GDCN
41,From Investments,12  Mar-15*,-12360.0,GDCN
42,From Financial Activity,12  Mar-15*,-120.0,GDCN
43,Net Cashflow,12  Mar-15*,-2213.0,GDCN
44,Net Sales,12  Mar-16*,84239.0,GDCN
45,Other income,12  Mar-16*,839.0,GDCN
46,Total revenues,12  Mar-16*,85078.0,GDCN
47,Gross profit,12  Mar-16*,16358.0,GDCN
48,Depreciation,12  Mar-16*,1006.0,GDCN
49,Interest,12  Mar-16*,1190.0,GDCN
50,Profit before tax,12  Mar-16*,15001.0,GDCN
51,Minority Interest,12  Mar-16*,0.0,GDCN
52,Prior Period Items,12  Mar-16*,1.0,GDCN
53,Extraordinary Inc (Exp),12  Mar-16*,-3335.0,GDCN
54,Tax,12  Mar-16*,3361.0,GDCN
55,Profit after tax,12  Mar-16*,8306.0,GDCN
56,Gross profit margin,12  Mar-16*,19.4,GDCN
57,Effective tax rate,12  Mar-16*,22.4,GDCN
58,Net profit margin,12  Mar-16*,9.9,GDCN
59,Current assets,12  Mar-16*,34928.0,GDCN
60,Current liabilities,12  Mar-16*,27146.0,GDCN
61,Net working cap to sales,12  Mar-16*,9.2,GDCN
62,Current ratio,12  Mar-16*,1.3,GDCN
63,Inventory Days,12  Mar-16*,57.0,GDCN
64,Debtors Days,12  Mar-16*,48.0,GDCN
65,Net fixed assets,12  Mar-16*,8886.0,GDCN
66,Share capital,12  Mar-16*,341.0,GDCN
67,"""Free"" reserves",12  Mar-16*,42429.0,GDCN
68,Net worth,12  Mar-16*,42770.0,GDCN
69,Long term debt,12  Mar-16*,24490.0,GDCN
