,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,29870.0,CHINI
1,Other income,12  Mar-15*,152.0,CHINI
2,Total revenues,12  Mar-15*,30022.0,CHINI
3,Gross profit,12  Mar-15*,1265.0,CHINI
4,Depreciation,12  Mar-15*,1159.0,CHINI
5,Interest,12  Mar-15*,1021.0,CHINI
6,Profit before tax,12  Mar-15*,-764.0,CHINI
7,Minority Interest,12  Mar-15*,0.0,CHINI
8,Prior Period Items,12  Mar-15*,0.0,CHINI
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,CHINI
10,Tax,12  Mar-15*,-184.0,CHINI
11,Profit after tax,12  Mar-15*,-579.0,CHINI
12,Gross profit margin,12  Mar-15*,4.2,CHINI
13,Effective tax rate,12  Mar-15*,24.1,CHINI
14,Net profit margin,12  Mar-15*,-1.9,CHINI
15,Current assets,12  Mar-15*,22065.0,CHINI
16,Current liabilities,12  Mar-15*,20945.0,CHINI
17,Net working cap to sales,12  Mar-15*,3.8,CHINI
18,Current ratio,12  Mar-15*,1.1,CHINI
19,Inventory Days,12  Mar-15*,204.0,CHINI
20,Debtors Days,12  Mar-15*,19.0,CHINI
21,Net fixed assets,12  Mar-15*,13843.0,CHINI
22,Share capital,12  Mar-15*,245.0,CHINI
23,"""Free"" reserves",12  Mar-15*,11045.0,CHINI
24,Net worth,12  Mar-15*,11290.0,CHINI
25,Long term debt,12  Mar-15*,4322.0,CHINI
26,Total assets,12  Mar-15*,38455.0,CHINI
27,Interest coverage,12  Mar-15*,0.3,CHINI
28,Debt to equity ratio,12  Mar-15*,0.4,CHINI
29,Sales to assets ratio,12  Mar-15*,0.8,CHINI
30,Return on assets,12  Mar-15*,1.1,CHINI
31,Return on equity,12  Mar-15*,-5.1,CHINI
32,Return on capital,12  Mar-15*,1.6,CHINI
33,Exports to sales,12  Mar-15*,0.0,CHINI
34,Imports to sales,12  Mar-15*,0.0,CHINI
35,Exports (fob),12  Mar-15*,0.0,CHINI
36,Imports (cif),12  Mar-15*,3.0,CHINI
37,Fx inflow,12  Mar-15*,0.0,CHINI
38,Fx outflow,12  Mar-15*,17.0,CHINI
39,Net fx,12  Mar-15*,-17.0,CHINI
40,From Operations,12  Mar-15*,-763.0,CHINI
41,From Investments,12  Mar-15*,-230.0,CHINI
42,From Financial Activity,12  Mar-15*,378.0,CHINI
43,Net Cashflow,12  Mar-15*,-616.0,CHINI
44,Net Sales,12  Mar-16*,27567.0,CHINI
45,Other income,12  Mar-16*,465.0,CHINI
46,Total revenues,12  Mar-16*,28032.0,CHINI
47,Gross profit,12  Mar-16*,4109.0,CHINI
48,Depreciation,12  Mar-16*,1102.0,CHINI
49,Interest,12  Mar-16*,666.0,CHINI
50,Profit before tax,12  Mar-16*,2807.0,CHINI
51,Minority Interest,12  Mar-16*,0.0,CHINI
52,Prior Period Items,12  Mar-16*,0.0,CHINI
53,Extraordinary Inc (Exp),12  Mar-16*,-1731.0,CHINI
54,Tax,12  Mar-16*,74.0,CHINI
55,Profit after tax,12  Mar-16*,1002.0,CHINI
56,Gross profit margin,12  Mar-16*,14.9,CHINI
57,Effective tax rate,12  Mar-16*,2.6,CHINI
58,Net profit margin,12  Mar-16*,3.6,CHINI
59,Current assets,12  Mar-16*,21829.0,CHINI
60,Current liabilities,12  Mar-16*,17929.0,CHINI
61,Net working cap to sales,12  Mar-16*,14.1,CHINI
62,Current ratio,12  Mar-16*,1.2,CHINI
63,Inventory Days,12  Mar-16*,247.0,CHINI
64,Debtors Days,12  Mar-16*,26.0,CHINI
65,Net fixed assets,12  Mar-16*,14265.0,CHINI
66,Share capital,12  Mar-16*,245.0,CHINI
67,"""Free"" reserves",12  Mar-16*,12046.0,CHINI
68,Net worth,12  Mar-16*,12291.0,CHINI
69,Long term debt,12  Mar-16*,5020.0,CHINI
70,Total assets,12  Mar-16*,37006.0,CHINI
71,Interest coverage,12  Mar-16*,5.2,CHINI
72,Debt to equity ratio,12  Mar-16*,0.4,CHINI
73,Sales to assets ratio,12  Mar-16*,0.7,CHINI
74,Return on assets,12  Mar-16*,4.5,CHINI
75,Return on equity,12  Mar-16*,8.1,CHINI
76,Return on capital,12  Mar-16*,10.1,CHINI
77,Exports to sales,12  Mar-16*,0.0,CHINI
78,Imports to sales,12  Mar-16*,0.0,CHINI
79,Exports (fob),12  Mar-16*,0.0,CHINI
80,Imports (cif),12  Mar-16*,1.0,CHINI
81,Fx inflow,12  Mar-16*,0.0,CHINI
82,Fx outflow,12  Mar-16*,4.0,CHINI
83,Net fx,12  Mar-16*,-4.0,CHINI
84,From Operations,12  Mar-16*,1470.0,CHINI
85,From Investments,12  Mar-16*,-1466.0,CHINI
86,From Financial Activity,12  Mar-16*,-699.0,CHINI
