,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,1944.0,TGSL
1,Other income,12  Mar-14*,102.0,TGSL
2,Total revenues,12  Mar-14*,2046.0,TGSL
3,Gross profit,12  Mar-14*,397.0,TGSL
4,Depreciation,12  Mar-14*,57.0,TGSL
5,Interest,12  Mar-14*,20.0,TGSL
6,Profit before tax,12  Mar-14*,422.0,TGSL
7,Minority Interest,12  Mar-14*,0.0,TGSL
8,Prior Period Items,12  Mar-14*,0.0,TGSL
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,TGSL
10,Tax,12  Mar-14*,122.0,TGSL
11,Profit after tax,12  Mar-14*,300.0,TGSL
12,Gross profit margin,12  Mar-14*,20.4,TGSL
13,Effective tax rate,12  Mar-14*,28.9,TGSL
14,Net profit margin,12  Mar-14*,15.5,TGSL
15,Current assets,12  Mar-14*,1157.0,TGSL
16,Current liabilities,12  Mar-14*,290.0,TGSL
17,Net working cap to sales,12  Mar-14*,44.6,TGSL
18,Current ratio,12  Mar-14*,4.0,TGSL
19,Inventory Days,12  Mar-14*,0.0,TGSL
20,Debtors Days,12  Mar-14*,105.0,TGSL
21,Net fixed assets,12  Mar-14*,281.0,TGSL
22,Share capital,12  Mar-14*,103.0,TGSL
23,"""Free"" reserves",12  Mar-14*,980.0,TGSL
24,Net worth,12  Mar-14*,1082.0,TGSL
25,Long term debt,12  Mar-14*,96.0,TGSL
26,Total assets,12  Mar-14*,1469.0,TGSL
27,Interest coverage,12  Mar-14*,22.1,TGSL
28,Debt to equity ratio,12  Mar-14*,0.1,TGSL
29,Sales to assets ratio,12  Mar-14*,1.3,TGSL
30,Return on assets,12  Mar-14*,21.8,TGSL
31,Return on equity,12  Mar-14*,27.8,TGSL
32,Return on capital,12  Mar-14*,37.5,TGSL
33,Exports to sales,12  Mar-14*,94.1,TGSL
34,Imports to sales,12  Mar-14*,0.0,TGSL
35,Exports (fob),12  Mar-14*,1829.0,TGSL
36,Imports (cif),12  Mar-14*,0.0,TGSL
37,Fx inflow,12  Mar-14*,1829.0,TGSL
38,Fx outflow,12  Mar-14*,669.0,TGSL
39,Net fx,12  Mar-14*,1160.0,TGSL
40,From Operations,12  Mar-14*,237.0,TGSL
41,From Investments,12  Mar-14*,-28.0,TGSL
42,From Financial Activity,12  Mar-14*,-129.0,TGSL
43,Net Cashflow,12  Mar-14*,81.0,TGSL
44,Net Sales,12  Mar-15*,2142.0,TGSL
45,Other income,12  Mar-15*,18.0,TGSL
46,Total revenues,12  Mar-15*,2160.0,TGSL
47,Gross profit,12  Mar-15*,370.0,TGSL
48,Depreciation,12  Mar-15*,52.0,TGSL
49,Interest,12  Mar-15*,16.0,TGSL
50,Profit before tax,12  Mar-15*,320.0,TGSL
51,Minority Interest,12  Mar-15*,0.0,TGSL
52,Prior Period Items,12  Mar-15*,0.0,TGSL
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,TGSL
54,Tax,12  Mar-15*,104.0,TGSL
55,Profit after tax,12  Mar-15*,216.0,TGSL
56,Gross profit margin,12  Mar-15*,17.3,TGSL
57,Effective tax rate,12  Mar-15*,32.4,TGSL
