,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Dec-14*,8037.0,KSBP
1,Other income,12  Dec-14*,229.0,KSBP
2,Total revenues,12  Dec-14*,8265.0,KSBP
3,Gross profit,12  Dec-14*,1011.0,KSBP
4,Depreciation,12  Dec-14*,276.0,KSBP
5,Interest,12  Dec-14*,22.0,KSBP
6,Profit before tax,12  Dec-14*,943.0,KSBP
7,Minority Interest,12  Dec-14*,0.0,KSBP
8,Prior Period Items,12  Dec-14*,66.0,KSBP
9,Extraordinary Inc (Exp),12  Dec-14*,0.0,KSBP
10,Tax,12  Dec-14*,325.0,KSBP
11,Profit after tax,12  Dec-14*,684.0,KSBP
12,Gross profit margin,12  Dec-14*,12.6,KSBP
13,Effective tax rate,12  Dec-14*,34.5,KSBP
14,Net profit margin,12  Dec-14*,8.5,KSBP
15,Current assets,12  Dec-14*,5981.0,KSBP
16,Current liabilities,12  Dec-14*,3202.0,KSBP
17,Net working cap to sales,12  Dec-14*,34.6,KSBP
18,Current ratio,12  Dec-14*,1.9,KSBP
19,Inventory Days,12  Dec-14*,92.0,KSBP
20,Debtors Days,12  Dec-14*,81.0,KSBP
21,Net fixed assets,12  Dec-14*,2008.0,KSBP
22,Share capital,12  Dec-14*,348.0,KSBP
23,"""Free"" reserves",12  Dec-14*,5224.0,KSBP
24,Net worth,12  Dec-14*,5572.0,KSBP
25,Long term debt,12  Dec-14*,0.0,KSBP
26,Total assets,12  Dec-14*,9137.0,KSBP
27,Interest coverage,12  Dec-14*,44.9,KSBP
28,Debt to equity ratio,12  Dec-14*,0.0,KSBP
29,Sales to assets ratio,12  Dec-14*,0.9,KSBP
30,Return on assets,12  Dec-14*,7.7,KSBP
31,Return on equity,12  Dec-14*,12.3,KSBP
32,Return on capital,12  Dec-14*,18.5,KSBP
33,Exports to sales,12  Dec-14*,15.1,KSBP
34,Imports to sales,12  Dec-14*,5.9,KSBP
35,Exports (fob),12  Dec-14*,1210.0,KSBP
36,Imports (cif),12  Dec-14*,471.0,KSBP
37,Fx inflow,12  Dec-14*,1275.0,KSBP
38,Fx outflow,12  Dec-14*,767.0,KSBP
39,Net fx,12  Dec-14*,509.0,KSBP
40,From Operations,12  Dec-14*,352.0,KSBP
41,From Investments,12  Dec-14*,-171.0,KSBP
42,From Financial Activity,12  Dec-14*,7.0,KSBP
43,Net Cashflow,12  Dec-14*,188.0,KSBP
44,Net Sales,12  Dec-15*,8207.0,KSBP
45,Other income,12  Dec-15*,241.0,KSBP
46,Total revenues,12  Dec-15*,8448.0,KSBP
47,Gross profit,12  Dec-15*,1059.0,KSBP
48,Depreciation,12  Dec-15*,278.0,KSBP
49,Interest,12  Dec-15*,17.0,KSBP
50,Profit before tax,12  Dec-15*,1005.0,KSBP
51,Minority Interest,12  Dec-15*,0.0,KSBP
52,Prior Period Items,12  Dec-15*,46.0,KSBP
53,Extraordinary Inc (Exp),12  Dec-15*,0.0,KSBP
54,Tax,12  Dec-15*,364.0,KSBP
55,Profit after tax,12  Dec-15*,687.0,KSBP
56,Gross profit margin,12  Dec-15*,12.9,KSBP
57,Effective tax rate,12  Dec-15*,36.2,KSBP
58,Net profit margin,12  Dec-15*,8.4,KSBP
59,Current assets,12  Dec-15*,6289.0,KSBP
60,Current liabilities,12  Dec-15*,3114.0,KSBP
61,Net working cap to sales,12  Dec-15*,38.7,KSBP
62,Current ratio,12  Dec-15*,2.0,KSBP
63,Inventory Days,12  Dec-15*,81.0,KSBP
64,Debtors Days,12  Dec-15*,79.0,KSBP
65,Net fixed assets,12  Dec-15*,2083.0,KSBP
