,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,18946.0,NILK
1,Other income,12  Mar-15*,46.0,NILK
2,Total revenues,12  Mar-15*,18992.0,NILK
3,Gross profit,12  Mar-15*,1536.0,NILK
4,Depreciation,12  Mar-15*,574.0,NILK
5,Interest,12  Mar-15*,299.0,NILK
6,Profit before tax,12  Mar-15*,708.0,NILK
7,Minority Interest,12  Mar-15*,-8.0,NILK
8,Prior Period Items,12  Mar-15*,0.0,NILK
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,NILK
10,Tax,12  Mar-15*,196.0,NILK
11,Profit after tax,12  Mar-15*,505.0,NILK
12,Gross profit margin,12  Mar-15*,8.1,NILK
13,Effective tax rate,12  Mar-15*,27.6,NILK
14,Net profit margin,12  Mar-15*,2.7,NILK
15,Current assets,12  Mar-15*,5806.0,NILK
16,Current liabilities,12  Mar-15*,3173.0,NILK
17,Net working cap to sales,12  Mar-15*,13.9,NILK
18,Current ratio,12  Mar-15*,1.8,NILK
19,Inventory Days,12  Mar-15*,54.0,NILK
20,Debtors Days,12  Mar-15*,46.0,NILK
21,Net fixed assets,12  Mar-15*,3072.0,NILK
22,Share capital,12  Mar-15*,149.0,NILK
23,"""Free"" reserves",12  Mar-15*,4584.0,NILK
24,Net worth,12  Mar-15*,5250.0,NILK
25,Long term debt,12  Mar-15*,439.0,NILK
26,Total assets,12  Mar-15*,9619.0,NILK
27,Interest coverage,12  Mar-15*,3.4,NILK
28,Debt to equity ratio,12  Mar-15*,0.1,NILK
29,Sales to assets ratio,12  Mar-15*,2.0,NILK
30,Return on assets,12  Mar-15*,8.4,NILK
31,Return on equity,12  Mar-15*,9.6,NILK
32,Return on capital,12  Mar-15*,17.6,NILK
33,Exports to sales,12  Mar-15*,0.0,NILK
34,Imports to sales,12  Mar-15*,0.0,NILK
35,Exports (fob),12  Mar-15*,0.0,NILK
36,Imports (cif),12  Mar-15*,0.0,NILK
37,Fx inflow,12  Mar-15*,547.0,NILK
38,Fx outflow,12  Mar-15*,1902.0,NILK
39,Net fx,12  Mar-15*,-1355.0,NILK
40,From Operations,12  Mar-15*,1671.0,NILK
41,From Investments,12  Mar-15*,-155.0,NILK
42,From Financial Activity,12  Mar-15*,-1508.0,NILK
43,Net Cashflow,12  Mar-15*,8.0,NILK
44,Net Sales,12  Mar-16*,19265.0,NILK
45,Other income,12  Mar-16*,33.0,NILK
46,Total revenues,12  Mar-16*,19297.0,NILK
47,Gross profit,12  Mar-16*,2300.0,NILK
48,Depreciation,12  Mar-16*,550.0,NILK
49,Interest,12  Mar-16*,182.0,NILK
50,Profit before tax,12  Mar-16*,1601.0,NILK
51,Minority Interest,12  Mar-16*,75.0,NILK
52,Prior Period Items,12  Mar-16*,0.0,NILK
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,NILK
54,Tax,12  Mar-16*,516.0,NILK
55,Profit after tax,12  Mar-16*,1160.0,NILK
56,Gross profit margin,12  Mar-16*,11.9,NILK
