,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,18146.0,RALL
1,Other income,12  Mar-15*,42.0,RALL
2,Total revenues,12  Mar-15*,18187.0,RALL
3,Gross profit,12  Mar-15*,2771.0,RALL
4,Depreciation,12  Mar-15*,496.0,RALL
5,Interest,12  Mar-15*,101.0,RALL
6,Profit before tax,12  Mar-15*,2216.0,RALL
7,Minority Interest,12  Mar-15*,-26.0,RALL
8,Prior Period Items,12  Mar-15*,0.0,RALL
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,RALL
10,Tax,12  Mar-15*,618.0,RALL
11,Profit after tax,12  Mar-15*,1572.0,RALL
12,Gross profit margin,12  Mar-15*,15.3,RALL
13,Effective tax rate,12  Mar-15*,27.9,RALL
14,Net profit margin,12  Mar-15*,8.7,RALL
15,Current assets,12  Mar-15*,7277.0,RALL
16,Current liabilities,12  Mar-15*,5454.0,RALL
17,Net working cap to sales,12  Mar-15*,10.0,RALL
18,Current ratio,12  Mar-15*,1.3,RALL
19,Inventory Days,12  Mar-15*,79.0,RALL
20,Debtors Days,12  Mar-15*,54.0,RALL
21,Net fixed assets,12  Mar-15*,5744.0,RALL
22,Share capital,12  Mar-15*,195.0,RALL
23,"""Free"" reserves",12  Mar-15*,8238.0,RALL
24,Net worth,12  Mar-15*,8433.0,RALL
25,Long term debt,12  Mar-15*,268.0,RALL
26,Total assets,12  Mar-15*,14805.0,RALL
27,Interest coverage,12  Mar-15*,22.9,RALL
28,Debt to equity ratio,12  Mar-15*,0.0,RALL
29,Sales to assets ratio,12  Mar-15*,1.2,RALL
30,Return on assets,12  Mar-15*,11.3,RALL
31,Return on equity,12  Mar-15*,18.6,RALL
32,Return on capital,12  Mar-15*,26.3,RALL
33,Exports to sales,12  Mar-15*,27.3,RALL
34,Imports to sales,12  Mar-15*,22.0,RALL
35,Exports (fob),12  Mar-15*,4955.0,RALL
36,Imports (cif),12  Mar-15*,3987.0,RALL
37,Fx inflow,12  Mar-15*,4974.0,RALL
38,Fx outflow,12  Mar-15*,4011.0,RALL
39,Net fx,12  Mar-15*,962.0,RALL
40,From Operations,12  Mar-15*,681.0,RALL
41,From Investments,12  Mar-15*,-539.0,RALL
42,From Financial Activity,12  Mar-15*,-166.0,RALL
43,Net Cashflow,12  Mar-15*,-25.0,RALL
44,Net Sales,12  Mar-16*,15291.0,RALL
45,Other income,12  Mar-16*,143.0,RALL
46,Total revenues,12  Mar-16*,15434.0,RALL
47,Gross profit,12  Mar-16*,2290.0,RALL
48,Depreciation,12  Mar-16*,436.0,RALL
49,Interest,12  Mar-16*,136.0,RALL
50,Profit before tax,12  Mar-16*,1861.0,RALL
51,Minority Interest,12  Mar-16*,0.0,RALL
52,Prior Period Items,12  Mar-16*,0.0,RALL
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,RALL
54,Tax,12  Mar-16*,390.0,RALL
55,Profit after tax,12  Mar-16*,1471.0,RALL
56,Gross profit margin,12  Mar-16*,15.0,RALL
57,Effective tax rate,12  Mar-16*,21.0,RALL
58,Net profit margin,12  Mar-16*,9.6,RALL
59,Current assets,12  Mar-16*,7143.0,RALL
60,Current liabilities,12  Mar-16*,5167.0,RALL
61,Net working cap to sales,12  Mar-16*,12.9,RALL
62,Current ratio,12  Mar-16*,1.4,RALL
63,Inventory Days,12  Mar-16*,96.0,RALL
64,Debtors Days,12  Mar-16*,54.0,RALL
65,Net fixed assets,12  Mar-16*,6049.0,RALL
66,Share capital,12  Mar-16*,195.0,RALL
67,"""Free"" reserves",12  Mar-16*,8690.0,RALL
68,Net worth,12  Mar-16*,8884.0,RALL
69,Long term debt,12  Mar-16*,262.0,RALL
70,Total assets,12  Mar-16*,14927.0,RALL
71,Interest coverage,12  Mar-16*,14.7,RALL
72,Debt to equity ratio,12  Mar-16*,0.0,RALL
73,Sales to assets ratio,12  Mar-16*,1.0,RALL
74,Return on assets,12  Mar-16*,10.8,RALL
75,Return on equity,12  Mar-16*,16.6,RALL
76,Return on capital,12  Mar-16*,21.8,RALL
77,Exports to sales,12  Mar-16*,25.5,RALL
78,Imports to sales,12  Mar-16*,18.8,RALL
79,Exports (fob),12  Mar-16*,3899.0,RALL
80,Imports (cif),12  Mar-16*,2868.0,RALL
81,Fx inflow,12  Mar-16*,3922.0,RALL
82,Fx outflow,12  Mar-16*,2904.0,RALL
83,Net fx,12  Mar-16*,1018.0,RALL
84,From Operations,12  Mar-16*,2321.0,RALL
85,From Investments,12  Mar-16*,-1469.0,RALL
86,From Financial Activity,12  Mar-16*,-588.0,RALL
87,Net Cashflow,12  Mar-16*,264.0,RALL
88,Net Sales,12  Mar-17*,16635.0,RALL
89,Other income,12  Mar-17*,128.0,RALL
90,Total revenues,12  Mar-17*,16763.0,RALL
91,Gross profit,12  Mar-17*,2636.0,RALL
92,Depreciation,12  Mar-17*,476.0,RALL
93,Interest,12  Mar-17*,73.0,RALL
94,Profit before tax,12  Mar-17*,2216.0,RALL
95,Minority Interest,12  Mar-17*,0.0,RALL
96,Prior Period Items,12  Mar-17*,0.0,RALL
97,Extraordinary Inc (Exp),12  Mar-17*,1584.0,RALL
98,Tax,12  Mar-17*,829.0,RALL
99,Profit after tax,12  Mar-17*,2971.0,RALL
100,Gross profit margin,12  Mar-17*,15.8,RALL
101,Effective tax rate,12  Mar-17*,37.4,RALL
102,Net profit margin,12  Mar-17*,17.9,RALL
103,Current assets,12  Mar-17*,9589.0,RALL
104,Current liabilities,12  Mar-17*,5245.0,RALL
105,Net working cap to sales,12  Mar-17*,26.1,RALL
106,Current ratio,12  Mar-17*,1.8,RALL
107,Inventory Days,12  Mar-17*,87.0,RALL
108,Debtors Days,12  Mar-17*,58.0,RALL
109,Net fixed assets,12  Mar-17*,6102.0,RALL
110,Share capital,12  Mar-17*,195.0,RALL
111,"""Free"" reserves",12  Mar-17*,10917.0,RALL
112,Net worth,12  Mar-17*,11112.0,RALL
113,Long term debt,12  Mar-17*,244.0,RALL
114,Total assets,12  Mar-17*,17327.0,RALL
115,Interest coverage,12  Mar-17*,31.3,RALL
116,Debt to equity ratio,12  Mar-17*,0.0,RALL
117,Sales to assets ratio,12  Mar-17*,1.0,RALL
118,Return on assets,12  Mar-17*,17.6,RALL
119,Return on equity,12  Mar-17*,26.7,RALL
120,Return on capital,12  Mar-17*,34.1,RALL
121,Exports to sales,12  Mar-17*,0.0,RALL
122,Imports to sales,12  Mar-17*,0.0,RALL
123,Exports (fob),12  Mar-17*,0.0,RALL
124,Imports (cif),12  Mar-17*,0.0,RALL
