,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,150233.0,REDY
1,Other income,12  Mar-15*,2741.0,REDY
2,Total revenues,12  Mar-15*,152974.0,REDY
3,Gross profit,12  Mar-15*,34936.0,REDY
4,Depreciation,12  Mar-15*,7599.0,REDY
5,Interest,12  Mar-15*,1082.0,REDY
6,Profit before tax,12  Mar-15*,28996.0,REDY
7,Minority Interest,12  Mar-15*,0.0,REDY
8,Prior Period Items,12  Mar-15*,0.0,REDY
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,REDY
10,Tax,12  Mar-15*,5632.0,REDY
11,Profit after tax,12  Mar-15*,23364.0,REDY
12,Gross profit margin,12  Mar-15*,23.3,REDY
13,Effective tax rate,12  Mar-15*,19.4,REDY
14,Net profit margin,12  Mar-15*,15.6,REDY
15,Current assets,12  Mar-15*,118096.0,REDY
16,Current liabilities,12  Mar-15*,63734.0,REDY
17,Net working cap to sales,12  Mar-15*,36.2,REDY
18,Current ratio,12  Mar-15*,1.9,REDY
19,Inventory Days,12  Mar-15*,62.0,REDY
20,Debtors Days,12  Mar-15*,99.0,REDY
21,Net fixed assets,12  Mar-15*,59065.0,REDY
22,Share capital,12  Mar-15*,852.0,REDY
23,"""Free"" reserves",12  Mar-15*,107482.0,REDY
24,Net worth,12  Mar-15*,108334.0,REDY
25,Long term debt,12  Mar-15*,14307.0,REDY
26,Total assets,12  Mar-15*,190650.0,REDY
27,Interest coverage,12  Mar-15*,27.8,REDY
28,Debt to equity ratio,12  Mar-15*,0.1,REDY
29,Sales to assets ratio,12  Mar-15*,0.8,REDY
30,Return on assets,12  Mar-15*,12.8,REDY
31,Return on equity,12  Mar-15*,21.6,REDY
32,Return on capital,12  Mar-15*,24.5,REDY
33,Exports to sales,12  Mar-15*,49.4,REDY
34,Imports to sales,12  Mar-15*,9.0,REDY
35,Exports (fob),12  Mar-15*,74146.0,REDY
36,Imports (cif),12  Mar-15*,13485.0,REDY
37,Fx inflow,12  Mar-15*,74870.0,REDY
38,Fx outflow,12  Mar-15*,26008.0,REDY
39,Net fx,12  Mar-15*,48862.0,REDY
40,From Operations,12  Mar-15*,25235.0,REDY
41,From Investments,12  Mar-15*,-22647.0,REDY
42,From Financial Activity,12  Mar-15*,-4332.0,REDY
43,Net Cashflow,12  Mar-15*,-1744.0,REDY
44,Net Sales,12  Mar-16*,155683.0,REDY
45,Other income,12  Mar-16*,2950.0,REDY
46,Total revenues,12  Mar-16*,158633.0,REDY
47,Gross profit,12  Mar-16*,35853.0,REDY
48,Depreciation,12  Mar-16*,9389.0,REDY
49,Interest,12  Mar-16*,826.0,REDY
50,Profit before tax,12  Mar-16*,28588.0,REDY
51,Minority Interest,12  Mar-16*,0.0,REDY
52,Prior Period Items,12  Mar-16*,229.0,REDY
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,REDY
54,Tax,12  Mar-16*,7511.0,REDY
55,Profit after tax,12  Mar-16*,21306.0,REDY
56,Gross profit margin,12  Mar-16*,23.0,REDY
57,Effective tax rate,12  Mar-16*,26.3,REDY
58,Net profit margin,12  Mar-16*,13.7,REDY
59,Current assets,12  Mar-16*,117940.0,REDY
60,Current liabilities,12  Mar-16*,63471.0,REDY
61,Net working cap to sales,12  Mar-16*,35.0,REDY
62,Current ratio,12  Mar-16*,1.9,REDY
63,Inventory Days,12  Mar-16*,60.0,REDY
64,Debtors Days,12  Mar-16*,97.0,REDY
65,Net fixed assets,12  Mar-16*,73352.0,REDY
66,Share capital,12  Mar-16*,853.0,REDY
67,"""Free"" reserves",12  Mar-16*,124845.0,REDY
68,Net worth,12  Mar-16*,125698.0,REDY
69,Long term debt,12  Mar-16*,10685.0,REDY
70,Total assets,12  Mar-16*,203841.0,REDY
71,Interest coverage,12  Mar-16*,35.6,REDY
72,Debt to equity ratio,12  Mar-16*,0.1,REDY
73,Sales to assets ratio,12  Mar-16*,0.8,REDY
74,Return on assets,12  Mar-16*,10.9,REDY
75,Return on equity,12  Mar-16*,17.0,REDY
76,Return on capital,12  Mar-16*,21.7,REDY
77,Exports to sales,12  Mar-16*,46.6,REDY
78,Imports to sales,12  Mar-16*,9.0,REDY
79,Exports (fob),12  Mar-16*,72618.0,REDY
80,Imports (cif),12  Mar-16*,14050.0,REDY
81,Fx inflow,12  Mar-16*,75405.0,REDY
82,Fx outflow,12  Mar-16*,27115.0,REDY
83,Net fx,12  Mar-16*,48290.0,REDY
84,From Operations,12  Mar-16*,32626.0,REDY
