,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,91594.0,MCDL
1,Other income,12  Mar-15*,811.0,MCDL
2,Total revenues,12  Mar-15*,92405.0,MCDL
3,Gross profit,12  Mar-15*,330.0,MCDL
4,Depreciation,12  Mar-15*,2229.0,MCDL
5,Interest,12  Mar-15*,6873.0,MCDL
6,Profit before tax,12  Mar-15*,-7961.0,MCDL
7,Minority Interest,12  Mar-15*,-4.0,MCDL
8,Prior Period Items,12  Mar-15*,0.0,MCDL
9,Extraordinary Inc (Exp),12  Mar-15*,-8392.0,MCDL
10,Tax,12  Mar-15*,520.0,MCDL
11,Profit after tax,12  Mar-15*,-16877.0,MCDL
12,Gross profit margin,12  Mar-15*,0.4,MCDL
13,Effective tax rate,12  Mar-15*,-6.5,MCDL
14,Net profit margin,12  Mar-15*,-18.4,MCDL
15,Current assets,12  Mar-15*,47390.0,MCDL
16,Current liabilities,12  Mar-15*,58820.0,MCDL
17,Net working cap to sales,12  Mar-15*,-12.5,MCDL
18,Current ratio,12  Mar-15*,0.8,MCDL
19,Inventory Days,12  Mar-15*,75.0,MCDL
20,Debtors Days,12  Mar-15*,65.0,MCDL
21,Net fixed assets,12  Mar-15*,19731.0,MCDL
22,Share capital,12  Mar-15*,1453.0,MCDL
23,"""Free"" reserves",12  Mar-15*,-1570.0,MCDL
24,Net worth,12  Mar-15*,14674.0,MCDL
25,Long term debt,12  Mar-15*,11117.0,MCDL
26,Total assets,12  Mar-15*,86290.0,MCDL
27,Interest coverage,12  Mar-15*,-0.2,MCDL
28,Debt to equity ratio,12  Mar-15*,0.8,MCDL
29,Sales to assets ratio,12  Mar-15*,1.1,MCDL
30,Return on assets,12  Mar-15*,-11.6,MCDL
31,Return on equity,12  Mar-15*,-115.0,MCDL
32,Return on capital,12  Mar-15*,-36.8,MCDL
33,Exports to sales,12  Mar-15*,1.5,MCDL
34,Imports to sales,12  Mar-15*,2.3,MCDL
35,Exports (fob),12  Mar-15*,1405.0,MCDL
36,Imports (cif),12  Mar-15*,2086.0,MCDL
37,Fx inflow,12  Mar-15*,1473.0,MCDL
38,Fx outflow,12  Mar-15*,3098.0,MCDL
39,Net fx,12  Mar-15*,-1625.0,MCDL
40,From Operations,12  Mar-15*,-1963.0,MCDL
41,From Investments,12  Mar-15*,38772.0,MCDL
42,From Financial Activity,12  Mar-15*,-40019.0,MCDL
43,Net Cashflow,12  Mar-15*,-3211.0,MCDL
44,Net Sales,12  Mar-16*,84949.0,MCDL
45,Other income,12  Mar-16*,436.0,MCDL
46,Total revenues,12  Mar-16*,85385.0,MCDL
47,Gross profit,12  Mar-16*,9646.0,MCDL
48,Depreciation,12  Mar-16*,1572.0,MCDL
49,Interest,12  Mar-16*,4574.0,MCDL
50,Profit before tax,12  Mar-16*,3936.0,MCDL
51,Minority Interest,12  Mar-16*,0.0,MCDL
52,Prior Period Items,12  Mar-16*,0.0,MCDL
53,Extraordinary Inc (Exp),12  Mar-16*,-274.0,MCDL
