,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,27089.0,IRSY
1,Other income,12  Mar-15*,97.0,IRSY
2,Total revenues,12  Mar-15*,27186.0,IRSY
3,Gross profit,12  Mar-15*,1224.0,IRSY
4,Depreciation,12  Mar-15*,1172.0,IRSY
5,Interest,12  Mar-15*,434.0,IRSY
6,Profit before tax,12  Mar-15*,-285.0,IRSY
7,Minority Interest,12  Mar-15*,0.0,IRSY
8,Prior Period Items,12  Mar-15*,0.0,IRSY
9,Extraordinary Inc (Exp),12  Mar-15*,-57.0,IRSY
10,Tax,12  Mar-15*,-125.0,IRSY
11,Profit after tax,12  Mar-15*,-217.0,IRSY
12,Gross profit margin,12  Mar-15*,4.5,IRSY
13,Effective tax rate,12  Mar-15*,43.8,IRSY
14,Net profit margin,12  Mar-15*,-0.8,IRSY
15,Current assets,12  Mar-15*,6543.0,IRSY
16,Current liabilities,12  Mar-15*,9036.0,IRSY
17,Net working cap to sales,12  Mar-15*,-9.2,IRSY
18,Current ratio,12  Mar-15*,0.7,IRSY
19,Inventory Days,12  Mar-15*,37.0,IRSY
20,Debtors Days,12  Mar-15*,16.0,IRSY
21,Net fixed assets,12  Mar-15*,11401.0,IRSY
22,Share capital,12  Mar-15*,1518.0,IRSY
23,"""Free"" reserves",12  Mar-15*,3613.0,IRSY
24,Net worth,12  Mar-15*,5484.0,IRSY
25,Long term debt,12  Mar-15*,2426.0,IRSY
26,Total assets,12  Mar-15*,18880.0,IRSY
27,Interest coverage,12  Mar-15*,0.3,IRSY
28,Debt to equity ratio,12  Mar-15*,0.4,IRSY
29,Sales to assets ratio,12  Mar-15*,1.4,IRSY
30,Return on assets,12  Mar-15*,1.1,IRSY
31,Return on equity,12  Mar-15*,-4.0,IRSY
32,Return on capital,12  Mar-15*,1.2,IRSY
33,Exports to sales,12  Mar-15*,22.0,IRSY
34,Imports to sales,12  Mar-15*,49.4,IRSY
35,Exports (fob),12  Mar-15*,5967.0,IRSY
36,Imports (cif),12  Mar-15*,13378.0,IRSY
37,Fx inflow,12  Mar-15*,8415.0,IRSY
38,Fx outflow,12  Mar-15*,13530.0,IRSY
39,Net fx,12  Mar-15*,-5115.0,IRSY
40,From Operations,12  Mar-15*,2213.0,IRSY
41,From Investments,12  Mar-15*,-28.0,IRSY
42,From Financial Activity,12  Mar-15*,-2085.0,IRSY
43,Net Cashflow,12  Mar-15*,101.0,IRSY
44,Net Sales,12  Mar-16*,24648.0,IRSY
45,Other income,12  Mar-16*,309.0,IRSY
46,Total revenues,12  Mar-16*,24956.0,IRSY
47,Gross profit,12  Mar-16*,932.0,IRSY
48,Depreciation,12  Mar-16*,778.0,IRSY
49,Interest,12  Mar-16*,517.0,IRSY
50,Profit before tax,12  Mar-16*,-54.0,IRSY
51,Minority Interest,12  Mar-16*,0.0,IRSY
52,Prior Period Items,12  Mar-16*,0.0,IRSY
53,Extraordinary Inc (Exp),12  Mar-16*,-545.0,IRSY
54,Tax,12  Mar-16*,-1157.0,IRSY
55,Profit after tax,12  Mar-16*,558.0,IRSY
56,Gross profit margin,12  Mar-16*,3.8,IRSY
57,Effective tax rate,12  Mar-16*,2161.9,IRSY
58,Net profit margin,12  Mar-16*,2.3,IRSY
59,Current assets,12  Mar-16*,7670.0,IRSY
60,Current liabilities,12  Mar-16*,11045.0,IRSY
61,Net working cap to sales,12  Mar-16*,-13.7,IRSY
62,Current ratio,12  Mar-16*,0.7,IRSY
63,Inventory Days,12  Mar-16*,38.0,IRSY
64,Debtors Days,12  Mar-16*,31.0,IRSY
65,Net fixed assets,12  Mar-16*,11350.0,IRSY
66,Share capital,12  Mar-16*,1518.0,IRSY
67,"""Free"" reserves",12  Mar-16*,4000.0,IRSY
68,Net worth,12  Mar-16*,5863.0,IRSY
69,Long term debt,12  Mar-16*,2240.0,IRSY
70,Total assets,12  Mar-16*,19339.0,IRSY
71,Interest coverage,12  Mar-16*,0.9,IRSY
72,Debt to equity ratio,12  Mar-16*,0.4,IRSY
73,Sales to assets ratio,12  Mar-16*,1.3,IRSY
74,Return on assets,12  Mar-16*,5.6,IRSY
75,Return on equity,12  Mar-16*,9.5,IRSY
76,Return on capital,12  Mar-16*,-1.0,IRSY
77,Exports to sales,12  Mar-16*,15.7,IRSY
78,Imports to sales,12  Mar-16*,27.6,IRSY
79,Exports (fob),12  Mar-16*,3880.0,IRSY
80,Imports (cif),12  Mar-16*,6811.0,IRSY
81,Fx inflow,12  Mar-16*,4176.0,IRSY
82,Fx outflow,12  Mar-16*,6894.0,IRSY
83,Net fx,12  Mar-16*,-2718.0,IRSY
84,From Operations,12  Mar-16*,1519.0,IRSY
85,From Investments,12  Mar-16*,-288.0,IRSY
86,From Financial Activity,12  Mar-16*,-1397.0,IRSY
87,Net Cashflow,12  Mar-16*,-166.0,IRSY
88,Net Sales,12  Mar-17*,24680.0,IRSY
89,Other income,12  Mar-17*,285.0,IRSY
90,Total revenues,12  Mar-17*,24966.0,IRSY
91,Gross profit,12  Mar-17*,88.0,IRSY
92,Depreciation,12  Mar-17*,795.0,IRSY
93,Interest,12  Mar-17*,911.0,IRSY
94,Profit before tax,12  Mar-17*,-1333.0,IRSY
95,Minority Interest,12  Mar-17*,0.0,IRSY
96,Prior Period Items,12  Mar-17*,0.0,IRSY
97,Extraordinary Inc (Exp),12  Mar-17*,-47.0,IRSY
98,Tax,12  Mar-17*,-540.0,IRSY
99,Profit after tax,12  Mar-17*,-840.0,IRSY
100,Gross profit margin,12  Mar-17*,0.4,IRSY
101,Effective tax rate,12  Mar-17*,40.5,IRSY
102,Net profit margin,12  Mar-17*,-3.4,IRSY
103,Current assets,12  Mar-17*,6113.0,IRSY
104,Current liabilities,12  Mar-17*,11061.0,IRSY
105,Net working cap to sales,12  Mar-17*,-20.0,IRSY
106,Current ratio,12  Mar-17*,0.6,IRSY
107,Inventory Days,12  Mar-17*,29.0,IRSY
108,Debtors Days,12  Mar-17*,20.0,IRSY
109,Net fixed assets,12  Mar-17*,9089.0,IRSY
110,Share capital,12  Mar-17*,1518.0,IRSY
