,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,4307.0,CRNU
1,Other income,12  Mar-15*,276.0,CRNU
2,Total revenues,12  Mar-15*,4583.0,CRNU
3,Gross profit,12  Mar-15*,998.0,CRNU
4,Depreciation,12  Mar-15*,77.0,CRNU
5,Interest,12  Mar-15*,0.0,CRNU
6,Profit before tax,12  Mar-15*,1197.0,CRNU
7,Minority Interest,12  Mar-15*,-22.0,CRNU
8,Prior Period Items,12  Mar-15*,0.0,CRNU
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,CRNU
10,Tax,12  Mar-15*,85.0,CRNU
11,Profit after tax,12  Mar-15*,1090.0,CRNU
12,Gross profit margin,12  Mar-15*,23.2,CRNU
13,Effective tax rate,12  Mar-15*,7.1,CRNU
14,Net profit margin,12  Mar-15*,25.3,CRNU
15,Current assets,12  Mar-15*,3850,CRNU
16,Current liabilities,12  Mar-15*,616,CRNU
17,Net working cap to sales,12  Mar-15*,75.1,CRNU
18,Current ratio,12  Mar-15*,6.3,CRNU
19,Inventory Days,12  Mar-15*,22,CRNU
20,Debtors Days,12  Mar-15*,1,CRNU
21,Net fixed assets,12  Mar-15*,846,CRNU
22,Share capital,12  Mar-15*,391,CRNU
23,"""Free"" reserves",12  Mar-15*,4020,CRNU
24,Net worth,12  Mar-15*,4411,CRNU
25,Long term debt,12  Mar-15*,0,CRNU
26,Total assets,12  Mar-15*,5079,CRNU
27,Interest coverage,12  Mar-15*,NM,CRNU
28,Debt to equity ratio,12  Mar-15*,0,CRNU
29,Sales to assets ratio,12  Mar-15*,0.8,CRNU
30,Return on assets,12  Mar-15*,21.5,CRNU
31,Return on equity,12  Mar-15*,24.7,CRNU
32,Return on capital,12  Mar-15*,26.6,CRNU
33,Exports to sales,12  Mar-15*,0,CRNU
34,Imports to sales,12  Mar-15*,0.1,CRNU
35,Exports (fob),12  Mar-15*,1,CRNU
36,Imports (cif),12  Mar-15*,5,CRNU
37,Fx inflow,12  Mar-15*,1,CRNU
38,Fx outflow,12  Mar-15*,5,CRNU
39,Net fx,12  Mar-15*,-5,CRNU
40,From Operations,12  Mar-15*,692,CRNU
41,From Investments,12  Mar-15*,294,CRNU
42,From Financial Activity,12  Mar-15*,-275,CRNU
43,Net Cashflow,12  Mar-15*,712,CRNU
44,Net Sales,12  Mar-16*,3967.0,CRNU
45,Other income,12  Mar-16*,324.0,CRNU
46,Total revenues,12  Mar-16*,4291.0,CRNU
47,Gross profit,12  Mar-16*,913.0,CRNU
48,Depreciation,12  Mar-16*,68.0,CRNU
49,Interest,12  Mar-16*,1.0,CRNU
50,Profit before tax,12  Mar-16*,1168.0,CRNU
51,Minority Interest,12  Mar-16*,0.0,CRNU
52,Prior Period Items,12  Mar-16*,0.0,CRNU
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,CRNU
54,Tax,12  Mar-16*,116.0,CRNU
55,Profit after tax,12  Mar-16*,1052.0,CRNU
56,Gross profit margin,12  Mar-16*,23.0,CRNU
57,Effective tax rate,12  Mar-16*,9.9,CRNU
58,Net profit margin,12  Mar-16*,26.5,CRNU
59,Current assets,12  Mar-16*,4330.0,CRNU
60,Current liabilities,12  Mar-16*,755.0,CRNU
61,Net working cap to sales,12  Mar-16*,90.1,CRNU
62,Current ratio,12  Mar-16*,5.7,CRNU
63,Inventory Days,12  Mar-16*,22.0,CRNU
64,Debtors Days,12  Mar-16*,3.0,CRNU
65,Net fixed assets,12  Mar-16*,823.0,CRNU
66,Share capital,12  Mar-16*,391.0,CRNU
67,"""Free"" reserves",12  Mar-16*,4481.0,CRNU
68,Net worth,12  Mar-16*,4872.0,CRNU
69,Long term debt,12  Mar-16*,0.0,CRNU
70,Total assets,12  Mar-16*,5678.0,CRNU
71,Interest coverage,12  Mar-16*,835.3,CRNU
72,Debt to equity ratio,12  Mar-16*,0.0,CRNU
73,Sales to assets ratio,12  Mar-16*,0.7,CRNU
74,Return on assets,12  Mar-16*,18.6,CRNU
75,Return on equity,12  Mar-16*,21.6,CRNU
76,Return on capital,12  Mar-16*,24.0,CRNU
77,Exports to sales,12  Mar-16*,0.0,CRNU
78,Imports to sales,12  Mar-16*,0.0,CRNU
79,Exports (fob),12  Mar-16*,0.0,CRNU
