,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,9230.0,MAST
1,Other income,12  Mar-14*,113.0,MAST
2,Total revenues,12  Mar-14*,9343.0,MAST
3,Gross profit,12  Mar-14*,795.0,MAST
4,Depreciation,12  Mar-14*,329.0,MAST
5,Interest,12  Mar-14*,7.0,MAST
6,Profit before tax,12  Mar-14*,572.0,MAST
7,Minority Interest,12  Mar-14*,0.0,MAST
8,Prior Period Items,12  Mar-14*,0.0,MAST
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,MAST
10,Tax,12  Mar-14*,54.0,MAST
11,Profit after tax,12  Mar-14*,518.0,MAST
12,Gross profit margin,12  Mar-14*,8.6,MAST
13,Effective tax rate,12  Mar-14*,9.5,MAST
14,Net profit margin,12  Mar-14*,5.6,MAST
15,Current assets,12  Mar-14*,4055.0,MAST
16,Current liabilities,12  Mar-14*,1674.0,MAST
17,Net working cap to sales,12  Mar-14*,25.8,MAST
18,Current ratio,12  Mar-14*,2.4,MAST
19,Inventory Days,12  Mar-14*,0.0,MAST
20,Debtors Days,12  Mar-14*,46.0,MAST
21,Net fixed assets,12  Mar-14*,2612.0,MAST
22,Share capital,12  Mar-14*,111.0,MAST
23,"""Free"" reserves",12  Mar-14*,4600.0,MAST
24,Net worth,12  Mar-14*,5602.0,MAST
25,Long term debt,12  Mar-14*,14.0,MAST
26,Total assets,12  Mar-14*,7537.0,MAST
27,Interest coverage,12  Mar-14*,85.2,MAST
28,Debt to equity ratio,12  Mar-14*,0.0,MAST
29,Sales to assets ratio,12  Mar-14*,1.2,MAST
30,Return on assets,12  Mar-14*,7.0,MAST
31,Return on equity,12  Mar-14*,9.2,MAST
32,Return on capital,12  Mar-14*,10.3,MAST
33,Exports to sales,12  Mar-14*,0.0,MAST
34,Imports to sales,12  Mar-14*,0.7,MAST
35,Exports (fob),12  Mar-14*,0.0,MAST
36,Imports (cif),12  Mar-14*,68.0,MAST
37,Fx inflow,12  Mar-14*,5439.0,MAST
38,Fx outflow,12  Mar-14*,2268.0,MAST
39,Net fx,12  Mar-14*,3171.0,MAST
40,From Operations,12  Mar-14*,891.0,MAST
41,From Investments,12  Mar-14*,-698.0,MAST
42,From Financial Activity,12  Mar-14*,-668.0,MAST
43,Net Cashflow,12  Mar-14*,-475.0,MAST
44,Net Sales,12  Mar-15*,10126.0,MAST
45,Other income,12  Mar-15*,171.0,MAST
46,Total revenues,12  Mar-15*,10297.0,MAST
47,Gross profit,12  Mar-15*,556.0,MAST
48,Depreciation,12  Mar-15*,373.0,MAST
49,Interest,12  Mar-15*,15.0,MAST
50,Profit before tax,12  Mar-15*,339.0,MAST
51,Minority Interest,12  Mar-15*,0.0,MAST
52,Prior Period Items,12  Mar-15*,-50.0,MAST
53,Extraordinary Inc (Exp),12  Mar-15*,-116.0,MAST
54,Tax,12  Mar-15*,-4.0,MAST
55,Profit after tax,12  Mar-15*,177.0,MAST
56,Gross profit margin,12  Mar-15*,5.5,MAST
57,Effective tax rate,12  Mar-15*,-1.2,MAST
58,Net profit margin,12  Mar-15*,1.8,MAST
59,Current assets,12  Mar-15*,4722.0,MAST
60,Current liabilities,12  Mar-15*,1891.0,MAST
61,Net working cap to sales,12  Mar-15*,28.0,MAST
62,Current ratio,12  Mar-15*,2.5,MAST
63,Inventory Days,12  Mar-15*,0.0,MAST
64,Debtors Days,12  Mar-15*,48.0,MAST
65,Net fixed assets,12  Mar-15*,2802.0,MAST
66,Share capital,12  Mar-15*,113.0,MAST
67,"""Free"" reserves",12  Mar-15*,4778.0,MAST
68,Net worth,12  Mar-15*,5959.0,MAST
69,Long term debt,12  Mar-15*,196.0,MAST
70,Total assets,12  Mar-15*,8317.0,MAST
71,Interest coverage,12  Mar-15*,24.0,MAST
72,Debt to equity ratio,12  Mar-15*,0.0,MAST
73,Sales to assets ratio,12  Mar-15*,1.2,MAST
74,Return on assets,12  Mar-15*,2.3,MAST
75,Return on equity,12  Mar-15*,3.0,MAST
76,Return on capital,12  Mar-15*,3.1,MAST
77,Exports to sales,12  Mar-15*,0.0,MAST
78,Imports to sales,12  Mar-15*,0.7,MAST
79,Exports (fob),12  Mar-15*,0.0,MAST
80,Imports (cif),12  Mar-15*,74.0,MAST
81,Fx inflow,12  Mar-15*,6317.0,MAST
82,Fx outflow,12  Mar-15*,2890.0,MAST
83,Net fx,12  Mar-15*,3428.0,MAST
84,From Operations,12  Mar-15*,585.0,MAST
85,From Investments,12  Mar-15*,-239.0,MAST
86,From Financial Activity,12  Mar-15*,220.0,MAST
87,Net Cashflow,12  Mar-15*,567.0,MAST
88,Net Sales,12  Mar-16*,5269.0,MAST
89,Other income,12  Mar-16*,174.0,MAST
90,Total revenues,12  Mar-16*,5443.0,MAST
91,Gross profit,12  Mar-16*,182.0,MAST
92,Depreciation,12  Mar-16*,161.0,MAST
93,Interest,12  Mar-16*,5.0,MAST
94,Profit before tax,12  Mar-16*,190.0,MAST
95,Minority Interest,12  Mar-16*,0.0,MAST
96,Prior Period Items,12  Mar-16*,0.0,MAST
97,Extraordinary Inc (Exp),12  Mar-16*,-25.0,MAST
98,Tax,12  Mar-16*,27.0,MAST
