,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,15434.0,PAGE
1,Other income,12  Mar-15,82.0,PAGE
2,Total revenues,12  Mar-15,15516.0,PAGE
3,Gross profit,12  Mar-15,3194.0,PAGE
4,Depreciation,12  Mar-15,176.0,PAGE
5,Interest,12  Mar-15,167.0,PAGE
6,Profit before tax,12  Mar-15,2933.0,PAGE
7,Minority Interest,12  Mar-15,0.0,PAGE
8,Prior Period Items,12  Mar-15,0.0,PAGE
9,Extraordinary Inc (Exp),12  Mar-15,0.0,PAGE
10,Tax,12  Mar-15,973.0,PAGE
11,Profit after tax,12  Mar-15,1960.0,PAGE
12,Gross profit margin,12  Mar-15,20.7,PAGE
13,Effective tax rate,12  Mar-15,33.2,PAGE
14,Net profit margin,12  Mar-15,12.7,PAGE
15,Current assets,12  Mar-15,5635.0,PAGE
16,Current liabilities,12  Mar-15,3648.0,PAGE
17,Net working cap to sales,12  Mar-15,12.9,PAGE
18,Current ratio,12  Mar-15,1.5,PAGE
19,Inventory Days,12  Mar-15,105.0,PAGE
20,Debtors Days,12  Mar-15,21.0,PAGE
21,Net fixed assets,12  Mar-15,2182.0,PAGE
22,Share capital,12  Mar-15,112.0,PAGE
23,"""Free"" reserves",12  Mar-15,3972.0,PAGE
24,Net worth,12  Mar-15,4083.0,PAGE
25,Long term debt,12  Mar-15,345.0,PAGE
26,Total assets,12  Mar-15,8240.0,PAGE
27,Interest coverage,12  Mar-15,18.6,PAGE
28,Debt to equity ratio,12  Mar-15,0.1,PAGE
29,Sales to assets ratio,12  Mar-15,1.9,PAGE
30,Return on assets,12  Mar-15,25.8,PAGE
31,Return on equity,12  Mar-15,48.0,PAGE
32,Return on capital,12  Mar-15,70.0,PAGE
33,Exports to sales,12  Mar-15,0.7,PAGE
34,Imports to sales,12  Mar-15,4.0,PAGE
35,Exports (fob),12  Mar-15,102.0,PAGE
36,Imports (cif),12  Mar-15,624.0,PAGE
37,Fx inflow,12  Mar-15,102.0,PAGE
38,Fx outflow,12  Mar-15,1712.0,PAGE
39,Net fx,12  Mar-15,-1610.0,PAGE
40,From Operations,12  Mar-15,1670.0,PAGE
41,From Investments,12  Mar-15,-531.0,PAGE
42,From Financial Activity,12  Mar-15,-1129.0,PAGE
43,Net Cashflow,12  Mar-15,9.0,PAGE
