,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,21863.0,TTECH
1,Other income,12  Mar-14*,48.0,TTECH
2,Total revenues,12  Mar-14*,21911.0,TTECH
3,Gross profit,12  Mar-14*,3083.0,TTECH
4,Depreciation,12  Mar-14*,869.0,TTECH
5,Interest,12  Mar-14*,990.0,TTECH
6,Profit before tax,12  Mar-14*,1272.0,TTECH
7,Minority Interest,12  Mar-14*,-34.0,TTECH
8,Prior Period Items,12  Mar-14*,0.0,TTECH
9,Extraordinary Inc (Exp),12  Mar-14*,12.0,TTECH
10,Tax,12  Mar-14*,296.0,TTECH
11,Profit after tax,12  Mar-14*,954.0,TTECH
12,Gross profit margin,12  Mar-14*,14.1,TTECH
13,Effective tax rate,12  Mar-14*,23.2,TTECH
14,Net profit margin,12  Mar-14*,4.4,TTECH
15,Current assets,12  Mar-14*,10403.0,TTECH
16,Current liabilities,12  Mar-14*,8707.0,TTECH
17,Net working cap to sales,12  Mar-14*,7.8,TTECH
18,Current ratio,12  Mar-14*,1.2,TTECH
19,Inventory Days,12  Mar-14*,71.0,TTECH
20,Debtors Days,12  Mar-14*,72.0,TTECH
21,Net fixed assets,12  Mar-14*,10685.0,TTECH
22,Share capital,12  Mar-14*,210.0,TTECH
23,"""Free"" reserves",12  Mar-14*,8785.0,TTECH
24,Net worth,12  Mar-14*,9287.0,TTECH
25,Long term debt,12  Mar-14*,3393.0,TTECH
26,Total assets,12  Mar-14*,22499.0,TTECH
27,Interest coverage,12  Mar-14*,2.3,TTECH
28,Debt to equity ratio,12  Mar-14*,0.4,TTECH
29,Sales to assets ratio,12  Mar-14*,1.0,TTECH
30,Return on assets,12  Mar-14*,8.6,TTECH
31,Return on equity,12  Mar-14*,10.3,TTECH
32,Return on capital,12  Mar-14*,17.7,TTECH
33,Exports to sales,12  Mar-14*,2.4,TTECH
34,Imports to sales,12  Mar-14*,18.1,TTECH
35,Exports (fob),12  Mar-14*,517.0,TTECH
36,Imports (cif),12  Mar-14*,3956.0,TTECH
37,Fx inflow,12  Mar-14*,517.0,TTECH
38,Fx outflow,12  Mar-14*,3957.0,TTECH
39,Net fx,12  Mar-14*,-3440.0,TTECH
40,From Operations,12  Mar-14*,2141.0,TTECH
41,From Investments,12  Mar-14*,-1237.0,TTECH
42,From Financial Activity,12  Mar-14*,-743.0,TTECH
43,Net Cashflow,12  Mar-14*,160.0,TTECH
44,Net Sales,12  Mar-15*,24761.0,TTECH
45,Other income,12  Mar-15*,36.0,TTECH
46,Total revenues,12  Mar-15*,24797.0,TTECH
47,Gross profit,12  Mar-15*,3386.0,TTECH
48,Depreciation,12  Mar-15*,875.0,TTECH
49,Interest,12  Mar-15*,1043.0,TTECH
