,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,13768.0,GJPW
1,Other income,12  Mar-14*,309.0,GJPW
2,Total revenues,12  Mar-14*,14077.0,GJPW
3,Gross profit,12  Mar-14*,4704.0,GJPW
4,Depreciation,12  Mar-14*,1555.0,GJPW
5,Interest,12  Mar-14*,883.0,GJPW
6,Profit before tax,12  Mar-14*,2575.0,GJPW
7,Minority Interest,12  Mar-14*,0.0,GJPW
8,Prior Period Items,12  Mar-14*,0.0,GJPW
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,GJPW
10,Tax,12  Mar-14*,715.0,GJPW
11,Profit after tax,12  Mar-14*,1860.0,GJPW
12,Gross profit margin,12  Mar-14*,34.2,GJPW
13,Effective tax rate,12  Mar-14*,27.8,GJPW
14,Net profit margin,12  Mar-14*,13.5,GJPW
15,Current assets,12  Mar-14*,7045.0,GJPW
16,Current liabilities,12  Mar-14*,5225.0,GJPW
17,Net working cap to sales,12  Mar-14*,13.2,GJPW
18,Current ratio,12  Mar-14*,1.3,GJPW
19,Inventory Days,12  Mar-14*,32.0,GJPW
20,Debtors Days,12  Mar-14*,59.0,GJPW
21,Net fixed assets,12  Mar-14*,20780.0,GJPW
22,Share capital,12  Mar-14*,1513.0,GJPW
23,"""Free"" reserves",12  Mar-14*,9946.0,GJPW
24,Net worth,12  Mar-14*,17558.0,GJPW
25,Long term debt,12  Mar-14*,5368.0,GJPW
26,Total assets,12  Mar-14*,29924.0,GJPW
27,Interest coverage,12  Mar-14*,3.9,GJPW
28,Debt to equity ratio,12  Mar-14*,0.3,GJPW
29,Sales to assets ratio,12  Mar-14*,0.5,GJPW
30,Return on assets,12  Mar-14*,9.2,GJPW
31,Return on equity,12  Mar-14*,10.6,GJPW
32,Return on capital,12  Mar-14*,15.1,GJPW
33,Exports to sales,12  Mar-14*,0.0,GJPW
34,Imports to sales,12  Mar-14*,0.0,GJPW
35,Exports (fob),12  Mar-14*,0.0,GJPW
36,Imports (cif),12  Mar-14*,2.0,GJPW
37,Fx inflow,12  Mar-14*,0.0,GJPW
38,Fx outflow,12  Mar-14*,2.0,GJPW
39,Net fx,12  Mar-14*,-2.0,GJPW
40,From Operations,12  Mar-14*,3984.0,GJPW
41,From Investments,12  Mar-14*,-863.0,GJPW
42,From Financial Activity,12  Mar-14*,-2719.0,GJPW
43,Net Cashflow,12  Mar-14*,402.0,GJPW
44,Net Sales,12  Mar-15*,12147.0,GJPW
45,Other income,12  Mar-15*,432.0,GJPW
46,Total revenues,12  Mar-15*,12580.0,GJPW
47,Gross profit,12  Mar-15*,4228.0,GJPW
48,Depreciation,12  Mar-15*,1200.0,GJPW
49,Interest,12  Mar-15*,780.0,GJPW
50,Profit before tax,12  Mar-15*,2680.0,GJPW
51,Minority Interest,12  Mar-15*,0.0,GJPW
52,Prior Period Items,12  Mar-15*,0.0,GJPW
53,Extraordinary Inc (Exp),12  Mar-15*,-185.0,GJPW
54,Tax,12  Mar-15*,1231.0,GJPW
55,Profit after tax,12  Mar-15*,1263.0,GJPW
56,Gross profit margin,12  Mar-15*,34.8,GJPW
57,Effective tax rate,12  Mar-15*,45.9,GJPW
58,Net profit margin,12  Mar-15*,10.4,GJPW
59,Current assets,12  Mar-15*,6864.0,GJPW
60,Current liabilities,12  Mar-15*,5029.0,GJPW
61,Net working cap to sales,12  Mar-15*,15.1,GJPW
62,Current ratio,12  Mar-15*,1.4,GJPW
63,Inventory Days,12  Mar-15*,44.0,GJPW
64,Debtors Days,12  Mar-15*,39.0,GJPW
65,Net fixed assets,12  Mar-15*,19891.0,GJPW
66,Share capital,12  Mar-15*,1513.0,GJPW
67,"""Free"" reserves",12  Mar-15*,10253.0,GJPW
68,Net worth,12  Mar-15*,18366.0,GJPW
69,Long term debt,12  Mar-15*,4317.0,GJPW
