,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,30034.0,RJSP
1,Other income,12  Mar-15,316.0,RJSP
2,Total revenues,12  Mar-15,30349.0,RJSP
3,Gross profit,12  Mar-15,3459.0,RJSP
4,Depreciation,12  Mar-15,1353.0,RJSP
5,Interest,12  Mar-15,1252.0,RJSP
6,Profit before tax,12  Mar-15,1170.0,RJSP
7,Minority Interest,12  Mar-15,0.0,RJSP
8,Prior Period Items,12  Mar-15,0.0,RJSP
9,Extraordinary Inc (Exp),12  Mar-15,0.0,RJSP
10,Tax,12  Mar-15,321.0,RJSP
11,Profit after tax,12  Mar-15,849.0,RJSP
12,Gross profit margin,12  Mar-15,11.5,RJSP
13,Effective tax rate,12  Mar-15,27.4,RJSP
14,Net profit margin,12  Mar-15,2.8,RJSP
15,Current assets,12  Mar-15,7516.0,RJSP
16,Current liabilities,12  Mar-15,8314.0,RJSP
17,Net working cap to sales,12  Mar-15,-2.7,RJSP
18,Current ratio,12  Mar-15,0.9,RJSP
19,Inventory Days,12  Mar-15,48.0,RJSP
20,Debtors Days,12  Mar-15,24.0,RJSP
21,Net fixed assets,12  Mar-15,11608.0,RJSP
22,Share capital,12  Mar-15,232.0,RJSP
23,"""Free"" reserves",12  Mar-15,5255.0,RJSP
24,Net worth,12  Mar-15,5487.0,RJSP
25,Long term debt,12  Mar-15,6794.0,RJSP
26,Total assets,12  Mar-15,22853.0,RJSP
27,Interest coverage,12  Mar-15,1.9,RJSP
28,Debt to equity ratio,12  Mar-15,1.2,RJSP
29,Sales to assets ratio,12  Mar-15,1.3,RJSP
30,Return on assets,12  Mar-15,9.2,RJSP
31,Return on equity,12  Mar-15,15.5,RJSP
32,Return on capital,12  Mar-15,19.7,RJSP
33,Exports to sales,12  Mar-15,32.0,RJSP
34,Imports to sales,12  Mar-15,4.6,RJSP
35,Exports (fob),12  Mar-15,9614.0,RJSP
36,Imports (cif),12  Mar-15,1369.0,RJSP
37,Fx inflow,12  Mar-15,9614.0,RJSP
38,Fx outflow,12  Mar-15,1529.0,RJSP
39,Net fx,12  Mar-15,8085.0,RJSP
40,From Operations,12  Mar-15,4361.0,RJSP
41,From Investments,12  Mar-15,-2756.0,RJSP
42,From Financial Activity,12  Mar-15,-1612.0,RJSP
43,Net Cashflow,12  Mar-15,-7.0,RJSP
44,Net Sales,12  Mar-16,29333.0,RJSP
