,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,5207.0,ZUAR
1,Other income,12  Mar-15*,344.0,ZUAR
2,Total revenues,12  Mar-15*,5551.0,ZUAR
3,Gross profit,12  Mar-15*,-111.0,ZUAR
4,Depreciation,12  Mar-15*,80.0,ZUAR
5,Interest,12  Mar-15*,342.0,ZUAR
6,Profit before tax,12  Mar-15*,-188.0,ZUAR
7,Minority Interest,12  Mar-15*,1.0,ZUAR
8,Prior Period Items,12  Mar-15*,33.0,ZUAR
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,ZUAR
10,Tax,12  Mar-15*,108.0,ZUAR
11,Profit after tax,12  Mar-15*,-263.0,ZUAR
12,Gross profit margin,12  Mar-15*,-2.1,ZUAR
13,Effective tax rate,12  Mar-15*,-57.3,ZUAR
14,Net profit margin,12  Mar-15*,-5.0,ZUAR
15,Current assets,12  Mar-15*,10539.0,ZUAR
16,Current liabilities,12  Mar-15*,7789.0,ZUAR
17,Net working cap to sales,12  Mar-15*,52.8,ZUAR
18,Current ratio,12  Mar-15*,1.4,ZUAR
19,Inventory Days,12  Mar-15*,396.0,ZUAR
20,Debtors Days,12  Mar-15*,69.0,ZUAR
21,Net fixed assets,12  Mar-15*,2590.0,ZUAR
22,Share capital,12  Mar-15*,294.0,ZUAR
23,"""Free"" reserves",12  Mar-15*,6462.0,ZUAR
24,Net worth,12  Mar-15*,6783.0,ZUAR
25,Long term debt,12  Mar-15*,3140.0,ZUAR
26,Total assets,12  Mar-15*,18586.0,ZUAR
27,Interest coverage,12  Mar-15*,0.4,ZUAR
28,Debt to equity ratio,12  Mar-15*,0.5,ZUAR
29,Sales to assets ratio,12  Mar-15*,0.3,ZUAR
30,Return on assets,12  Mar-15*,0.4,ZUAR
31,Return on equity,12  Mar-15*,-3.9,ZUAR
32,Return on capital,12  Mar-15*,1.9,ZUAR
33,Exports to sales,12  Mar-15*,0.0,ZUAR
34,Imports to sales,12  Mar-15*,7.2,ZUAR
35,Exports (fob),12  Mar-15*,0.0,ZUAR
36,Imports (cif),12  Mar-15*,374.0,ZUAR
37,Fx inflow,12  Mar-15*,0.0,ZUAR
38,Fx outflow,12  Mar-15*,382.0,ZUAR
39,Net fx,12  Mar-15*,-382.0,ZUAR
40,From Operations,12  Mar-15*,-2877.0,ZUAR
41,From Investments,12  Mar-15*,325.0,ZUAR
42,From Financial Activity,12  Mar-15*,2385.0,ZUAR
43,Net Cashflow,12  Mar-15*,-167.0,ZUAR
