,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,1331.0,OREX
1,Other income,12  Mar-14*,22.0,OREX
2,Total revenues,12  Mar-14*,1354.0,OREX
3,Gross profit,12  Mar-14*,318.0,OREX
4,Depreciation,12  Mar-14*,35.0,OREX
5,Interest,12  Mar-14*,16.0,OREX
6,Profit before tax,12  Mar-14*,289.0,OREX
7,Minority Interest,12  Mar-14*,0.0,OREX
8,Prior Period Items,12  Mar-14*,3.0,OREX
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,OREX
10,Tax,12  Mar-14*,89.0,OREX
11,Profit after tax,12  Mar-14*,204.0,OREX
12,Gross profit margin,12  Mar-14*,23.9,OREX
13,Effective tax rate,12  Mar-14*,30.7,OREX
14,Net profit margin,12  Mar-14*,15.3,OREX
15,Current assets,12  Mar-14*,638.0,OREX
16,Current liabilities,12  Mar-14*,360.0,OREX
17,Net working cap to sales,12  Mar-14*,20.9,OREX
18,Current ratio,12  Mar-14*,1.8,OREX
19,Inventory Days,12  Mar-14*,68.0,OREX
20,Debtors Days,12  Mar-14*,69.0,OREX
21,Net fixed assets,12  Mar-14*,697.0,OREX
22,Share capital,12  Mar-14*,139.0,OREX
23,"""Free"" reserves",12  Mar-14*,502.0,OREX
24,Net worth,12  Mar-14*,712.0,OREX
25,Long term debt,12  Mar-14*,218.0,OREX
26,Total assets,12  Mar-14*,1352.0,OREX
27,Interest coverage,12  Mar-14*,19.4,OREX
28,Debt to equity ratio,12  Mar-14*,0.3,OREX
29,Sales to assets ratio,12  Mar-14*,1.0,OREX
30,Return on assets,12  Mar-14*,16.2,OREX
31,Return on equity,12  Mar-14*,28.6,OREX
32,Return on capital,12  Mar-14*,33.1,OREX
33,Exports to sales,12  Mar-14*,58.8,OREX
34,Imports to sales,12  Mar-14*,14.4,OREX
35,Exports (fob),12  Mar-14*,783.0,OREX
36,Imports (cif),12  Mar-14*,192.0,OREX
37,Fx inflow,12  Mar-14*,798.0,OREX
38,Fx outflow,12  Mar-14*,423.0,OREX
39,Net fx,12  Mar-14*,376.0,OREX
40,From Operations,12  Mar-14*,174.0,OREX
41,From Investments,12  Mar-14*,-327.0,OREX
42,From Financial Activity,12  Mar-14*,187.0,OREX
43,Net Cashflow,12  Mar-14*,34.0,OREX
44,Net Sales,12  Mar-15*,1582.0,OREX
45,Other income,12  Mar-15*,10.0,OREX
46,Total revenues,12  Mar-15*,1592.0,OREX
47,Gross profit,12  Mar-15*,437.0,OREX
48,Depreciation,12  Mar-15*,48.0,OREX
49,Interest,12  Mar-15*,13.0,OREX
50,Profit before tax,12  Mar-15*,386.0,OREX
51,Minority Interest,12  Mar-15*,0.0,OREX
52,Prior Period Items,12  Mar-15*,10.0,OREX
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,OREX
54,Tax,12  Mar-15*,117.0,OREX
55,Profit after tax,12  Mar-15*,279.0,OREX
56,Gross profit margin,12  Mar-15*,27.6,OREX
57,Effective tax rate,12  Mar-15*,30.4,OREX
58,Net profit margin,12  Mar-15*,17.6,OREX
59,Current assets,12  Mar-15*,758.0,OREX
60,Current liabilities,12  Mar-15*,337.0,OREX
61,Net working cap to sales,12  Mar-15*,26.6,OREX
62,Current ratio,12  Mar-15*,2.3,OREX
63,Inventory Days,12  Mar-15*,67.0,OREX
64,Debtors Days,12  Mar-15*,67.0,OREX
65,Net fixed assets,12  Mar-15*,785.0,OREX
66,Share capital,12  Mar-15*,143.0,OREX
67,"""Free"" reserves",12  Mar-15*,732.0,OREX
68,Net worth,12  Mar-15*,950.0,OREX
69,Long term debt,12  Mar-15*,209.0,OREX
70,Total assets,12  Mar-15*,1573.0,OREX
71,Interest coverage,12  Mar-15*,31.4,OREX
72,Debt to equity ratio,12  Mar-15*,0.2,OREX
73,Sales to assets ratio,12  Mar-15*,1.0,OREX
74,Return on assets,12  Mar-15*,18.5,OREX
75,Return on equity,12  Mar-15*,29.3,OREX
76,Return on capital,12  Mar-15*,35.3,OREX
77,Exports to sales,12  Mar-15*,60.5,OREX
78,Imports to sales,12  Mar-15*,5.8,OREX
79,Exports (fob),12  Mar-15*,957.0,OREX
80,Imports (cif),12  Mar-15*,91.0,OREX
81,Fx inflow,12  Mar-15*,957.0,OREX
82,Fx outflow,12  Mar-15*,125.0,OREX
83,Net fx,12  Mar-15*,832.0,OREX
84,From Operations,12  Mar-15*,242.0,OREX
85,From Investments,12  Mar-15*,-140.0,OREX
86,From Financial Activity,12  Mar-15*,-88.0,OREX
87,Net Cashflow,12  Mar-15*,14.0,OREX
88,Net Sales,12  Mar-16*,1481.0,OREX
89,Other income,12  Mar-16*,24.0,OREX
90,Total revenues,12  Mar-16*,1505.0,OREX
91,Gross profit,12  Mar-16*,402.0,OREX
92,Depreciation,12  Mar-16*,60.0,OREX
93,Interest,12  Mar-16*,12.0,OREX
94,Profit before tax,12  Mar-16*,355.0,OREX
95,Minority Interest,12  Mar-16*,0.0,OREX
96,Prior Period Items,12  Mar-16*,0.0,OREX
97,Extraordinary Inc (Exp),12  Mar-16*,2.0,OREX
98,Tax,12  Mar-16*,125.0,OREX
99,Profit after tax,12  Mar-16*,232.0,OREX
100,Gross profit margin,12  Mar-16*,27.1,OREX
101,Effective tax rate,12  Mar-16*,35.1,OREX
102,Net profit margin,12  Mar-16*,15.7,OREX
103,Current assets,12  Mar-16*,842.0,OREX
104,Current liabilities,12  Mar-16*,340.0,OREX
105,Net working cap to sales,12  Mar-16*,33.9,OREX
106,Current ratio,12  Mar-16*,2.5,OREX
107,Inventory Days,12  Mar-16*,99.0,OREX
108,Debtors Days,12  Mar-16*,72.0,OREX
109,Net fixed assets,12  Mar-16*,867.0,OREX
110,Share capital,12  Mar-16*,143.0,OREX
