,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,11501.0,DLCN
1,Other income,12  Mar-15*,160.0,DLCN
2,Total revenues,12  Mar-15*,11661.0,DLCN
3,Gross profit,12  Mar-15*,1129.0,DLCN
4,Depreciation,12  Mar-15*,506.0,DLCN
5,Interest,12  Mar-15*,780.0,DLCN
6,Profit before tax,12  Mar-15*,3.0,DLCN
7,Minority Interest,12  Mar-15*,0.0,DLCN
8,Prior Period Items,12  Mar-15*,0.0,DLCN
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,DLCN
10,Tax,12  Mar-15*,-12.0,DLCN
11,Profit after tax,12  Mar-15*,15.0,DLCN
12,Gross profit margin,12  Mar-15*,9.8,DLCN
13,Effective tax rate,12  Mar-15*,-413.8,DLCN
14,Net profit margin,12  Mar-15*,0.1,DLCN
15,Current assets,12  Mar-15*,9590.0,DLCN
16,Current liabilities,12  Mar-15*,8445.0,DLCN
17,Net working cap to sales,12  Mar-15*,10.0,DLCN
18,Current ratio,12  Mar-15*,1.1,DLCN
19,Inventory Days,12  Mar-15*,223.0,DLCN
20,Debtors Days,12  Mar-15*,25.0,DLCN
21,Net fixed assets,12  Mar-15*,7740.0,DLCN
22,Share capital,12  Mar-15*,162.0,DLCN
23,"""Free"" reserves",12  Mar-15*,4439.0,DLCN
24,Net worth,12  Mar-15*,4601.0,DLCN
25,Long term debt,12  Mar-15*,4609.0,DLCN
26,Total assets,12  Mar-15*,18343.0,DLCN
27,Interest coverage,12  Mar-15*,1.0,DLCN
28,Debt to equity ratio,12  Mar-15*,1.0,DLCN
29,Sales to assets ratio,12  Mar-15*,0.6,DLCN
30,Return on assets,12  Mar-15*,4.3,DLCN
31,Return on equity,12  Mar-15*,0.3,DLCN
32,Return on capital,12  Mar-15*,8.5,DLCN
33,Exports to sales,12  Mar-15*,0.1,DLCN
34,Imports to sales,12  Mar-15*,0.0,DLCN
35,Exports (fob),12  Mar-15*,13.0,DLCN
36,Imports (cif),12  Mar-15*,5.0,DLCN
37,Fx inflow,12  Mar-15*,13.0,DLCN
38,Fx outflow,12  Mar-15*,5.0,DLCN
39,Net fx,12  Mar-15*,8.0,DLCN
40,From Operations,12  Mar-15*,-114.0,DLCN
41,From Investments,12  Mar-15*,-428.0,DLCN
42,From Financial Activity,12  Mar-15*,415.0,DLCN
43,Net Cashflow,12  Mar-15*,-127.0,DLCN
44,Net Sales,12  Mar-16*,11664.0,DLCN
45,Other income,12  Mar-16*,216.0,DLCN
46,Total revenues,12  Mar-16*,11880.0,DLCN
47,Gross profit,12  Mar-16*,2267.0,DLCN
48,Depreciation,12  Mar-16*,1134.0,DLCN
49,Interest,12  Mar-16*,875.0,DLCN
50,Profit before tax,12  Mar-16*,474.0,DLCN
51,Minority Interest,12  Mar-16*,0.0,DLCN
52,Prior Period Items,12  Mar-16*,0.0,DLCN
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,DLCN
54,Tax,12  Mar-16*,-110.0,DLCN
55,Profit after tax,12  Mar-16*,584.0,DLCN
56,Gross profit margin,12  Mar-16*,19.4,DLCN
57,Effective tax rate,12  Mar-16*,-23.2,DLCN
58,Net profit margin,12  Mar-16*,5.0,DLCN
59,Current assets,12  Mar-16*,11953.0,DLCN
60,Current liabilities,12  Mar-16*,9128.0,DLCN
61,Net working cap to sales,12  Mar-16*,24.2,DLCN
62,Current ratio,12  Mar-16*,1.3,DLCN
63,Inventory Days,12  Mar-16*,286.0,DLCN
64,Debtors Days,12  Mar-16*,33.0,DLCN
65,Net fixed assets,12  Mar-16*,12662.0,DLCN
66,Share capital,12  Mar-16*,162.0,DLCN
67,"""Free"" reserves",12  Mar-16*,9454.0,DLCN
68,Net worth,12  Mar-16*,9616.0,DLCN
69,Long term debt,12  Mar-16*,5580.0,DLCN
70,Total assets,12  Mar-16*,25962.0,DLCN
71,Interest coverage,12  Mar-16*,1.5,DLCN
72,Debt to equity ratio,12  Mar-16*,0.6,DLCN
73,Sales to assets ratio,12  Mar-16*,0.4,DLCN
74,Return on assets,12  Mar-16*,5.6,DLCN
75,Return on equity,12  Mar-16*,6.1,DLCN
76,Return on capital,12  Mar-16*,8.9,DLCN
