,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,18316.0,HCDL
1,Other income,12  Mar-15*,271.0,HCDL
2,Total revenues,12  Mar-15*,18587.0,HCDL
3,Gross profit,12  Mar-15*,2521.0,HCDL
4,Depreciation,12  Mar-15*,3238.0,HCDL
5,Interest,12  Mar-15*,1535.0,HCDL
6,Profit before tax,12  Mar-15*,-1981.0,HCDL
7,Minority Interest,12  Mar-15*,-139.0,HCDL
8,Prior Period Items,12  Mar-15*,89.0,HCDL
9,Extraordinary Inc (Exp),12  Mar-15*,507.0,HCDL
10,Tax,12  Mar-15*,280.0,HCDL
11,Profit after tax,12  Mar-15*,-1805.0,HCDL
12,Gross profit margin,12  Mar-15*,13.8,HCDL
13,Effective tax rate,12  Mar-15*,-14.1,HCDL
14,Net profit margin,12  Mar-15*,-9.9,HCDL
15,Current assets,12  Mar-15*,5130.0,HCDL
16,Current liabilities,12  Mar-15*,9175.0,HCDL
17,Net working cap to sales,12  Mar-15*,-22.1,HCDL
18,Current ratio,12  Mar-15*,0.6,HCDL
19,Inventory Days,12  Mar-15*,1.0,HCDL
20,Debtors Days,12  Mar-15*,46.0,HCDL
21,Net fixed assets,12  Mar-15*,13328.0,HCDL
22,Share capital,12  Mar-15*,1661.0,HCDL
23,"""Free"" reserves",12  Mar-15*,11469.0,HCDL
24,Net worth,12  Mar-15*,13130.0,HCDL
25,Long term debt,12  Mar-15*,6697.0,HCDL
26,Total assets,12  Mar-15*,29215.0,HCDL
27,Interest coverage,12  Mar-15*,-0.3,HCDL
28,Debt to equity ratio,12  Mar-15*,0.5,HCDL
29,Sales to assets ratio,12  Mar-15*,0.6,HCDL
30,Return on assets,12  Mar-15*,-0.9,HCDL
31,Return on equity,12  Mar-15*,-13.7,HCDL
32,Return on capital,12  Mar-15*,0.1,HCDL
33,Exports to sales,12  Mar-15*,0.0,HCDL
34,Imports to sales,12  Mar-15*,10.0,HCDL
35,Exports (fob),12  Mar-15*,0.0,HCDL
36,Imports (cif),12  Mar-15*,1829.0,HCDL
37,Fx inflow,12  Mar-15*,117.0,HCDL
38,Fx outflow,12  Mar-15*,1966.0,HCDL
39,Net fx,12  Mar-15*,-1849.0,HCDL
40,From Operations,12  Mar-15*,2263.0,HCDL
41,From Investments,12  Mar-15*,-5223.0,HCDL
42,From Financial Activity,12  Mar-15*,3562.0,HCDL
43,Net Cashflow,12  Mar-15*,602.0,HCDL
44,Net Sales,12  Mar-16*,11369.0,HCDL
45,Other income,12  Mar-16*,182.0,HCDL
46,Total revenues,12  Mar-16*,11550.0,HCDL
47,Gross profit,12  Mar-16*,1209.0,HCDL
48,Depreciation,12  Mar-16*,2589.0,HCDL
49,Interest,12  Mar-16*,898.0,HCDL
50,Profit before tax,12  Mar-16*,-2096.0,HCDL
51,Minority Interest,12  Mar-16*,-110.0,HCDL
52,Prior Period Items,12  Mar-16*,-174.0,HCDL
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,HCDL
54,Tax,12  Mar-16*,-3.0,HCDL
55,Profit after tax,12  Mar-16*,-2377.0,HCDL
56,Gross profit margin,12  Mar-16*,10.6,HCDL
57,Effective tax rate,12  Mar-16*,0.1,HCDL
58,Net profit margin,12  Mar-16*,-20.9,HCDL
59,Current assets,12  Mar-16*,5735.0,HCDL
60,Current liabilities,12  Mar-16*,12463.0,HCDL
61,Net working cap to sales,12  Mar-16*,-59.2,HCDL
62,Current ratio,12  Mar-16*,0.5,HCDL
63,Inventory Days,12  Mar-16*,6.0,HCDL
64,Debtors Days,12  Mar-16*,92.0,HCDL
65,Net fixed assets,12  Mar-16*,16541.0,HCDL
66,Share capital,12  Mar-16*,1661.0,HCDL
67,"""Free"" reserves",12  Mar-16*,9227.0,HCDL
68,Net worth,12  Mar-16*,10888.0,HCDL
69,Long term debt,12  Mar-16*,9734.0,HCDL
70,Total assets,12  Mar-16*,33548.0,HCDL
71,Interest coverage,12  Mar-16*,-1.3,HCDL
72,Debt to equity ratio,12  Mar-16*,0.9,HCDL
73,Sales to assets ratio,12  Mar-16*,0.3,HCDL
74,Return on assets,12  Mar-16*,-4.4,HCDL
75,Return on equity,12  Mar-16*,-21.8,HCDL
76,Return on capital,12  Mar-16*,-7.2,HCDL
77,Exports to sales,12  Mar-16*,0.0,HCDL
78,Imports to sales,12  Mar-16*,34.2,HCDL
79,Exports (fob),12  Mar-16*,0.0,HCDL
80,Imports (cif),12  Mar-16*,3887.0,HCDL
81,Fx inflow,12  Mar-16*,16.0,HCDL
82,Fx outflow,12  Mar-16*,4031.0,HCDL
83,Net fx,12  Mar-16*,-4015.0,HCDL
84,From Operations,12  Mar-16*,833.0,HCDL
85,From Investments,12  Mar-16*,-5111.0,HCDL
86,From Financial Activity,12  Mar-16*,4275.0,HCDL
87,Net Cashflow,12  Mar-16*,-102.0,HCDL
88,Net Sales,12  Mar-17*,13444.0,HCDL
89,Other income,12  Mar-17*,238.0,HCDL
90,Total revenues,12  Mar-17*,13682.0,HCDL
91,Gross profit,12  Mar-17*,1959.0,HCDL
92,Depreciation,12  Mar-17*,3058.0,HCDL
93,Interest,12  Mar-17*,1108.0,HCDL
94,Profit before tax,12  Mar-17*,-1967.0,HCDL
95,Minority Interest,12  Mar-17*,29.0,HCDL
96,Prior Period Items,12  Mar-17*,0.0,HCDL
97,Extraordinary Inc (Exp),12  Mar-17*,7.0,HCDL
98,Tax,12  Mar-17*,3.0,HCDL
99,Profit after tax,12  Mar-17*,-1935.0,HCDL
100,Gross profit margin,12  Mar-17*,14.6,HCDL
101,Effective tax rate,12  Mar-17*,-0.2,HCDL
102,Net profit margin,12  Mar-17*,-14.4,HCDL
103,Current assets,12  Mar-17*,6442.0,HCDL
104,Current liabilities,12  Mar-17*,13973.0,HCDL
105,Net working cap to sales,12  Mar-17*,-56.0,HCDL
106,Current ratio,12  Mar-17*,0.5,HCDL
107,Inventory Days,12  Mar-17*,6.0,HCDL
108,Debtors Days,12  Mar-17*,94.0,HCDL
109,Net fixed assets,12  Mar-17*,16896.0,HCDL
110,Share capital,12  Mar-17*,1661.0,HCDL
111,"""Free"" reserves",12  Mar-17*,7267.0,HCDL
112,Net worth,12  Mar-17*,8928.0,HCDL
113,Long term debt,12  Mar-17*,9348.0,HCDL
114,Total assets,12  Mar-17*,34137.0,HCDL
115,Interest coverage,12  Mar-17*,-0.8,HCDL
116,Debt to equity ratio,12  Mar-17*,1.0,HCDL
117,Sales to assets ratio,12  Mar-17*,0.4,HCDL
