,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,24406.0,SOBHA
1,Other income,12  Mar-15*,149.0,SOBHA
2,Total revenues,12  Mar-15*,24555.0,SOBHA
3,Gross profit,12  Mar-15*,6173.0,SOBHA
4,Depreciation,12  Mar-15*,723.0,SOBHA
5,Interest,12  Mar-15*,1883.0,SOBHA
6,Profit before tax,12  Mar-15*,3716.0,SOBHA
7,Minority Interest,12  Mar-15*,-59.0,SOBHA
8,Prior Period Items,12  Mar-15*,0.0,SOBHA
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,SOBHA
10,Tax,12  Mar-15*,1277.0,SOBHA
11,Profit after tax,12  Mar-15*,2380.0,SOBHA
12,Gross profit margin,12  Mar-15*,25.3,SOBHA
13,Effective tax rate,12  Mar-15*,34.4,SOBHA
14,Net profit margin,12  Mar-15*,9.8,SOBHA
15,Current assets,12  Mar-15*,63139.0,SOBHA
16,Current liabilities,12  Mar-15*,43327.0,SOBHA
17,Net working cap to sales,12  Mar-15*,81.2,SOBHA
18,Current ratio,12  Mar-15*,1.5,SOBHA
19,Inventory Days,12  Mar-15*,571.0,SOBHA
20,Debtors Days,12  Mar-15*,27.0,SOBHA
21,Net fixed assets,12  Mar-15*,3720.0,SOBHA
22,Share capital,12  Mar-15*,981.0,SOBHA
23,"""Free"" reserves",12  Mar-15*,24116.0,SOBHA
24,Net worth,12  Mar-15*,25096.0,SOBHA
25,Long term debt,12  Mar-15*,1950.0,SOBHA
26,Total assets,12  Mar-15*,72044.0,SOBHA
27,Interest coverage,12  Mar-15*,3.0,SOBHA
28,Debt to equity ratio,12  Mar-15*,0.1,SOBHA
29,Sales to assets ratio,12  Mar-15*,0.3,SOBHA
30,Return on assets,12  Mar-15*,5.9,SOBHA
31,Return on equity,12  Mar-15*,9.5,SOBHA
32,Return on capital,12  Mar-15*,20.5,SOBHA
33,Exports to sales,12  Mar-15*,0.0,SOBHA
34,Imports to sales,12  Mar-15*,2.0,SOBHA
35,Exports (fob),12  Mar-15*,0.0,SOBHA
36,Imports (cif),12  Mar-15*,479.0,SOBHA
37,Fx inflow,12  Mar-15*,0.0,SOBHA
38,Fx outflow,12  Mar-15*,528.0,SOBHA
39,Net fx,12  Mar-15*,-528.0,SOBHA
40,From Operations,12  Mar-15*,-2164.0,SOBHA
41,From Investments,12  Mar-15*,-599.0,SOBHA
42,From Financial Activity,12  Mar-15*,3372.0,SOBHA
43,Net Cashflow,12  Mar-15*,609.0,SOBHA
44,Net Sales,12  Mar-16*,19432.0,SOBHA
45,Other income,12  Mar-16*,89.0,SOBHA
46,Total revenues,12  Mar-16*,19521.0,SOBHA
47,Gross profit,12  Mar-16*,4684.0,SOBHA
48,Depreciation,12  Mar-16*,597.0,SOBHA
49,Interest,12  Mar-16*,1637.0,SOBHA
50,Profit before tax,12  Mar-16*,2539.0,SOBHA
51,Minority Interest,12  Mar-16*,30.0,SOBHA
52,Prior Period Items,12  Mar-16*,0.0,SOBHA
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,SOBHA
54,Tax,12  Mar-16*,1188.0,SOBHA
55,Profit after tax,12  Mar-16*,1381.0,SOBHA
56,Gross profit margin,12  Mar-16*,24.1,SOBHA
57,Effective tax rate,12  Mar-16*,46.8,SOBHA
58,Net profit margin,12  Mar-16*,7.1,SOBHA
59,Current assets,12  Mar-16*,69262.0,SOBHA
60,Current liabilities,12  Mar-16*,47745.0,SOBHA
61,Net working cap to sales,12  Mar-16*,110.7,SOBHA
62,Current ratio,12  Mar-16*,1.5,SOBHA
63,Inventory Days,12  Mar-16*,801.0,SOBHA
64,Debtors Days,12  Mar-16*,47.0,SOBHA
65,Net fixed assets,12  Mar-16*,6181.0,SOBHA
66,Share capital,12  Mar-16*,981.0,SOBHA
67,"""Free"" reserves",12  Mar-16*,24668.0,SOBHA
68,Net worth,12  Mar-16*,25648.0,SOBHA
69,Long term debt,12  Mar-16*,4771.0,SOBHA
