,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,2656.0,ADSL
1,Other income,12  Mar-14*,313.0,ADSL
2,Total revenues,12  Mar-14*,2969.0,ADSL
3,Gross profit,12  Mar-14*,174.0,ADSL
4,Depreciation,12  Mar-14*,263.0,ADSL
5,Interest,12  Mar-14*,154.0,ADSL
6,Profit before tax,12  Mar-14*,69.0,ADSL
7,Minority Interest,12  Mar-14*,0.0,ADSL
8,Prior Period Items,12  Mar-14*,0.0,ADSL
9,Extraordinary Inc (Exp),12  Mar-14*,-11.0,ADSL
10,Tax,12  Mar-14*,-34.0,ADSL
11,Profit after tax,12  Mar-14*,93.0,ADSL
12,Gross profit margin,12  Mar-14*,6.5,ADSL
13,Effective tax rate,12  Mar-14*,-48.8,ADSL
14,Net profit margin,12  Mar-14*,3.5,ADSL
15,Current assets,12  Mar-14*,3806.0,ADSL
16,Current liabilities,12  Mar-14*,1244.0,ADSL
17,Net working cap to sales,12  Mar-14*,96.4,ADSL
18,Current ratio,12  Mar-14*,3.1,ADSL
19,Inventory Days,12  Mar-14*,54.0,ADSL
20,Debtors Days,12  Mar-14*,364.0,ADSL
21,Net fixed assets,12  Mar-14*,2902.0,ADSL
22,Share capital,12  Mar-14*,231.0,ADSL
23,"""Free"" reserves",12  Mar-14*,6546.0,ADSL
24,Net worth,12  Mar-14*,6777.0,ADSL
25,Long term debt,12  Mar-14*,0.0,ADSL
26,Total assets,12  Mar-14*,8262.0,ADSL
27,Interest coverage,12  Mar-14*,1.4,ADSL
28,Debt to equity ratio,12  Mar-14*,0.0,ADSL
29,Sales to assets ratio,12  Mar-14*,0.3,ADSL
30,Return on assets,12  Mar-14*,3.0,ADSL
31,Return on equity,12  Mar-14*,1.4,ADSL
32,Return on capital,12  Mar-14*,3.1,ADSL
33,Exports to sales,12  Mar-14*,0.0,ADSL
34,Imports to sales,12  Mar-14*,0.4,ADSL
35,Exports (fob),12  Mar-14*,0.0,ADSL
36,Imports (cif),12  Mar-14*,11.0,ADSL
37,Fx inflow,12  Mar-14*,275.0,ADSL
38,Fx outflow,12  Mar-14*,15.0,ADSL
39,Net fx,12  Mar-14*,260.0,ADSL
40,From Operations,12  Mar-14*,30.0,ADSL
41,From Investments,12  Mar-14*,205.0,ADSL
42,From Financial Activity,12  Mar-14*,-211.0,ADSL
43,Net Cashflow,12  Mar-14*,24.0,ADSL
44,Net Sales,12  Mar-15*,2338.0,ADSL
45,Other income,12  Mar-15*,108.0,ADSL
46,Total revenues,12  Mar-15*,2446.0,ADSL
47,Gross profit,12  Mar-15*,341.0,ADSL
48,Depreciation,12  Mar-15*,277.0,ADSL
49,Interest,12  Mar-15*,161.0,ADSL
50,Profit before tax,12  Mar-15*,11.0,ADSL
51,Minority Interest,12  Mar-15*,3.0,ADSL
52,Prior Period Items,12  Mar-15*,0.0,ADSL
53,Extraordinary Inc (Exp),12  Mar-15*,2.0,ADSL
54,Tax,12  Mar-15*,16.0,ADSL
55,Profit after tax,12  Mar-15*,0.0,ADSL
56,Gross profit margin,12  Mar-15*,14.6,ADSL
57,Effective tax rate,12  Mar-15*,143.9,ADSL
58,Net profit margin,12  Mar-15*,0.0,ADSL
59,Current assets,12  Mar-15*,4304.0,ADSL
60,Current liabilities,12  Mar-15*,1324.0,ADSL
61,Net working cap to sales,12  Mar-15*,127.5,ADSL
62,Current ratio,12  Mar-15*,3.3,ADSL
63,Inventory Days,12  Mar-15*,60.0,ADSL
64,Debtors Days,12  Mar-15*,487.0,ADSL
65,Net fixed assets,12  Mar-15*,2491.0,ADSL
66,Share capital,12  Mar-15*,231.0,ADSL
67,"""Free"" reserves",12  Mar-15*,6382.0,ADSL
68,Net worth,12  Mar-15*,6613.0,ADSL
69,Long term debt,12  Mar-15*,255.0,ADSL
70,Total assets,12  Mar-15*,8359.0,ADSL
71,Interest coverage,12  Mar-15*,1.1,ADSL
72,Debt to equity ratio,12  Mar-15*,0.0,ADSL
73,Sales to assets ratio,12  Mar-15*,0.3,ADSL
74,Return on assets,12  Mar-15*,1.9,ADSL
75,Return on equity,12  Mar-15*,0.0,ADSL
76,Return on capital,12  Mar-15*,2.6,ADSL
77,Exports to sales,12  Mar-15*,0.0,ADSL
78,Imports to sales,12  Mar-15*,2.9,ADSL
79,Exports (fob),12  Mar-15*,0.0,ADSL
80,Imports (cif),12  Mar-15*,67.0,ADSL
81,Fx inflow,12  Mar-15*,134.0,ADSL
82,Fx outflow,12  Mar-15*,74.0,ADSL
83,Net fx,12  Mar-15*,61.0,ADSL
84,From Operations,12  Mar-15*,0.0,ADSL
85,From Investments,12  Mar-15*,9.0,ADSL
86,From Financial Activity,12  Mar-15*,11.0,ADSL
87,Net Cashflow,12  Mar-15*,20.0,ADSL
88,Net Sales,12  Mar-16*,2371.0,ADSL
89,Other income,12  Mar-16*,55.0,ADSL
90,Total revenues,12  Mar-16*,2426.0,ADSL
91,Gross profit,12  Mar-16*,435.0,ADSL
92,Depreciation,12  Mar-16*,218.0,ADSL
93,Interest,12  Mar-16*,183.0,ADSL
94,Profit before tax,12  Mar-16*,90.0,ADSL
95,Minority Interest,12  Mar-16*,-8.0,ADSL
96,Prior Period Items,12  Mar-16*,0.0,ADSL
97,Extraordinary Inc (Exp),12  Mar-16*,0.0,ADSL
98,Tax,12  Mar-16*,26.0,ADSL
99,Profit after tax,12  Mar-16*,55.0,ADSL
100,Gross profit margin,12  Mar-16*,18.3,ADSL
101,Effective tax rate,12  Mar-16*,29.3,ADSL
102,Net profit margin,12  Mar-16*,2.3,ADSL
103,Current assets,12  Mar-16*,2601.0,ADSL
104,Current liabilities,12  Mar-16*,1569.0,ADSL
105,Net working cap to sales,12  Mar-16*,43.6,ADSL
106,Current ratio,12  Mar-16*,1.7,ADSL
107,Inventory Days,12  Mar-16*,53.0,ADSL
108,Debtors Days,12  Mar-16*,249.0,ADSL
109,Net fixed assets,12  Mar-16*,2285.0,ADSL
110,Share capital,12  Mar-16*,251.0,ADSL
111,"""Free"" reserves",12  Mar-16*,4174.0,ADSL
112,Net worth,12  Mar-16*,4425.0,ADSL
113,Long term debt,12  Mar-16*,197.0,ADSL
114,Total assets,12  Mar-16*,6370.0,ADSL
115,Interest coverage,12  Mar-16*,1.5,ADSL
116,Debt to equity ratio,12  Mar-16*,0.0,ADSL
117,Sales to assets ratio,12  Mar-16*,0.4,ADSL
118,Return on assets,12  Mar-16*,3.7,ADSL
119,Return on equity,12  Mar-16*,1.3,ADSL
120,Return on capital,12  Mar-16*,5.7,ADSL
121,Exports to sales,12  Mar-16*,0.0,ADSL
122,Imports to sales,12  Mar-16*,1.7,ADSL
123,Exports (fob),12  Mar-16*,0.0,ADSL
124,Imports (cif),12  Mar-16*,40.0,ADSL
125,Fx inflow,12  Mar-16*,287.0,ADSL
126,Fx outflow,12  Mar-16*,72.0,ADSL
127,Net fx,12  Mar-16*,216.0,ADSL
128,From Operations,12  Mar-16*,232.0,ADSL
129,From Investments,12  Mar-16*,82.0,ADSL
130,From Financial Activity,12  Mar-16*,-356.0,ADSL
131,Net Cashflow,12  Mar-16*,-42.0,ADSL
132,Net Sales,12  Mar-17*,2153.0,ADSL
133,Other income,12  Mar-17*,19.0,ADSL
134,Total revenues,12  Mar-17*,2172.0,ADSL
135,Gross profit,12  Mar-17*,407.0,ADSL
136,Depreciation,12  Mar-17*,214.0,ADSL
