,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,88345.0,TUBE
1,Other income,12  Mar-14*,288.0,TUBE
2,Total revenues,12  Mar-14*,88633.0,TUBE
3,Gross profit,12  Mar-14*,28132.0,TUBE
4,Depreciation,12  Mar-14*,1587.0,TUBE
5,Interest,12  Mar-14*,18939.0,TUBE
6,Profit before tax,12  Mar-14*,7894.0,TUBE
7,Minority Interest,12  Mar-14*,-2062.0,TUBE
8,Prior Period Items,12  Mar-14*,0.0,TUBE
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,TUBE
10,Tax,12  Mar-14*,2718.0,TUBE
11,Profit after tax,12  Mar-14*,3113.0,TUBE
12,Gross profit margin,12  Mar-14*,31.8,TUBE
13,Effective tax rate,12  Mar-14*,34.4,TUBE
14,Net profit margin,12  Mar-14*,3.5,TUBE
15,Current assets,12  Mar-14*,96504.0,TUBE
16,Current liabilities,12  Mar-14*,119614.0,TUBE
17,Net working cap to sales,12  Mar-14*,-26.2,TUBE
18,Current ratio,12  Mar-14*,0.8,TUBE
19,Inventory Days,12  Mar-14*,20.0,TUBE
20,Debtors Days,12  Mar-14*,25.0,TUBE
21,Net fixed assets,12  Mar-14*,11673.0,TUBE
22,Share capital,12  Mar-14*,374.0,TUBE
23,"""Free"" reserves",12  Mar-14*,15780.0,TUBE
24,Net worth,12  Mar-14*,19510.0,TUBE
25,Long term debt,12  Mar-14*,104610.0,TUBE
26,Total assets,12  Mar-14*,273591.0,TUBE
27,Interest coverage,12  Mar-14*,1.4,TUBE
28,Debt to equity ratio,12  Mar-14*,5.4,TUBE
29,Sales to assets ratio,12  Mar-14*,0.3,TUBE
30,Return on assets,12  Mar-14*,8.1,TUBE
31,Return on equity,12  Mar-14*,16.0,TUBE
32,Return on capital,12  Mar-14*,20.0,TUBE
33,Exports to sales,12  Mar-14*,2.2,TUBE
34,Imports to sales,12  Mar-14*,3.9,TUBE
35,Exports (fob),12  Mar-14*,1913.0,TUBE
36,Imports (cif),12  Mar-14*,3420.0,TUBE
37,Fx inflow,12  Mar-14*,1966.0,TUBE
38,Fx outflow,12  Mar-14*,3531.0,TUBE
39,Net fx,12  Mar-14*,-1565.0,TUBE
40,From Operations,12  Mar-14*,-18720.0,TUBE
41,From Investments,12  Mar-14*,-4989.0,TUBE
42,From Financial Activity,12  Mar-14*,26429.0,TUBE
43,Net Cashflow,12  Mar-14*,2720.0,TUBE
44,Net Sales,12  Mar-15*,97221.0,TUBE
45,Other income,12  Mar-15*,237.0,TUBE
46,Total revenues,12  Mar-15*,97458.0,TUBE
47,Gross profit,12  Mar-15*,32164.0,TUBE
48,Depreciation,12  Mar-15*,1705.0,TUBE
49,Interest,12  Mar-15*,21003.0,TUBE
50,Profit before tax,12  Mar-15*,9693.0,TUBE
51,Minority Interest,12  Mar-15*,-2593.0,TUBE
52,Prior Period Items,12  Mar-15*,0.0,TUBE
53,Extraordinary Inc (Exp),12  Mar-15*,340.0,TUBE
54,Tax,12  Mar-15*,3196.0,TUBE
55,Profit after tax,12  Mar-15*,4244.0,TUBE
56,Gross profit margin,12  Mar-15*,33.1,TUBE
57,Effective tax rate,12  Mar-15*,33.0,TUBE
58,Net profit margin,12  Mar-15*,4.4,TUBE
59,Current assets,12  Mar-15*,99922.0,TUBE
60,Current liabilities,12  Mar-15*,112608.0,TUBE
61,Net working cap to sales,12  Mar-15*,-13.0,TUBE
62,Current ratio,12  Mar-15*,0.9,TUBE
63,Inventory Days,12  Mar-15*,23.0,TUBE
64,Debtors Days,12  Mar-15*,24.0,TUBE
65,Net fixed assets,12  Mar-15*,12065.0,TUBE
66,Share capital,12  Mar-15*,374.0,TUBE
67,"""Free"" reserves",12  Mar-15*,19316.0,TUBE
68,Net worth,12  Mar-15*,23278.0,TUBE
69,Long term debt,12  Mar-15*,131956.0,TUBE
70,Total assets,12  Mar-15*,303983.0,TUBE
71,Interest coverage,12  Mar-15*,1.5,TUBE
72,Debt to equity ratio,12  Mar-15*,5.7,TUBE
73,Sales to assets ratio,12  Mar-15*,0.3,TUBE
74,Return on assets,12  Mar-15*,8.3,TUBE
75,Return on equity,12  Mar-15*,18.2,TUBE
76,Return on capital,12  Mar-15*,18.3,TUBE
77,Exports to sales,12  Mar-15*,2.2,TUBE
78,Imports to sales,12  Mar-15*,2.3,TUBE
79,Exports (fob),12  Mar-15*,2095.0,TUBE
80,Imports (cif),12  Mar-15*,2220.0,TUBE
81,Fx inflow,12  Mar-15*,2139.0,TUBE
82,Fx outflow,12  Mar-15*,5588.0,TUBE
83,Net fx,12  Mar-15*,-3449.0,TUBE
84,From Operations,12  Mar-15*,-16852.0,TUBE
85,From Investments,12  Mar-15*,-4634.0,TUBE
86,From Financial Activity,12  Mar-15*,17037.0,TUBE
87,Net Cashflow,12  Mar-15*,-4449.0,TUBE
88,Net Sales,12  Mar-16*,77200.0,TUBE
89,Other income,12  Mar-16*,76.0,TUBE
90,Total revenues,12  Mar-16*,77275.0,TUBE
91,Gross profit,12  Mar-16*,17764.0,TUBE
92,Depreciation,12  Mar-16*,1627.0,TUBE
93,Interest,12  Mar-16*,9736.0,TUBE
94,Profit before tax,12  Mar-16*,6476.0,TUBE
95,Minority Interest,12  Mar-16*,318.0,TUBE
96,Prior Period Items,12  Mar-16*,0.0,TUBE
97,Extraordinary Inc (Exp),12  Mar-16*,7266.0,TUBE
98,Tax,12  Mar-16*,3671.0,TUBE
99,Profit after tax,12  Mar-16*,10389.0,TUBE
100,Gross profit margin,12  Mar-16*,23.0,TUBE
101,Effective tax rate,12  Mar-16*,56.7,TUBE
102,Net profit margin,12  Mar-16*,13.5,TUBE
103,Current assets,12  Mar-16*,32735.0,TUBE
104,Current liabilities,12  Mar-16*,38665.0,TUBE
105,Net working cap to sales,12  Mar-16*,-7.7,TUBE
106,Current ratio,12  Mar-16*,0.8,TUBE
107,Inventory Days,12  Mar-16*,29.0,TUBE
108,Debtors Days,12  Mar-16*,32.0,TUBE
109,Net fixed assets,12  Mar-16*,10824.0,TUBE
110,Share capital,12  Mar-16*,375.0,TUBE
111,"""Free"" reserves",12  Mar-16*,22449.0,TUBE
112,Net worth,12  Mar-16*,33242.0,TUBE
113,Long term debt,12  Mar-16*,4049.0,TUBE
114,Total assets,12  Mar-16*,97072.0,TUBE
115,Interest coverage,12  Mar-16*,1.7,TUBE
116,Debt to equity ratio,12  Mar-16*,0.1,TUBE
117,Sales to assets ratio,12  Mar-16*,0.8,TUBE
118,Return on assets,12  Mar-16*,20.7,TUBE
119,Return on equity,12  Mar-16*,31.3,TUBE
120,Return on capital,12  Mar-16*,63.8,TUBE
121,Exports to sales,12  Mar-16*,2.8,TUBE
122,Imports to sales,12  Mar-16*,2.9,TUBE
