,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-16*,2664530.0,RELI
1,Other income,12  Mar-16*,75460.0,RELI
2,Total revenues,12  Mar-16*,2739990.0,RELI
3,Gross profit,12  Mar-16*,462110.0,RELI
4,Depreciation,12  Mar-16*,115650.0,RELI
5,Interest,12  Mar-16*,36910.0,RELI
6,Profit before tax,12  Mar-16*,385010.0,RELI
7,Minority Interest,12  Mar-16*,2360.0,RELI
8,Prior Period Items,12  Mar-16*,0.0,RELI
9,Extraordinary Inc (Exp),12  Mar-16*,0.0,RELI
10,Tax,12  Mar-16*,88760.0,RELI
11,Profit after tax,12  Mar-16*,298610.0,RELI
12,Gross profit margin,12  Mar-16*,17.3,RELI
13,Effective tax rate,12  Mar-16*,23.1,RELI
14,Net profit margin,12  Mar-16*,11.2,RELI
15,Current assets,12  Mar-16*,1277850.0,RELI
16,Current liabilities,12  Mar-16*,1851540.0,RELI
17,Net working cap to sales,12  Mar-16*,-21.5,RELI
18,Current ratio,12  Mar-16*,0.7,RELI
19,Inventory Days,12  Mar-16*,64.0,RELI
20,Debtors Days,12  Mar-16*,6.0,RELI
21,Net fixed assets,12  Mar-16*,4197220.0,RELI
22,Share capital,12  Mar-16*,29480.0,RELI
23,"""Free"" reserves",12  Mar-16*,2286080.0,RELI
24,Net worth,12  Mar-16*,2315560.0,RELI
25,Long term debt,12  Mar-16*,1416470.0,RELI
26,Total assets,12  Mar-16*,5989970.0,RELI
27,Interest coverage,12  Mar-16*,11.4,RELI
28,Debt to equity ratio,12  Mar-16*,0.6,RELI
29,Sales to assets ratio,12  Mar-16*,0.4,RELI
30,Return on assets,12  Mar-16*,5.6,RELI
31,Return on equity,12  Mar-16*,12.9,RELI
32,Return on capital,12  Mar-16*,11.4,RELI
33,Exports to sales,12  Mar-16*,51.7,RELI
34,Imports to sales,12  Mar-16*,61.8,RELI
35,Exports (fob),12  Mar-16*,1376340.0,RELI
36,Imports (cif),12  Mar-16*,1645550.0,RELI
37,Fx inflow,12  Mar-16*,1378320.0,RELI
38,Fx outflow,12  Mar-16*,1725680.0,RELI
39,Net fx,12  Mar-16*,-347360.0,RELI
40,From Operations,12  Mar-16*,381340.0,RELI
41,From Investments,12  Mar-16*,-361900.0,RELI
42,From Financial Activity,12  Mar-16*,-32100.0,RELI
43,Net Cashflow,12  Mar-16*,-12620.0,RELI
44,Net Sales,12  Mar-17*,2939510.0,RELI
45,Other income,12  Mar-17*,114310.0,RELI
46,Total revenues,12  Mar-17*,3053820.0,RELI
47,Gross profit,12  Mar-17*,442060.0,RELI
48,Depreciation,12  Mar-17*,116460.0,RELI
49,Interest,12  Mar-17*,38490.0,RELI
50,Profit before tax,12  Mar-17*,401420.0,RELI
51,Minority Interest,12  Mar-17*,-1080.0,RELI
52,Prior Period Items,12  Mar-17*,0.0,RELI
53,Extraordinary Inc (Exp),12  Mar-17*,0.0,RELI
54,Tax,12  Mar-17*,102010.0,RELI
55,Profit after tax,12  Mar-17*,298330.0,RELI
56,Gross profit margin,12  Mar-17*,15.0,RELI
57,Effective tax rate,12  Mar-17*,25.4,RELI
