,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,8374.0,NITCO
1,Other income,12  Mar-15*,20.0,NITCO
2,Total revenues,12  Mar-15*,8394.0,NITCO
3,Gross profit,12  Mar-15*,22.0,NITCO
4,Depreciation,12  Mar-15*,698.0,NITCO
5,Interest,12  Mar-15*,503.0,NITCO
6,Profit before tax,12  Mar-15*,-1159.0,NITCO
7,Minority Interest,12  Mar-15*,-11.0,NITCO
8,Prior Period Items,12  Mar-15*,0.0,NITCO
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,NITCO
10,Tax,12  Mar-15*,23.0,NITCO
11,Profit after tax,12  Mar-15*,-1193.0,NITCO
12,Gross profit margin,12  Mar-15*,0.3,NITCO
13,Effective tax rate,12  Mar-15*,-2.0,NITCO
14,Net profit margin,12  Mar-15*,-14.3,NITCO
15,Current assets,12  Mar-15*,7746.0,NITCO
16,Current liabilities,12  Mar-15*,7357.0,NITCO
17,Net working cap to sales,12  Mar-15*,4.6,NITCO
18,Current ratio,12  Mar-15*,1.1,NITCO
19,Inventory Days,12  Mar-15*,217.0,NITCO
20,Debtors Days,12  Mar-15*,54.0,NITCO
21,Net fixed assets,12  Mar-15*,7188.0,NITCO
22,Share capital,12  Mar-15*,547.0,NITCO
23,"""Free"" reserves",12  Mar-15*,-955.0,NITCO
24,Net worth,12  Mar-15*,-376.0,NITCO
25,Long term debt,12  Mar-15*,7921.0,NITCO
26,Total assets,12  Mar-15*,15391.0,NITCO
27,Interest coverage,12  Mar-15*,-1.3,NITCO
28,Debt to equity ratio,12  Mar-15*,-21.1,NITCO
29,Sales to assets ratio,12  Mar-15*,0.5,NITCO
30,Return on assets,12  Mar-15*,-4.5,NITCO
31,Return on equity,12  Mar-15*,317.7,NITCO
32,Return on capital,12  Mar-15*,-8.8,NITCO
33,Exports to sales,12  Mar-15*,1.5,NITCO
34,Imports to sales,12  Mar-15*,8.9,NITCO
35,Exports (fob),12  Mar-15*,122.0,NITCO
36,Imports (cif),12  Mar-15*,749.0,NITCO
37,Fx inflow,12  Mar-15*,122.0,NITCO
38,Fx outflow,12  Mar-15*,763.0,NITCO
39,Net fx,12  Mar-15*,-640.0,NITCO
40,From Operations,12  Mar-15*,112.0,NITCO
41,From Investments,12  Mar-15*,-2.0,NITCO
42,From Financial Activity,12  Mar-15*,-145.0,NITCO
43,Net Cashflow,12  Mar-15*,-35.0,NITCO
44,Net Sales,12  Mar-16*,7887.0,NITCO
45,Other income,12  Mar-16*,15.0,NITCO
46,Total revenues,12  Mar-16*,7902.0,NITCO
47,Gross profit,12  Mar-16*,160.0,NITCO
48,Depreciation,12  Mar-16*,625.0,NITCO
49,Interest,12  Mar-16*,121.0,NITCO
50,Profit before tax,12  Mar-16*,-571.0,NITCO
51,Minority Interest,12  Mar-16*,-19.0,NITCO
52,Prior Period Items,12  Mar-16*,0.0,NITCO
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,NITCO
54,Tax,12  Mar-16*,12.0,NITCO
55,Profit after tax,12  Mar-16*,-602.0,NITCO
56,Gross profit margin,12  Mar-16*,2.0,NITCO
57,Effective tax rate,12  Mar-16*,-2.1,NITCO
58,Net profit margin,12  Mar-16*,-7.6,NITCO
59,Current assets,12  Mar-16*,8201.0,NITCO
60,Current liabilities,12  Mar-16*,9285.0,NITCO
61,Net working cap to sales,12  Mar-16*,-13.7,NITCO
62,Current ratio,12  Mar-16*,0.9,NITCO
63,Inventory Days,12  Mar-16*,231.0,NITCO
64,Debtors Days,12  Mar-16*,73.0,NITCO
65,Net fixed assets,12  Mar-16*,6672.0,NITCO
66,Share capital,12  Mar-16*,547.0,NITCO
67,"""Free"" reserves",12  Mar-16*,-1505.0,NITCO
68,Net worth,12  Mar-16*,-958.0,NITCO
69,Long term debt,12  Mar-16*,6620.0,NITCO
70,Total assets,12  Mar-16*,15416.0,NITCO
71,Interest coverage,12  Mar-16*,-3.7,NITCO
72,Debt to equity ratio,12  Mar-16*,-6.9,NITCO
