,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,92299.0,GDSP
1,Other income,12  Mar-15*,1259.0,GDSP
2,Total revenues,12  Mar-15*,93558.0,GDSP
3,Gross profit,12  Mar-15*,4854.0,GDSP
4,Depreciation,12  Mar-15*,932.0,GDSP
5,Interest,12  Mar-15*,1917.0,GDSP
6,Profit before tax,12  Mar-15*,3264.0,GDSP
7,Minority Interest,12  Mar-15*,-1864.0,GDSP
8,Prior Period Items,12  Mar-15*,2066.0,GDSP
9,Extraordinary Inc (Exp),12  Mar-15*,1924.0,GDSP
10,Tax,12  Mar-15*,1366.0,GDSP
11,Profit after tax,12  Mar-15*,4025.0,GDSP
12,Gross profit margin,12  Mar-15*,5.3,GDSP
13,Effective tax rate,12  Mar-15*,41.8,GDSP
14,Net profit margin,12  Mar-15*,4.4,GDSP
15,Current assets,12  Mar-15*,85712.0,GDSP
16,Current liabilities,12  Mar-15*,73155.0,GDSP
17,Net working cap to sales,12  Mar-15*,13.6,GDSP
18,Current ratio,12  Mar-15*,1.2,GDSP
19,Inventory Days,12  Mar-15*,174.0,GDSP
20,Debtors Days,12  Mar-15*,24.0,GDSP
21,Net fixed assets,12  Mar-15*,20947.0,GDSP
22,Share capital,12  Mar-15*,336.0,GDSP
23,"""Free"" reserves",12  Mar-15*,29852.0,GDSP
24,Net worth,12  Mar-15*,30187.0,GDSP
25,Long term debt,12  Mar-15*,16205.0,GDSP
26,Total assets,12  Mar-15*,125850.0,GDSP
27,Interest coverage,12  Mar-15*,2.7,GDSP
28,Debt to equity ratio,12  Mar-15*,0.5,GDSP
29,Sales to assets ratio,12  Mar-15*,0.7,GDSP
30,Return on assets,12  Mar-15*,4.7,GDSP
31,Return on equity,12  Mar-15*,13.3,GDSP
32,Return on capital,12  Mar-15*,15.8,GDSP
33,Exports to sales,12  Mar-15*,5.3,GDSP
34,Imports to sales,12  Mar-15*,3.4,GDSP
35,Exports (fob),12  Mar-15*,4930.0,GDSP
36,Imports (cif),12  Mar-15*,3183.0,GDSP
37,Fx inflow,12  Mar-15*,4930.0,GDSP
38,Fx outflow,12  Mar-15*,3452.0,GDSP
39,Net fx,12  Mar-15*,1478.0,GDSP
40,From Operations,12  Mar-15*,-10496.0,GDSP
41,From Investments,12  Mar-15*,-4581.0,GDSP
42,From Financial Activity,12  Mar-15*,14095.0,GDSP
43,Net Cashflow,12  Mar-15*,-988.0,GDSP
44,Net Sales,12  Mar-16*,74536.0,GDSP
45,Other income,12  Mar-16*,2076.0,GDSP
46,Total revenues,12  Mar-16*,76612.0,GDSP
47,Gross profit,12  Mar-16*,3905.0,GDSP
48,Depreciation,12  Mar-16*,1172.0,GDSP
