,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-13*,34740.0,IFLEX
1,Other income,12  Mar-13*,4595.0,IFLEX
2,Total revenues,12  Mar-13*,39335.0,IFLEX
3,Gross profit,12  Mar-13*,12192.0,IFLEX
4,Depreciation,12  Mar-13*,655.0,IFLEX
5,Interest,12  Mar-13*,0.0,IFLEX
6,Profit before tax,12  Mar-13*,16132.0,IFLEX
7,Minority Interest,12  Mar-13*,0.0,IFLEX
8,Prior Period Items,12  Mar-13*,0.0,IFLEX
9,Extraordinary Inc (Exp),12  Mar-13*,0.0,IFLEX
10,Tax,12  Mar-13*,5381.0,IFLEX
11,Profit after tax,12  Mar-13*,10751.0,IFLEX
12,Gross profit margin,12  Mar-13*,35.1,IFLEX
13,Effective tax rate,12  Mar-13*,33.4,IFLEX
14,Net profit margin,12  Mar-13*,30.9,IFLEX
15,Current assets,12  Mar-13*,67250,IFLEX
16,Current liabilities,12  Mar-13*,9186,IFLEX
17,Net working cap to sales,12  Mar-13*,167.1,IFLEX
18,Current ratio,12  Mar-13*,7.3,IFLEX
19,Inventory Days,12  Mar-13*,0,IFLEX
20,Debtors Days,12  Mar-13*,76,IFLEX
21,Net fixed assets,12  Mar-13*,10078,IFLEX
22,Share capital,12  Mar-13*,420,IFLEX
23,"""Free"" reserves",12  Mar-13*,73644,IFLEX
24,Net worth,12  Mar-13*,74064,IFLEX
25,Long term debt,12  Mar-13*,0,IFLEX
26,Total assets,12  Mar-13*,84168,IFLEX
27,Interest coverage,12  Mar-13*,NM,IFLEX
28,Debt to equity ratio,12  Mar-13*,0,IFLEX
29,Sales to assets ratio,12  Mar-13*,0.4,IFLEX
30,Return on assets,12  Mar-13*,12.8,IFLEX
31,Return on equity,12  Mar-13*,14.5,IFLEX
32,Return on capital,12  Mar-13*,21.8,IFLEX
33,Exports to sales,12  Mar-13*,0,IFLEX
34,Imports to sales,12  Mar-13*,0.3,IFLEX
35,Exports (fob),12  Mar-13*,0,IFLEX
36,Imports (cif),12  Mar-13*,95,IFLEX
37,Fx inflow,12  Mar-13*,28095,IFLEX
38,Fx outflow,12  Mar-13*,8534,IFLEX
39,Net fx,12  Mar-13*,19561,IFLEX
40,From Operations,12  Mar-13*,11344,IFLEX
41,From Investments,12  Mar-13*,-11742,IFLEX
42,From Financial Activity,12  Mar-13*,152,IFLEX
43,Net Cashflow,12  Mar-13*,-107,IFLEX
44,Net Sales,12  Mar-14*,37413.0,IFLEX
45,Other income,12  Mar-14*,6737.0,IFLEX
46,Total revenues,12  Mar-14*,44150.0,IFLEX
47,Gross profit,12  Mar-14*,13994.0,IFLEX
48,Depreciation,12  Mar-14*,717.0,IFLEX
49,Interest,12  Mar-14*,0.0,IFLEX
50,Profit before tax,12  Mar-14*,20014.0,IFLEX
51,Minority Interest,12  Mar-14*,0.0,IFLEX
52,Prior Period Items,12  Mar-14*,0.0,IFLEX
53,Extraordinary Inc (Exp),12  Mar-14*,0.0,IFLEX
54,Tax,12  Mar-14*,6420.0,IFLEX
55,Profit after tax,12  Mar-14*,13593.0,IFLEX
56,Gross profit margin,12  Mar-14*,37.4,IFLEX
57,Effective tax rate,12  Mar-14*,32.1,IFLEX
58,Net profit margin,12  Mar-14*,36.3,IFLEX
59,Current assets,12  Mar-14*,81590,IFLEX
60,Current liabilities,12  Mar-14*,8435,IFLEX
61,Net working cap to sales,12  Mar-14*,195.5,IFLEX
62,Current ratio,12  Mar-14*,9.7,IFLEX
63,Inventory Days,12  Mar-14*,0,IFLEX
64,Debtors Days,12  Mar-14*,66,IFLEX
65,Net fixed assets,12  Mar-14*,9660,IFLEX
66,Share capital,12  Mar-14*,421,IFLEX
67,"""Free"" reserves",12  Mar-14*,87345,IFLEX
68,Net worth,12  Mar-14*,87766,IFLEX
69,Long term debt,12  Mar-14*,0,IFLEX
70,Total assets,12  Mar-14*,97251,IFLEX
71,Interest coverage,12  Mar-14*,NM,IFLEX
72,Debt to equity ratio,12  Mar-14*,0,IFLEX
73,Sales to assets ratio,12  Mar-14*,0.4,IFLEX
74,Return on assets,12  Mar-14*,14.0,IFLEX
75,Return on equity,12  Mar-14*,15.5,IFLEX
76,Return on capital,12  Mar-14*,22.8,IFLEX
77,Exports to sales,12  Mar-14*,0,IFLEX
78,Imports to sales,12  Mar-14*,0,IFLEX
79,Exports (fob),12  Mar-14*,0,IFLEX
80,Imports (cif),12  Mar-14*,0,IFLEX
81,Fx inflow,12  Mar-14*,30233,IFLEX
82,Fx outflow,12  Mar-14*,8542,IFLEX
83,Net fx,12  Mar-14*,21691,IFLEX
84,From Operations,12  Mar-14*,6732,IFLEX
85,From Investments,12  Mar-14*,-6489,IFLEX
86,From Financial Activity,12  Mar-14*,141,IFLEX
87,Net Cashflow,12  Mar-14*,149,IFLEX
88,Net Sales,12  Mar-15*,39049.0,IFLEX
89,Other income,12  Mar-15*,3481.0,IFLEX
90,Total revenues,12  Mar-15*,42530.0,IFLEX
91,Gross profit,12  Mar-15*,15508.0,IFLEX
92,Depreciation,12  Mar-15*,681.0,IFLEX
93,Interest,12  Mar-15*,0.0,IFLEX
94,Profit before tax,12  Mar-15*,18308.0,IFLEX
95,Minority Interest,12  Mar-15*,0.0,IFLEX
96,Prior Period Items,12  Mar-15*,0.0,IFLEX
97,Extraordinary Inc (Exp),12  Mar-15*,0.0,IFLEX
98,Tax,12  Mar-15*,6385.0,IFLEX
99,Profit after tax,12  Mar-15*,11923.0,IFLEX
100,Gross profit margin,12  Mar-15*,39.7,IFLEX
101,Effective tax rate,12  Mar-15*,34.9,IFLEX
102,Net profit margin,12  Mar-15*,30.5,IFLEX
103,Current assets,12  Mar-15*,47114,IFLEX
104,Current liabilities,12  Mar-15*,8988,IFLEX
105,Net working cap to sales,12  Mar-15*,97.6,IFLEX
106,Current ratio,12  Mar-15*,5.2,IFLEX
107,Inventory Days,12  Mar-15*,0,IFLEX
108,Debtors Days,12  Mar-15*,58,IFLEX
109,Net fixed assets,12  Mar-15*,9126,IFLEX
110,Share capital,12  Mar-15*,422,IFLEX
111,"""Free"" reserves",12  Mar-15*,52346,IFLEX
112,Net worth,12  Mar-15*,52768,IFLEX
113,Long term debt,12  Mar-15*,0,IFLEX
114,Total assets,12  Mar-15*,62856,IFLEX
115,Interest coverage,12  Mar-15*,NM,IFLEX
116,Debt to equity ratio,12  Mar-15*,0,IFLEX
117,Sales to assets ratio,12  Mar-15*,0.6,IFLEX
118,Return on assets,12  Mar-15*,19.0,IFLEX
119,Return on equity,12  Mar-15*,22.6,IFLEX
120,Return on capital,12  Mar-15*,34.7,IFLEX
