,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,38125.0,DEFR
1,Other income,12  Mar-15*,289.0,DEFR
2,Total revenues,12  Mar-15*,38414.0,DEFR
3,Gross profit,12  Mar-15*,2959.0,DEFR
4,Depreciation,12  Mar-15*,1244.0,DEFR
5,Interest,12  Mar-15*,1111.0,DEFR
6,Profit before tax,12  Mar-15*,893.0,DEFR
7,Minority Interest,12  Mar-15*,14.0,DEFR
8,Prior Period Items,12  Mar-15*,0.0,DEFR
9,Extraordinary Inc (Exp),12  Mar-15*,86.0,DEFR
10,Tax,12  Mar-15*,312.0,DEFR
11,Profit after tax,12  Mar-15*,680.0,DEFR
12,Gross profit margin,12  Mar-15*,7.8,DEFR
13,Effective tax rate,12  Mar-15*,35.0,DEFR
14,Net profit margin,12  Mar-15*,1.8,DEFR
15,Current assets,12  Mar-15*,18513.0,DEFR
16,Current liabilities,12  Mar-15*,14441.0,DEFR
17,Net working cap to sales,12  Mar-15*,10.7,DEFR
18,Current ratio,12  Mar-15*,1.3,DEFR
19,Inventory Days,12  Mar-15*,39.0,DEFR
20,Debtors Days,12  Mar-15*,91.0,DEFR
21,Net fixed assets,12  Mar-15*,15160.0,DEFR
22,Share capital,12  Mar-15*,882.0,DEFR
23,"""Free"" reserves",12  Mar-15*,12990.0,DEFR
24,Net worth,12  Mar-15*,14721.0,DEFR
25,Long term debt,12  Mar-15*,3469.0,DEFR
26,Total assets,12  Mar-15*,34567.0,DEFR
27,Interest coverage,12  Mar-15*,1.8,DEFR
28,Debt to equity ratio,12  Mar-15*,0.2,DEFR
29,Sales to assets ratio,12  Mar-15*,1.1,DEFR
30,Return on assets,12  Mar-15*,5.2,DEFR
31,Return on equity,12  Mar-15*,4.6,DEFR
32,Return on capital,12  Mar-15*,11.6,DEFR
33,Exports to sales,12  Mar-15*,2.3,DEFR
34,Imports to sales,12  Mar-15*,41.7,DEFR
35,Exports (fob),12  Mar-15*,880.0,DEFR
36,Imports (cif),12  Mar-15*,15914.0,DEFR
37,Fx inflow,12  Mar-15*,959.0,DEFR
38,Fx outflow,12  Mar-15*,16521.0,DEFR
39,Net fx,12  Mar-15*,-15563.0,DEFR
