,No. of Mths  Year Ending,variable,value,name
0,Net Sales,15  Mar-14*,13409.0,PLLB
1,Other income,15  Mar-14*,602.0,PLLB
2,Total revenues,15  Mar-14*,14012.0,PLLB
3,Gross profit,15  Mar-14*,2234.0,PLLB
4,Depreciation,15  Mar-14*,565.0,PLLB
5,Interest,15  Mar-14*,1089.0,PLLB
6,Profit before tax,15  Mar-14*,1183.0,PLLB
7,Minority Interest,15  Mar-14*,-6.0,PLLB
8,Prior Period Items,15  Mar-14*,0.0,PLLB
9,Extraordinary Inc (Exp),15  Mar-14*,19736.0,PLLB
10,Tax,15  Mar-14*,3245.0,PLLB
11,Profit after tax,15  Mar-14*,17667.0,PLLB
12,Gross profit margin,15  Mar-14*,16.7,PLLB
13,Effective tax rate,15  Mar-14*,274.3,PLLB
14,Net profit margin,15  Mar-14*,131.8,PLLB
15,Current assets,15  Mar-14*,13086.0,PLLB
16,Current liabilities,15  Mar-14*,7074.0,PLLB
17,Net working cap to sales,15  Mar-14*,44.8,PLLB
18,Current ratio,15  Mar-14*,1.8,PLLB
19,Inventory Days,15  Mar-14*,48.0,PLLB
20,Debtors Days,15  Mar-14*,99.0,PLLB
21,Net fixed assets,15  Mar-14*,5506.0,PLLB
22,Share capital,15  Mar-14*,596.0,PLLB
23,"""Free"" reserves",15  Mar-14*,4594.0,PLLB
24,Net worth,15  Mar-14*,10068.0,PLLB
25,Long term debt,15  Mar-14*,2755.0,PLLB
26,Total assets,15  Mar-14*,20990.0,PLLB
27,Interest coverage,15  Mar-14*,2.1,PLLB
28,Debt to equity ratio,15  Mar-14*,0.3,PLLB
29,Sales to assets ratio,15  Mar-14*,0.6,PLLB
30,Return on assets,15  Mar-14*,89.4,PLLB
31,Return on equity,15  Mar-14*,175.5,PLLB
32,Return on capital,15  Mar-14*,171.6,PLLB
33,Exports to sales,15  Mar-14*,59.4,PLLB
34,Imports to sales,15  Mar-14*,20.5,PLLB
35,Exports (fob),15  Mar-14*,7959.0,PLLB
36,Imports (cif),15  Mar-14*,2752.0,PLLB
37,Fx inflow,15  Mar-14*,22791.0,PLLB
38,Fx outflow,15  Mar-14*,3088.0,PLLB
39,Net fx,15  Mar-14*,19703.0,PLLB
40,From Operations,15  Mar-14*,-2717.0,PLLB
41,From Investments,15  Mar-14*,40771.0,PLLB
42,From Financial Activity,15  Mar-14*,-33185.0,PLLB
43,Net Cashflow,15  Mar-14*,4869.0,PLLB
44,Net Sales,12  Mar-15*,11959.0,PLLB
45,Other income,12  Mar-15*,386.0,PLLB
46,Total revenues,12  Mar-15*,12344.0,PLLB
47,Gross profit,12  Mar-15*,2289.0,PLLB
48,Depreciation,12  Mar-15*,640.0,PLLB
49,Interest,12  Mar-15*,474.0,PLLB
50,Profit before tax,12  Mar-15*,1560.0,PLLB
51,Minority Interest,12  Mar-15*,6.0,PLLB
52,Prior Period Items,12  Mar-15*,0.0,PLLB
53,Extraordinary Inc (Exp),12  Mar-15*,8361.0,PLLB
54,Tax,12  Mar-15*,1476.0,PLLB
55,Profit after tax,12  Mar-15*,8450.0,PLLB
56,Gross profit margin,12  Mar-15*,19.1,PLLB
57,Effective tax rate,12  Mar-15*,94.6,PLLB
58,Net profit margin,12  Mar-15*,70.7,PLLB
59,Current assets,12  Mar-15*,14447.0,PLLB
60,Current liabilities,12  Mar-15*,10022.0,PLLB
61,Net working cap to sales,12  Mar-15*,37.0,PLLB
62,Current ratio,12  Mar-15*,1.4,PLLB
63,Inventory Days,12  Mar-15*,63.0,PLLB
64,Debtors Days,12  Mar-15*,112.0,PLLB
65,Net fixed assets,12  Mar-15*,8400.0,PLLB
66,Share capital,12  Mar-15*,596.0,PLLB
67,"""Free"" reserves",12  Mar-15*,10962.0,PLLB
68,Net worth,12  Mar-15*,11558.0,PLLB
69,Long term debt,12  Mar-15*,2530.0,PLLB
70,Total assets,12  Mar-15*,24805.0,PLLB
71,Interest coverage,12  Mar-15*,4.3,PLLB
72,Debt to equity ratio,12  Mar-15*,0.2,PLLB
73,Sales to assets ratio,12  Mar-15*,0.5,PLLB
74,Return on assets,12  Mar-15*,36.0,PLLB
75,Return on equity,12  Mar-15*,73.1,PLLB
76,Return on capital,12  Mar-15*,73.8,PLLB
77,Exports to sales,12  Mar-15*,60.2,PLLB
78,Imports to sales,12  Mar-15*,23.5,PLLB
79,Exports (fob),12  Mar-15*,7204.0,PLLB
80,Imports (cif),12  Mar-15*,2809.0,PLLB
81,Fx inflow,12  Mar-15*,13031.0,PLLB
82,Fx outflow,12  Mar-15*,3165.0,PLLB
83,Net fx,12  Mar-15*,9865.0,PLLB
84,From Operations,12  Mar-15*,834.0,PLLB
85,From Investments,12  Mar-15*,519.0,PLLB
86,From Financial Activity,12  Mar-15*,-4213.0,PLLB
87,Net Cashflow,12  Mar-15*,-2860.0,PLLB
88,Net Sales,12  Mar-16*,28622.0,PLLB
89,Other income,12  Mar-16*,921.0,PLLB
90,Total revenues,12  Mar-16*,29543.0,PLLB
91,Gross profit,12  Mar-16*,4140.0,PLLB
92,Depreciation,12  Mar-16*,1313.0,PLLB
93,Interest,12  Mar-16*,1682.0,PLLB
94,Profit before tax,12  Mar-16*,2067.0,PLLB
95,Minority Interest,12  Mar-16*,0.0,PLLB
96,Prior Period Items,12  Mar-16*,-47.0,PLLB
97,Extraordinary Inc (Exp),12  Mar-16*,-414.0,PLLB
98,Tax,12  Mar-16*,425.0,PLLB
99,Profit after tax,12  Mar-16*,1181.0,PLLB
100,Gross profit margin,12  Mar-16*,14.5,PLLB
101,Effective tax rate,12  Mar-16*,20.5,PLLB
102,Net profit margin,12  Mar-16*,4.1,PLLB
103,Current assets,12  Mar-16*,35149.0,PLLB
104,Current liabilities,12  Mar-16*,18920.0,PLLB
105,Net working cap to sales,12  Mar-16*,56.7,PLLB
106,Current ratio,12  Mar-16*,1.9,PLLB
107,Inventory Days,12  Mar-16*,78.0,PLLB
108,Debtors Days,12  Mar-16*,132.0,PLLB
109,Net fixed assets,12  Mar-16*,35682.0,PLLB
110,Share capital,12  Mar-16*,894.0,PLLB
111,"""Free"" reserves",12  Mar-16*,25685.0,PLLB
112,Net worth,12  Mar-16*,26579.0,PLLB
113,Long term debt,12  Mar-16*,26270.0,PLLB
114,Total assets,12  Mar-16*,74559.0,PLLB
115,Interest coverage,12  Mar-16*,2.2,PLLB
116,Debt to equity ratio,12  Mar-16*,1.0,PLLB
117,Sales to assets ratio,12  Mar-16*,0.4,PLLB
118,Return on assets,12  Mar-16*,3.8,PLLB
119,Return on equity,12  Mar-16*,4.4,PLLB
120,Return on capital,12  Mar-16*,6.2,PLLB
121,Exports to sales,12  Mar-16*,53.1,PLLB
122,Imports to sales,12  Mar-16*,15.9,PLLB
123,Exports (fob),12  Mar-16*,15192.0,PLLB
124,Imports (cif),12  Mar-16*,4565.0,PLLB
125,Fx inflow,12  Mar-16*,16612.0,PLLB
126,Fx outflow,12  Mar-16*,5292.0,PLLB
127,Net fx,12  Mar-16*,11320.0,PLLB
128,From Operations,12  Mar-16*,733.0,PLLB
129,From Investments,12  Mar-16*,-22248.0,PLLB
130,From Financial Activity,12  Mar-16*,29439.0,PLLB
131,Net Cashflow,12  Mar-16*,7924.0,PLLB
132,Net Sales,12  Mar-17*,27554.0,PLLB
133,Other income,12  Mar-17*,1611.0,PLLB
134,Total revenues,12  Mar-17*,29165.0,PLLB
135,Gross profit,12  Mar-17*,5274.0,PLLB
136,Depreciation,12  Mar-17*,1262.0,PLLB
137,Interest,12  Mar-17*,1831.0,PLLB
138,Profit before tax,12  Mar-17*,3792.0,PLLB
139,Minority Interest,12  Mar-17*,0.0,PLLB
140,Prior Period Items,12  Mar-17*,4.0,PLLB
141,Extraordinary Inc (Exp),12  Mar-17*,-364.0,PLLB
142,Tax,12  Mar-17*,634.0,PLLB
143,Profit after tax,12  Mar-17*,2797.0,PLLB
144,Gross profit margin,12  Mar-17*,19.1,PLLB
145,Effective tax rate,12  Mar-17*,16.7,PLLB
146,Net profit margin,12  Mar-17*,10.2,PLLB
147,Current assets,12  Mar-17*,37918.0,PLLB
148,Current liabilities,12  Mar-17*,31039.0,PLLB
149,Net working cap to sales,12  Mar-17*,25.0,PLLB
150,Current ratio,12  Mar-17*,1.2,PLLB
151,Inventory Days,12  Mar-17*,97.0,PLLB
152,Debtors Days,12  Mar-17*,132.0,PLLB
153,Net fixed assets,12  Mar-17*,37639.0,PLLB
154,Share capital,12  Mar-17*,894.0,PLLB
155,"""Free"" reserves",12  Mar-17*,26594.0,PLLB
156,Net worth,12  Mar-17*,27488.0,PLLB
157,Long term debt,12  Mar-17*,16377.0,PLLB
158,Total assets,12  Mar-17*,81050.0,PLLB
159,Interest coverage,12  Mar-17*,3.1,PLLB
160,Debt to equity ratio,12  Mar-17*,0.6,PLLB
161,Sales to assets ratio,12  Mar-17*,0.3,PLLB
162,Return on assets,12  Mar-17*,5.7,PLLB
163,Return on equity,12  Mar-17*,10.2,PLLB
164,Return on capital,12  Mar-17*,12.0,PLLB
165,Exports to sales,12  Mar-17*,0.0,PLLB
166,Imports to sales,12  Mar-17*,0.0,PLLB
167,Exports (fob),12  Mar-17*,0.0,PLLB
168,Imports (cif),12  Mar-17*,0.0,PLLB
169,Fx inflow,12  Mar-17*,13465.0,PLLB
170,Fx outflow,12  Mar-17*,4076.0,PLLB
171,Net fx,12  Mar-17*,9389.0,PLLB
172,From Operations,12  Mar-17*,2881.0,PLLB
173,From Investments,12  Mar-17*,-6867.0,PLLB
174,From Financial Activity,12  Mar-17*,3382.0,PLLB
175,Net Cashflow,12  Mar-17*,-603.0,PLLB
176,Net Sales,12  Mar-18*,28394.0,PLLB
177,Other income,12  Mar-18*,941.0,PLLB
178,Total revenues,12  Mar-18*,29334.0,PLLB
179,Gross profit,12  Mar-18*,3965.0,PLLB
180,Depreciation,12  Mar-18*,1540.0,PLLB
181,Interest,12  Mar-18*,1962.0,PLLB
182,Profit before tax,12  Mar-18*,1403.0,PLLB
183,Minority Interest,12  Mar-18*,0.0,PLLB
184,Prior Period Items,12  Mar-18*,-168.0,PLLB
185,Extraordinary Inc (Exp),12  Mar-18*,-436.0,PLLB
186,Tax,12  Mar-18*,97.0,PLLB
187,Profit after tax,12  Mar-18*,702.0,PLLB
188,Gross profit margin,12  Mar-18*,14.0,PLLB
189,Effective tax rate,12  Mar-18*,6.9,PLLB
190,Net profit margin,12  Mar-18*,2.5,PLLB
191,Current assets,12  Mar-18*,24836.0,PLLB
