,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,19403.0,PIIN
1,Other income,12  Mar-15*,420.0,PIIN
2,Total revenues,12  Mar-15*,19823.0,PIIN
3,Gross profit,12  Mar-15*,3727.0,PIIN
4,Depreciation,12  Mar-15*,498.0,PIIN
5,Interest,12  Mar-15*,97.0,PIIN
6,Profit before tax,12  Mar-15*,3552.0,PIIN
7,Minority Interest,12  Mar-15*,0.0,PIIN
8,Prior Period Items,12  Mar-15*,0.0,PIIN
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,PIIN
10,Tax,12  Mar-15*,1093.0,PIIN
11,Profit after tax,12  Mar-15*,2459.0,PIIN
12,Gross profit margin,12  Mar-15*,19.2,PIIN
13,Effective tax rate,12  Mar-15*,30.8,PIIN
14,Net profit margin,12  Mar-15*,12.7,PIIN
15,Current assets,12  Mar-15*,8991.0,PIIN
16,Current liabilities,12  Mar-15*,6370.0,PIIN
17,Net working cap to sales,12  Mar-15*,13.5,PIIN
18,Current ratio,12  Mar-15*,1.4,PIIN
19,Inventory Days,12  Mar-15*,71.0,PIIN
20,Debtors Days,12  Mar-15*,72.0,PIIN
21,Net fixed assets,12  Mar-15*,6511.0,PIIN
22,Share capital,12  Mar-15*,137.0,PIIN
23,"""Free"" reserves",12  Mar-15*,9028.0,PIIN
24,Net worth,12  Mar-15*,9165.0,PIIN
25,Long term debt,12  Mar-15*,167.0,PIIN
26,Total assets,12  Mar-15*,16270.0,PIIN
27,Interest coverage,12  Mar-15*,37.5,PIIN
28,Debt to equity ratio,12  Mar-15*,0.0,PIIN
29,Sales to assets ratio,12  Mar-15*,1.2,PIIN
30,Return on assets,12  Mar-15*,15.7,PIIN
31,Return on equity,12  Mar-15*,26.8,PIIN
32,Return on capital,12  Mar-15*,39.1,PIIN
33,Exports to sales,12  Mar-15*,59.2,PIIN
34,Imports to sales,12  Mar-15*,32.7,PIIN
35,Exports (fob),12  Mar-15*,11480.0,PIIN
36,Imports (cif),12  Mar-15*,6349.0,PIIN
37,Fx inflow,12  Mar-15*,11480.0,PIIN
38,Fx outflow,12  Mar-15*,6471.0,PIIN
39,Net fx,12  Mar-15*,5009.0,PIIN
40,From Operations,12  Mar-15*,1842.0,PIIN
41,From Investments,12  Mar-15*,-1463.0,PIIN
42,From Financial Activity,12  Mar-15*,-526.0,PIIN
43,Net Cashflow,12  Mar-15*,-147.0,PIIN
44,Net Sales,12  Mar-16*,20963.0,PIIN
45,Other income,12  Mar-16*,355.0,PIIN
46,Total revenues,12  Mar-16*,21318.0,PIIN
47,Gross profit,12  Mar-16*,4313.0,PIIN
48,Depreciation,12  Mar-16*,543.0,PIIN
49,Interest,12  Mar-16*,96.0,PIIN
50,Profit before tax,12  Mar-16*,4028.0,PIIN
51,Minority Interest,12  Mar-16*,0.0,PIIN
52,Prior Period Items,12  Mar-16*,0.0,PIIN
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,PIIN
54,Tax,12  Mar-16*,913.0,PIIN
55,Profit after tax,12  Mar-16*,3116.0,PIIN
56,Gross profit margin,12  Mar-16*,20.6,PIIN
57,Effective tax rate,12  Mar-16*,22.7,PIIN
58,Net profit margin,12  Mar-16*,14.9,PIIN
59,Current assets,12  Mar-16*,9560.0,PIIN
60,Current liabilities,12  Mar-16*,5913.0,PIIN
61,Net working cap to sales,12  Mar-16*,17.4,PIIN
62,Current ratio,12  Mar-16*,1.6,PIIN
63,Inventory Days,12  Mar-16*,69.0,PIIN
64,Debtors Days,12  Mar-16*,69.0,PIIN
65,Net fixed assets,12  Mar-16*,9281.0,PIIN
66,Share capital,12  Mar-16*,137.0,PIIN
67,"""Free"" reserves",12  Mar-16*,11572.0,PIIN
68,Net worth,12  Mar-16*,11709.0,PIIN
69,Long term debt,12  Mar-16*,1224.0,PIIN
70,Total assets,12  Mar-16*,19486.0,PIIN
71,Interest coverage,12  Mar-16*,43.0,PIIN
72,Debt to equity ratio,12  Mar-16*,0.1,PIIN
73,Sales to assets ratio,12  Mar-16*,1.1,PIIN
74,Return on assets,12  Mar-16*,16.5,PIIN
75,Return on equity,12  Mar-16*,26.6,PIIN
76,Return on capital,12  Mar-16*,31.9,PIIN
77,Exports to sales,12  Mar-16*,59.2,PIIN
78,Imports to sales,12  Mar-16*,28.1,PIIN
79,Exports (fob),12  Mar-16*,12415.0,PIIN
80,Imports (cif),12  Mar-16*,5889.0,PIIN
