,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,5737.0,MRGC
1,Other income,12  Mar-14*,48.0,MRGC
2,Total revenues,12  Mar-14*,5784.0,MRGC
3,Gross profit,12  Mar-14*,512.0,MRGC
4,Depreciation,12  Mar-14*,724.0,MRGC
5,Interest,12  Mar-14*,3779.0,MRGC
6,Profit before tax,12  Mar-14*,-3943.0,MRGC
7,Minority Interest,12  Mar-14*,0.0,MRGC
8,Prior Period Items,12  Mar-14*,0.0,MRGC
9,Extraordinary Inc (Exp),12  Mar-14*,-1493.0,MRGC
10,Tax,12  Mar-14*,320.0,MRGC
11,Profit after tax,12  Mar-14*,-5755.0,MRGC
12,Gross profit margin,12  Mar-14*,8.9,MRGC
13,Effective tax rate,12  Mar-14*,-8.1,MRGC
14,Net profit margin,12  Mar-14*,-100.3,MRGC
15,Current assets,12  Mar-14*,18230.0,MRGC
16,Current liabilities,12  Mar-14*,22446.0,MRGC
17,Net working cap to sales,12  Mar-14*,-73.5,MRGC
18,Current ratio,12  Mar-14*,0.8,MRGC
19,Inventory Days,12  Mar-14*,493.0,MRGC
20,Debtors Days,12  Mar-14*,193.0,MRGC
21,Net fixed assets,12  Mar-14*,31798.0,MRGC
22,Share capital,12  Mar-14*,381.0,MRGC
23,"""Free"" reserves",12  Mar-14*,3585.0,MRGC
24,Net worth,12  Mar-14*,-3206.0,MRGC
25,Long term debt,12  Mar-14*,26411.0,MRGC
26,Total assets,12  Mar-14*,50546.0,MRGC
27,Interest coverage,12  Mar-14*,0.0,MRGC
28,Debt to equity ratio,12  Mar-14*,-8.2,MRGC
29,Sales to assets ratio,12  Mar-14*,0.1,MRGC
30,Return on assets,12  Mar-14*,-3.9,MRGC
31,Return on equity,12  Mar-14*,179.5,MRGC
32,Return on capital,12  Mar-14*,-7.1,MRGC
33,Exports to sales,12  Mar-14*,0.0,MRGC
34,Imports to sales,12  Mar-14*,0.0,MRGC
35,Exports (fob),12  Mar-14*,0.0,MRGC
36,Imports (cif),12  Mar-14*,0.0,MRGC
37,Fx inflow,12  Mar-14*,0.0,MRGC
38,Fx outflow,12  Mar-14*,4.0,MRGC
39,Net fx,12  Mar-14*,-4.0,MRGC
40,From Operations,12  Mar-14*,1429.0,MRGC
41,From Investments,12  Mar-14*,-1717.0,MRGC
42,From Financial Activity,12  Mar-14*,-488.0,MRGC
43,Net Cashflow,12  Mar-14*,-775.0,MRGC
44,Net Sales,12  Mar-15*,3920.0,MRGC
45,Other income,12  Mar-15*,55.0,MRGC
46,Total revenues,12  Mar-15*,3976.0,MRGC
47,Gross profit,12  Mar-15*,508.0,MRGC
48,Depreciation,12  Mar-15*,893.0,MRGC
49,Interest,12  Mar-15*,4424.0,MRGC
50,Profit before tax,12  Mar-15*,-4752.0,MRGC
51,Minority Interest,12  Mar-15*,0.0,MRGC
52,Prior Period Items,12  Mar-15*,0.0,MRGC
53,Extraordinary Inc (Exp),12  Mar-15*,-7.0,MRGC
54,Tax,12  Mar-15*,39.0,MRGC
55,Profit after tax,12  Mar-15*,-4798.0,MRGC
56,Gross profit margin,12  Mar-15*,13.0,MRGC
57,Effective tax rate,12  Mar-15*,-0.8,MRGC
58,Net profit margin,12  Mar-15*,-122.4,MRGC
59,Current assets,12  Mar-15*,18316.0,MRGC
60,Current liabilities,12  Mar-15*,35846.0,MRGC
61,Net working cap to sales,12  Mar-15*,-447.1,MRGC
62,Current ratio,12  Mar-15*,0.5,MRGC
63,Inventory Days,12  Mar-15*,706.0,MRGC
64,Debtors Days,12  Mar-15*,307.0,MRGC
65,Net fixed assets,12  Mar-15*,32277.0,MRGC
66,Share capital,12  Mar-15*,381.0,MRGC
67,"""Free"" reserves",12  Mar-15*,-7916.0,MRGC
68,Net worth,12  Mar-15*,-7534.0,MRGC
69,Long term debt,12  Mar-15*,18526.0,MRGC
70,Total assets,12  Mar-15*,51280.0,MRGC
71,Interest coverage,12  Mar-15*,-0.1,MRGC
72,Debt to equity ratio,12  Mar-15*,-2.5,MRGC
73,Sales to assets ratio,12  Mar-15*,0.1,MRGC
74,Return on assets,12  Mar-15*,-0.7,MRGC
75,Return on equity,12  Mar-15*,63.7,MRGC
76,Return on capital,12  Mar-15*,-3.1,MRGC
77,Exports to sales,12  Mar-15*,0.0,MRGC
