,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,78272.0,DABR
1,Other income,12  Mar-15*,1581.0,DABR
2,Total revenues,12  Mar-15*,79853.0,DABR
3,Gross profit,12  Mar-15*,13164.0,DABR
4,Depreciation,12  Mar-15*,1150.0,DABR
5,Interest,12  Mar-15*,401.0,DABR
6,Profit before tax,12  Mar-15*,13194.0,DABR
7,Minority Interest,12  Mar-15*,-26.0,DABR
8,Prior Period Items,12  Mar-15*,0.0,DABR
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,DABR
10,Tax,12  Mar-15*,2509.0,DABR
11,Profit after tax,12  Mar-15*,10658.0,DABR
12,Gross profit margin,12  Mar-15*,16.8,DABR
13,Effective tax rate,12  Mar-15*,19.0,DABR
14,Net profit margin,12  Mar-15*,13.6,DABR
15,Current assets,12  Mar-15*,27719.0,DABR
16,Current liabilities,12  Mar-15*,22573.0,DABR
17,Net working cap to sales,12  Mar-15*,6.6,DABR
18,Current ratio,12  Mar-15*,1.2,DABR
19,Inventory Days,12  Mar-15*,45.0,DABR
20,Debtors Days,12  Mar-15*,33.0,DABR
21,Net fixed assets,12  Mar-15*,12792.0,DABR
22,Share capital,12  Mar-15*,1757.0,DABR
23,"""Free"" reserves",12  Mar-15*,31458.0,DABR
24,Net worth,12  Mar-15*,33215.0,DABR
25,Long term debt,12  Mar-15*,2112.0,DABR
26,Total assets,12  Mar-15*,59345.0,DABR
27,Interest coverage,12  Mar-15*,33.9,DABR
28,Debt to equity ratio,12  Mar-15*,0.1,DABR
29,Sales to assets ratio,12  Mar-15*,1.3,DABR
30,Return on assets,12  Mar-15*,18.6,DABR
31,Return on equity,12  Mar-15*,32.1,DABR
32,Return on capital,12  Mar-15*,38.4,DABR
33,Exports to sales,12  Mar-15*,2.6,DABR
34,Imports to sales,12  Mar-15*,0.9,DABR
35,Exports (fob),12  Mar-15*,1999.0,DABR
36,Imports (cif),12  Mar-15*,730.0,DABR
37,Fx inflow,12  Mar-15*,1999.0,DABR
38,Fx outflow,12  Mar-15*,775.0,DABR
39,Net fx,12  Mar-15*,1224.0,DABR
40,From Operations,12  Mar-15*,10472.0,DABR
41,From Investments,12  Mar-15*,-8762.0,DABR
42,From Financial Activity,12  Mar-15*,-4168.0,DABR
43,Net Cashflow,12  Mar-15*,-2458.0,DABR
44,Net Sales,12  Mar-16*,78688.0,DABR
45,Other income,12  Mar-16*,2172.0,DABR
46,Total revenues,12  Mar-16*,80860.0,DABR
47,Gross profit,12  Mar-16*,15183.0,DABR
48,Depreciation,12  Mar-16*,1332.0,DABR
49,Interest,12  Mar-16*,485.0,DABR
50,Profit before tax,12  Mar-16*,15538.0,DABR
51,Minority Interest,12  Mar-16*,-27.0,DABR
52,Prior Period Items,12  Mar-16*,0.0,DABR
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,DABR
54,Tax,12  Mar-16*,2999.0,DABR
55,Profit after tax,12  Mar-16*,12512.0,DABR
56,Gross profit margin,12  Mar-16*,19.3,DABR
57,Effective tax rate,12  Mar-16*,19.3,DABR
58,Net profit margin,12  Mar-16*,15.9,DABR
59,Current assets,12  Mar-16*,32157.0,DABR
60,Current liabilities,12  Mar-16*,22535.0,DABR
61,Net working cap to sales,12  Mar-16*,12.2,DABR
62,Current ratio,12  Mar-16*,1.4,DABR
63,Inventory Days,12  Mar-16*,51.0,DABR
64,Debtors Days,12  Mar-16*,38.0,DABR
65,Net fixed assets,12  Mar-16*,13442.0,DABR
66,Share capital,12  Mar-16*,1759.0,DABR
67,"""Free"" reserves",12  Mar-16*,39947.0,DABR
68,Net worth,12  Mar-16*,41706.0,DABR
69,Long term debt,12  Mar-16*,3424.0,DABR
70,Total assets,12  Mar-16*,69323.0,DABR
71,Interest coverage,12  Mar-16*,33.0,DABR
72,Debt to equity ratio,12  Mar-16*,0.1,DABR
73,Sales to assets ratio,12  Mar-16*,1.1,DABR
74,Return on assets,12  Mar-16*,18.7,DABR
75,Return on equity,12  Mar-16*,30.0,DABR
76,Return on capital,12  Mar-16*,35.4,DABR
77,Exports to sales,12  Mar-16*,2.4,DABR
78,Imports to sales,12  Mar-16*,1.9,DABR
79,Exports (fob),12  Mar-16*,1882.0,DABR
80,Imports (cif),12  Mar-16*,1484.0,DABR
81,Fx inflow,12  Mar-16*,1882.0,DABR
82,Fx outflow,12  Mar-16*,1530.0,DABR
83,Net fx,12  Mar-16*,352.0,DABR
84,From Operations,12  Mar-16*,11870.0,DABR
85,From Investments,12  Mar-16*,-7303.0,DABR
86,From Financial Activity,12  Mar-16*,-3743.0,DABR
87,Net Cashflow,12  Mar-16*,824.0,DABR
88,Net Sales,12  Mar-17*,76136.0,DABR
