,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,7897.0,TTSP
1,Other income,12  Mar-15*,556.0,TTSP
2,Total revenues,12  Mar-15*,8453.0,TTSP
3,Gross profit,12  Mar-15*,992.0,TTSP
4,Depreciation,12  Mar-15*,129.0,TTSP
5,Interest,12  Mar-15*,53.0,TTSP
6,Profit before tax,12  Mar-15*,1365.0,TTSP
7,Minority Interest,12  Mar-15*,0.0,TTSP
8,Prior Period Items,12  Mar-15*,0.0,TTSP
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,TTSP
10,Tax,12  Mar-15*,446.0,TTSP
11,Profit after tax,12  Mar-15*,919.0,TTSP
12,Gross profit margin,12  Mar-15*,12.6,TTSP
13,Effective tax rate,12  Mar-15*,32.7,TTSP
14,Net profit margin,12  Mar-15*,11.6,TTSP
15,Current assets,12  Mar-15*,6088.0,TTSP
16,Current liabilities,12  Mar-15*,1494.0,TTSP
17,Net working cap to sales,12  Mar-15*,58.2,TTSP
18,Current ratio,12  Mar-15*,4.1,TTSP
19,Inventory Days,12  Mar-15*,50.0,TTSP
20,Debtors Days,12  Mar-15*,4.0,TTSP
21,Net fixed assets,12  Mar-15*,1674.0,TTSP
22,Share capital,12  Mar-15*,154.0,TTSP
23,"""Free"" reserves",12  Mar-15*,7798.0,TTSP
24,Net worth,12  Mar-15*,7952.0,TTSP
25,Long term debt,12  Mar-15*,0.0,TTSP
26,Total assets,12  Mar-15*,9729.0,TTSP
27,Interest coverage,12  Mar-15*,26.7,TTSP
28,Debt to equity ratio,12  Mar-15*,0.0,TTSP
29,Sales to assets ratio,12  Mar-15*,0.8,TTSP
30,Return on assets,12  Mar-15*,10.0,TTSP
31,Return on equity,12  Mar-15*,11.6,TTSP
32,Return on capital,12  Mar-15*,17.8,TTSP
33,Exports to sales,12  Mar-15*,0.0,TTSP
34,Imports to sales,12  Mar-15*,28.3,TTSP
35,Exports (fob),12  Mar-15*,0.0,TTSP
36,Imports (cif),12  Mar-15*,2233.0,TTSP
37,Fx inflow,12  Mar-15*,0.0,TTSP
38,Fx outflow,12  Mar-15*,2275.0,TTSP
39,Net fx,12  Mar-15*,-2275.0,TTSP
40,From Operations,12  Mar-15*,-189.0,TTSP
41,From Investments,12  Mar-15*,532.0,TTSP
