,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14,5414.0,SHHO
1,Other income,12  Mar-14,46.0,SHHO
2,Total revenues,12  Mar-14,5459.0,SHHO
3,Gross profit,12  Mar-14,511.0,SHHO
4,Depreciation,12  Mar-14,175.0,SHHO
5,Interest,12  Mar-14,0.0,SHHO
6,Profit before tax,12  Mar-14,382.0,SHHO
7,Minority Interest,12  Mar-14,0.0,SHHO
8,Prior Period Items,12  Mar-14,0.0,SHHO
9,Extraordinary Inc (Exp),12  Mar-14,-92.0,SHHO
10,Tax,12  Mar-14,101.0,SHHO
11,Profit after tax,12  Mar-14,188.0,SHHO
12,Gross profit margin,12  Mar-14,9.4,SHHO
13,Effective tax rate,12  Mar-14,26.6,SHHO
14,Net profit margin,12  Mar-14,3.5,SHHO
15,Current assets,12  Mar-14,2303,SHHO
16,Current liabilities,12  Mar-14,845,SHHO
17,Net working cap to sales,12  Mar-14,26.9,SHHO
18,Current ratio,12  Mar-14,2.7,SHHO
19,Inventory Days,12  Mar-14,72,SHHO
20,Debtors Days,12  Mar-14,27,SHHO
21,Net fixed assets,12  Mar-14,1152,SHHO
22,Share capital,12  Mar-14,101,SHHO
23,"""Free"" reserves",12  Mar-14,2837,SHHO
24,Net worth,12  Mar-14,2941,SHHO
25,Long term debt,12  Mar-14,0,SHHO
26,Total assets,12  Mar-14,3861,SHHO
27,Interest coverage,12  Mar-14,NM,SHHO
28,Debt to equity ratio,12  Mar-14,0,SHHO
29,Sales to assets ratio,12  Mar-14,1.4,SHHO
30,Return on assets,12  Mar-14,4.9,SHHO
31,Return on equity,12  Mar-14,6.4,SHHO
32,Return on capital,12  Mar-14,9.8,SHHO
33,Exports to sales,12  Mar-14,27.4,SHHO
34,Imports to sales,12  Mar-14,19.8,SHHO
35,Exports (fob),12  Mar-14,1486,SHHO
36,Imports (cif),12  Mar-14,1072,SHHO
37,Fx inflow,12  Mar-14,1486,SHHO
38,Fx outflow,12  Mar-14,1868,SHHO
39,Net fx,12  Mar-14,-382,SHHO
40,From Operations,12  Mar-14,159,SHHO
41,From Investments,12  Mar-14,-125,SHHO
42,From Financial Activity,12  Mar-14,-48,SHHO
43,Net Cashflow,12  Mar-14,-13,SHHO
44,Net Sales,12  Mar-15,6204.0,SHHO
45,Other income,12  Mar-15,71.0,SHHO
46,Total revenues,12  Mar-15,6275.0,SHHO
47,Gross profit,12  Mar-15,697.0,SHHO
48,Depreciation,12  Mar-15,213.0,SHHO
49,Interest,12  Mar-15,0.0,SHHO
50,Profit before tax,12  Mar-15,555.0,SHHO
51,Minority Interest,12  Mar-15,0.0,SHHO
52,Prior Period Items,12  Mar-15,0.0,SHHO
53,Extraordinary Inc (Exp),12  Mar-15,35.0,SHHO
54,Tax,12  Mar-15,203.0,SHHO
55,Profit after tax,12  Mar-15,386.0,SHHO
56,Gross profit margin,12  Mar-15,11.2,SHHO
57,Effective tax rate,12  Mar-15,36.6,SHHO
58,Net profit margin,12  Mar-15,6.2,SHHO
59,Current assets,12  Mar-15,2611,SHHO
60,Current liabilities,12  Mar-15,972,SHHO
61,Net working cap to sales,12  Mar-15,26.4,SHHO
62,Current ratio,12  Mar-15,2.7,SHHO
63,Inventory Days,12  Mar-15,70,SHHO
64,Debtors Days,12  Mar-15,23,SHHO
65,Net fixed assets,12  Mar-15,1234,SHHO
66,Share capital,12  Mar-15,101,SHHO
67,"""Free"" reserves",12  Mar-15,3147,SHHO
68,Net worth,12  Mar-15,3251,SHHO
69,Long term debt,12  Mar-15,0,SHHO
70,Total assets,12  Mar-15,4309,SHHO
71,Interest coverage,12  Mar-15,NM,SHHO
72,Debt to equity ratio,12  Mar-15,0,SHHO
73,Sales to assets ratio,12  Mar-15,1.4,SHHO
74,Return on assets,12  Mar-15,9.0,SHHO
75,Return on equity,12  Mar-15,11.9,SHHO
76,Return on capital,12  Mar-15,18.1,SHHO
77,Exports to sales,12  Mar-15,42.0,SHHO
78,Imports to sales,12  Mar-15,24.9,SHHO
79,Exports (fob),12  Mar-15,2603,SHHO
80,Imports (cif),12  Mar-15,1546,SHHO
81,Fx inflow,12  Mar-15,2603,SHHO
82,Fx outflow,12  Mar-15,2134,SHHO
83,Net fx,12  Mar-15,470,SHHO
84,From Operations,12  Mar-15,429,SHHO
85,From Investments,12  Mar-15,-435,SHHO
86,From Financial Activity,12  Mar-15,-48,SHHO
87,Net Cashflow,12  Mar-15,-54,SHHO
88,Net Sales,12  Mar-16,6604.0,SHHO
89,Other income,12  Mar-16,113.0,SHHO
90,Total revenues,12  Mar-16,6718.0,SHHO
91,Gross profit,12  Mar-16,880.0,SHHO
92,Depreciation,12  Mar-16,238.0,SHHO
93,Interest,12  Mar-16,5.0,SHHO
94,Profit before tax,12  Mar-16,751.0,SHHO
95,Minority Interest,12  Mar-16,0.0,SHHO
96,Prior Period Items,12  Mar-16,0.0,SHHO
97,Extraordinary Inc (Exp),12  Mar-16,0.0,SHHO
98,Tax,12  Mar-16,262.0,SHHO
99,Profit after tax,12  Mar-16,488.0,SHHO
100,Gross profit margin,12  Mar-16,13.3,SHHO
101,Effective tax rate,12  Mar-16,35.0,SHHO
102,Net profit margin,12  Mar-16,7.4,SHHO
103,Current assets,12  Mar-16,3189.0,SHHO
104,Current liabilities,12  Mar-16,1030.0,SHHO
105,Net working cap to sales,12  Mar-16,32.7,SHHO
106,Current ratio,12  Mar-16,3.1,SHHO
107,Inventory Days,12  Mar-16,53.0,SHHO
108,Debtors Days,12  Mar-16,18.0,SHHO
109,Net fixed assets,12  Mar-16,1130.0,SHHO
110,Share capital,12  Mar-16,101.0,SHHO
111,"""Free"" reserves",12  Mar-16,3626.0,SHHO
112,Net worth,12  Mar-16,3727.0,SHHO
113,Long term debt,12  Mar-16,0.0,SHHO
114,Total assets,12  Mar-16,4757.0,SHHO
115,Interest coverage,12  Mar-16,160.7,SHHO
116,Debt to equity ratio,12  Mar-16,0.0,SHHO
117,Sales to assets ratio,12  Mar-16,1.4,SHHO
118,Return on assets,12  Mar-16,10.4,SHHO
119,Return on equity,12  Mar-16,13.1,SHHO
120,Return on capital,12  Mar-16,20.3,SHHO
121,Exports to sales,12  Mar-16,40.8,SHHO
122,Imports to sales,12  Mar-16,22.3,SHHO
123,Exports (fob),12  Mar-16,2696.0,SHHO
124,Imports (cif),12  Mar-16,1471.0,SHHO
125,Fx inflow,12  Mar-16,2696.0,SHHO
126,Fx outflow,12  Mar-16,2046.0,SHHO
127,Net fx,12  Mar-16,650.0,SHHO
128,From Operations,12  Mar-16,1011.0,SHHO
129,From Investments,12  Mar-16,-863.0,SHHO
130,From Financial Activity,12  Mar-16,-73.0,SHHO
131,Net Cashflow,12  Mar-16,75.0,SHHO
132,Net Sales,12  Mar-17,7018.0,SHHO
133,Other income,12  Mar-17,162.0,SHHO
134,Total revenues,12  Mar-17,7180.0,SHHO
135,Gross profit,12  Mar-17,958.0,SHHO
136,Depreciation,12  Mar-17,235.0,SHHO
137,Interest,12  Mar-17,4.0,SHHO
138,Profit before tax,12  Mar-17,881.0,SHHO
139,Minority Interest,12  Mar-17,0.0,SHHO
140,Prior Period Items,12  Mar-17,0.0,SHHO
141,Extraordinary Inc (Exp),12  Mar-17,0.0,SHHO
142,Tax,12  Mar-17,303.0,SHHO
143,Profit after tax,12  Mar-17,578.0,SHHO
144,Gross profit margin,12  Mar-17,13.6,SHHO
145,Effective tax rate,12  Mar-17,34.4,SHHO
146,Net profit margin,12  Mar-17,8.2,SHHO
147,Current assets,12  Mar-17,3419.0,SHHO
148,Current liabilities,12  Mar-17,1110.0,SHHO
149,Net working cap to sales,12  Mar-17,32.9,SHHO
150,Current ratio,12  Mar-17,3.1,SHHO
151,Inventory Days,12  Mar-17,63.0,SHHO
152,Debtors Days,12  Mar-17,14.0,SHHO
153,Net fixed assets,12  Mar-17,1071.0,SHHO
154,Share capital,12  Mar-17,101.0,SHHO
155,"""Free"" reserves",12  Mar-17,4124.0,SHHO
156,Net worth,12  Mar-17,4225.0,SHHO
157,Long term debt,12  Mar-17,0.0,SHHO
158,Total assets,12  Mar-17,5337.0,SHHO
159,Interest coverage,12  Mar-17,221.3,SHHO
160,Debt to equity ratio,12  Mar-17,0.0,SHHO
161,Sales to assets ratio,12  Mar-17,1.3,SHHO
162,Return on assets,12  Mar-17,10.9,SHHO
163,Return on equity,12  Mar-17,13.7,SHHO
164,Return on capital,12  Mar-17,20.9,SHHO
165,Exports to sales,12  Mar-17,40.6,SHHO
166,Imports to sales,12  Mar-17,25.7,SHHO
167,Exports (fob),12  Mar-17,2853.0,SHHO
168,Imports (cif),12  Mar-17,1806.0,SHHO
169,Fx inflow,12  Mar-17,2853.0,SHHO
170,Fx outflow,12  Mar-17,2260.0,SHHO
171,Net fx,12  Mar-17,593.0,SHHO
172,From Operations,12  Mar-17,399.0,SHHO
173,From Investments,12  Mar-17,-134.0,SHHO
174,From Financial Activity,12  Mar-17,-77.0,SHHO
175,Net Cashflow,12  Mar-17,183.0,SHHO
176,Net Sales,12  Mar-18,7678.0,SHHO
177,Other income,12  Mar-18,155.0,SHHO
178,Total revenues,12  Mar-18,7833.0,SHHO
179,Gross profit,12  Mar-18,1016.0,SHHO
180,Depreciation,12  Mar-18,225.0,SHHO
181,Interest,12  Mar-18,2.0,SHHO
182,Profit before tax,12  Mar-18,943.0,SHHO
183,Minority Interest,12  Mar-18,0.0,SHHO
184,Prior Period Items,12  Mar-18,0.0,SHHO
185,Extraordinary Inc (Exp),12  Mar-18,0.0,SHHO
186,Tax,12  Mar-18,329.0,SHHO
187,Profit after tax,12  Mar-18,614.0,SHHO
188,Gross profit margin,12  Mar-18,13.2,SHHO
189,Effective tax rate,12  Mar-18,34.9,SHHO
190,Net profit margin,12  Mar-18,8.0,SHHO
191,Current assets,12  Mar-18,4235.0,SHHO
192,Current liabilities,12  Mar-18,1206.0,SHHO
193,Net working cap to sales,12  Mar-18,39.5,SHHO
194,Current ratio,12  Mar-18,3.5,SHHO
195,Inventory Days,12  Mar-18,43.0,SHHO
196,Debtors Days,12  Mar-18,30.0,SHHO
197,Net fixed assets,12  Mar-18,1017.0,SHHO
198,Share capital,12  Mar-18,101.0,SHHO
199,"""Free"" reserves",12  Mar-18,4643.0,SHHO
200,Net worth,12  Mar-18,4745.0,SHHO
201,Long term debt,12  Mar-18,0.0,SHHO
202,Total assets,12  Mar-18,5965.0,SHHO
203,Interest coverage,12  Mar-18,394.1,SHHO
204,Debt to equity ratio,12  Mar-18,0.0,SHHO
205,Sales to assets ratio,12  Mar-18,1.3,SHHO
206,Return on assets,12  Mar-18,10.3,SHHO
207,Return on equity,12  Mar-18,12.9,SHHO
208,Return on capital,12  Mar-18,19.9,SHHO
209,Exports to sales,12  Mar-18,41.5,SHHO
210,Imports to sales,12  Mar-18,0.0,SHHO
211,Exports (fob),12  Mar-18,3186.0,SHHO
212,Imports (cif),12  Mar-18,0.0,SHHO
213,Fx inflow,12  Mar-18,3186.0,SHHO
214,Fx outflow,12  Mar-18,2184.0,SHHO
215,Net fx,12  Mar-18,1002.0,SHHO
216,From Operations,12  Mar-18,550.0,SHHO
217,From Investments,12  Mar-18,-654.0,SHHO
218,From Financial Activity,12  Mar-18,-94.0,SHHO
219,Net Cashflow,12  Mar-18,-199.0,SHHO
