,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,8362.0,VST
1,Other income,12  Mar-15,181.0,VST
2,Total revenues,12  Mar-15,8542.0,VST
3,Gross profit,12  Mar-15,2426.0,VST
4,Depreciation,12  Mar-15,319.0,VST
5,Interest,12  Mar-15,0.0,VST
6,Profit before tax,12  Mar-15,2288.0,VST
7,Minority Interest,12  Mar-15,0.0,VST
8,Prior Period Items,12  Mar-15,0.0,VST
9,Extraordinary Inc (Exp),12  Mar-15,0.0,VST
10,Tax,12  Mar-15,766.0,VST
11,Profit after tax,12  Mar-15,1522.0,VST
12,Gross profit margin,12  Mar-15,29.0,VST
13,Effective tax rate,12  Mar-15,33.5,VST
14,Net profit margin,12  Mar-15,18.2,VST
15,Current assets,12  Mar-15,6109,VST
16,Current liabilities,12  Mar-15,4732,VST
17,Net working cap to sales,12  Mar-15,16.5,VST
18,Current ratio,12  Mar-15,1.3,VST
19,Inventory Days,12  Mar-15,160,VST
20,Debtors Days,12  Mar-15,5,VST
21,Net fixed assets,12  Mar-15,1978,VST
22,Share capital,12  Mar-15,154,VST
23,"""Free"" reserves",12  Mar-15,3280,VST
24,Net worth,12  Mar-15,3467,VST
25,Long term debt,12  Mar-15,0,VST
26,Total assets,12  Mar-15,8260,VST
27,Interest coverage,12  Mar-15,NM,VST
28,Debt to equity ratio,12  Mar-15,0,VST
29,Sales to assets ratio,12  Mar-15,1.0,VST
30,Return on assets,12  Mar-15,18.4,VST
31,Return on equity,12  Mar-15,43.9,VST
32,Return on capital,12  Mar-15,66.0,VST
33,Exports to sales,12  Mar-15,23.1,VST
34,Imports to sales,12  Mar-15,2.8,VST
35,Exports (fob),12  Mar-15,1928,VST
36,Imports (cif),12  Mar-15,233,VST
37,Fx inflow,12  Mar-15,1928,VST
38,Fx outflow,12  Mar-15,601,VST
39,Net fx,12  Mar-15,1326,VST
40,From Operations,12  Mar-15,1175,VST
41,From Investments,12  Mar-15,31,VST
42,From Financial Activity,12  Mar-15,-1265,VST
43,Net Cashflow,12  Mar-15,-59,VST
44,Net Sales,12  Mar-16,8789.0,VST
45,Other income,12  Mar-16,202.0,VST
46,Total revenues,12  Mar-16,8991.0,VST
47,Gross profit,12  Mar-16,2374.0,VST
48,Depreciation,12  Mar-16,310.0,VST
49,Interest,12  Mar-16,0.0,VST
50,Profit before tax,12  Mar-16,2266.0,VST
51,Minority Interest,12  Mar-16,0.0,VST
52,Prior Period Items,12  Mar-16,0.0,VST
53,Extraordinary Inc (Exp),12  Mar-16,0.0,VST
54,Tax,12  Mar-16,735.0,VST
55,Profit after tax,12  Mar-16,1531.0,VST
56,Gross profit margin,12  Mar-16,27.0,VST
57,Effective tax rate,12  Mar-16,32.4,VST
58,Net profit margin,12  Mar-16,17.4,VST
59,Current assets,12  Mar-16,5842,VST
60,Current liabilities,12  Mar-16,4474,VST
61,Net working cap to sales,12  Mar-16,15.6,VST
62,Current ratio,12  Mar-16,1.3,VST
63,Inventory Days,12  Mar-16,157,VST
64,Debtors Days,12  Mar-16,5,VST
65,Net fixed assets,12  Mar-16,2147,VST
66,Share capital,12  Mar-16,154,VST
67,"""Free"" reserves",12  Mar-16,3516,VST
68,Net worth,12  Mar-16,3704,VST
69,Long term debt,12  Mar-16,0,VST
70,Total assets,12  Mar-16,8271,VST
71,Interest coverage,12  Mar-16,NM,VST
72,Debt to equity ratio,12  Mar-16,0,VST
73,Sales to assets ratio,12  Mar-16,1.1,VST
74,Return on assets,12  Mar-16,18.5,VST
75,Return on equity,12  Mar-16,41.3,VST
76,Return on capital,12  Mar-16,61.2,VST
77,Exports to sales,12  Mar-16,21.2,VST
78,Imports to sales,12  Mar-16,5.4,VST
79,Exports (fob),12  Mar-16,1862,VST
80,Imports (cif),12  Mar-16,470,VST
81,Fx inflow,12  Mar-16,1862,VST
82,Fx outflow,12  Mar-16,826,VST
83,Net fx,12  Mar-16,1037,VST
84,From Operations,12  Mar-16,1321,VST
85,From Investments,12  Mar-16,-240,VST
86,From Financial Activity,12  Mar-16,-1301,VST
87,Net Cashflow,12  Mar-16,-219,VST
88,Net Sales,12  Mar-17,9224.0,VST
89,Other income,12  Mar-17,201.0,VST
90,Total revenues,12  Mar-17,9425.0,VST
91,Gross profit,12  Mar-17,2477.0,VST
92,Depreciation,12  Mar-17,369.0,VST
93,Interest,12  Mar-17,0.0,VST
94,Profit before tax,12  Mar-17,2309.0,VST
95,Minority Interest,12  Mar-17,0.0,VST
96,Prior Period Items,12  Mar-17,0.0,VST
97,Extraordinary Inc (Exp),12  Mar-17,0.0,VST
98,Tax,12  Mar-17,794.0,VST
99,Profit after tax,12  Mar-17,1515.0,VST
100,Gross profit margin,12  Mar-17,26.9,VST
101,Effective tax rate,12  Mar-17,34.4,VST
102,Net profit margin,12  Mar-17,16.4,VST
103,Current assets,12  Mar-17,5333,VST
104,Current liabilities,12  Mar-17,2587,VST
105,Net working cap to sales,12  Mar-17,29.8,VST
106,Current ratio,12  Mar-17,2.1,VST
107,Inventory Days,12  Mar-17,130,VST
108,Debtors Days,12  Mar-17,5,VST
109,Net fixed assets,12  Mar-17,2208,VST
110,Share capital,12  Mar-17,154,VST
111,"""Free"" reserves",12  Mar-17,5235,VST
112,Net worth,12  Mar-17,5390,VST
113,Long term debt,12  Mar-17,0,VST
114,Total assets,12  Mar-17,7977,VST
115,Interest coverage,12  Mar-17,NM,VST
116,Debt to equity ratio,12  Mar-17,0,VST
117,Sales to assets ratio,12  Mar-17,1.2,VST
118,Return on assets,12  Mar-17,19.0,VST
119,Return on equity,12  Mar-17,28.1,VST
120,Return on capital,12  Mar-17,42.8,VST
121,Exports to sales,12  Mar-17,0,VST
122,Imports to sales,12  Mar-17,0,VST
123,Exports (fob),12  Mar-17,0,VST
124,Imports (cif),12  Mar-17,0,VST
125,Fx inflow,12  Mar-17,1102,VST
126,Fx outflow,12  Mar-17,1258,VST
127,Net fx,12  Mar-17,-157,VST
128,From Operations,12  Mar-17,1457,VST
129,From Investments,12  Mar-17,-178,VST
130,From Financial Activity,12  Mar-17,-1301,VST
131,Net Cashflow,12  Mar-17,-22,VST
132,Net Sales,12  Mar-18,9476.0,VST
133,Other income,12  Mar-18,246.0,VST
134,Total revenues,12  Mar-18,9722.0,VST
135,Gross profit,12  Mar-18,2940.0,VST
136,Depreciation,12  Mar-18,392.0,VST
137,Interest,12  Mar-18,0.0,VST
138,Profit before tax,12  Mar-18,2795.0,VST
139,Minority Interest,12  Mar-18,0.0,VST
140,Prior Period Items,12  Mar-18,0.0,VST
141,Extraordinary Inc (Exp),12  Mar-18,0.0,VST
142,Tax,12  Mar-18,976.0,VST
143,Profit after tax,12  Mar-18,1819.0,VST
144,Gross profit margin,12  Mar-18,31.0,VST
145,Effective tax rate,12  Mar-18,34.9,VST
146,Net profit margin,12  Mar-18,19.2,VST
147,Current assets,12  Mar-18,8048,VST
148,Current liabilities,12  Mar-18,4679,VST
149,Net working cap to sales,12  Mar-18,35.6,VST
150,Current ratio,12  Mar-18,1.7,VST
151,Inventory Days,12  Mar-18,97,VST
152,Debtors Days,12  Mar-18,11,VST
153,Net fixed assets,12  Mar-18,2293,VST
154,Share capital,12  Mar-18,154,VST
155,"""Free"" reserves",12  Mar-18,5666,VST
156,Net worth,12  Mar-18,5821,VST
157,Long term debt,12  Mar-18,0,VST
158,Total assets,12  Mar-18,10641,VST
159,Interest coverage,12  Mar-18,NM,VST
160,Debt to equity ratio,12  Mar-18,0,VST
161,Sales to assets ratio,12  Mar-18,0.9,VST
162,Return on assets,12  Mar-18,17.1,VST
163,Return on equity,12  Mar-18,31.2,VST
164,Return on capital,12  Mar-18,48.0,VST
165,Exports to sales,12  Mar-18,0,VST
166,Imports to sales,12  Mar-18,0,VST
167,Exports (fob),12  Mar-18,0,VST
