,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,75593.0,CENT
1,Other income,12  Mar-15,478.0,CENT
2,Total revenues,12  Mar-15,76070.0,CENT
3,Gross profit,12  Mar-15,6524.0,CENT
4,Depreciation,12  Mar-15,2492.0,CENT
5,Interest,12  Mar-15,4846.0,CENT
6,Profit before tax,12  Mar-15,-337.0,CENT
7,Minority Interest,12  Mar-15,0.0,CENT
8,Prior Period Items,12  Mar-15,0.0,CENT
9,Extraordinary Inc (Exp),12  Mar-15,0.0,CENT
10,Tax,12  Mar-15,-492.0,CENT
11,Profit after tax,12  Mar-15,155.0,CENT
12,Gross profit margin,12  Mar-15,8.6,CENT
13,Effective tax rate,12  Mar-15,146.0,CENT
14,Net profit margin,12  Mar-15,0.2,CENT
15,Current assets,12  Mar-15,24759.0,CENT
16,Current liabilities,12  Mar-15,42401.0,CENT
17,Net working cap to sales,12  Mar-15,-23.3,CENT
18,Current ratio,12  Mar-15,0.6,CENT
19,Inventory Days,12  Mar-15,68.0,CENT
20,Debtors Days,12  Mar-15,32.0,CENT
21,Net fixed assets,12  Mar-15,74117.0,CENT
22,Share capital,12  Mar-15,1015.0,CENT
23,"""Free"" reserves",12  Mar-15,21647.0,CENT
24,Net worth,12  Mar-15,22662.0,CENT
25,Long term debt,12  Mar-15,35446.0,CENT
26,Total assets,12  Mar-15,104181.0,CENT
27,Interest coverage,12  Mar-15,0.9,CENT
28,Debt to equity ratio,12  Mar-15,1.6,CENT
29,Sales to assets ratio,12  Mar-15,0.7,CENT
30,Return on assets,12  Mar-15,4.8,CENT
31,Return on equity,12  Mar-15,0.7,CENT
32,Return on capital,12  Mar-15,7.8,CENT
33,Exports to sales,12  Mar-15,7.0,CENT
34,Imports to sales,12  Mar-15,7.5,CENT
35,Exports (fob),12  Mar-15,5256.0,CENT
36,Imports (cif),12  Mar-15,5635.0,CENT
37,Fx inflow,12  Mar-15,5257.0,CENT
38,Fx outflow,12  Mar-15,5828.0,CENT
39,Net fx,12  Mar-15,-571.0,CENT
40,From Operations,12  Mar-15,3801.0,CENT
41,From Investments,12  Mar-15,-5093.0,CENT
42,From Financial Activity,12  Mar-15,1475.0,CENT
43,Net Cashflow,12  Mar-15,183.0,CENT
44,Net Sales,12  Mar-16,79670.0,CENT
45,Other income,12  Mar-16,554.0,CENT
46,Total revenues,12  Mar-16,80224.0,CENT
47,Gross profit,12  Mar-16,6728.0,CENT
48,Depreciation,12  Mar-16,2831.0,CENT
49,Interest,12  Mar-16,5877.0,CENT
50,Profit before tax,12  Mar-16,-1425.0,CENT
51,Minority Interest,12  Mar-16,0.0,CENT
52,Prior Period Items,12  Mar-16,0.0,CENT
53,Extraordinary Inc (Exp),12  Mar-16,0.0,CENT
54,Tax,12  Mar-16,-475.0,CENT
55,Profit after tax,12  Mar-16,-950.0,CENT
56,Gross profit margin,12  Mar-16,8.4,CENT
57,Effective tax rate,12  Mar-16,33.3,CENT
58,Net profit margin,12  Mar-16,-1.2,CENT
59,Current assets,12  Mar-16,21650.0,CENT
60,Current liabilities,12  Mar-16,42368.0,CENT
61,Net working cap to sales,12  Mar-16,-26.0,CENT
62,Current ratio,12  Mar-16,0.5,CENT
63,Inventory Days,12  Mar-16,58.0,CENT
64,Debtors Days,12  Mar-16,24.0,CENT
65,Net fixed assets,12  Mar-16,74342.0,CENT
66,Share capital,12  Mar-16,1117.0,CENT
67,"""Free"" reserves",12  Mar-16,22521.0,CENT
68,Net worth,12  Mar-16,23638.0,CENT
69,Long term debt,12  Mar-16,32830.0,CENT
70,Total assets,12  Mar-16,101930.0,CENT
71,Interest coverage,12  Mar-16,0.8,CENT
72,Debt to equity ratio,12  Mar-16,1.4,CENT
73,Sales to assets ratio,12  Mar-16,0.8,CENT
74,Return on assets,12  Mar-16,4.8,CENT
75,Return on equity,12  Mar-16,-4.0,CENT
76,Return on capital,12  Mar-16,7.9,CENT
77,Exports to sales,12  Mar-16,5.5,CENT
78,Imports to sales,12  Mar-16,5.9,CENT
79,Exports (fob),12  Mar-16,4372.0,CENT
80,Imports (cif),12  Mar-16,4708.0,CENT
81,Fx inflow,12  Mar-16,4372.0,CENT
82,Fx outflow,12  Mar-16,4857.0,CENT
83,Net fx,12  Mar-16,-485.0,CENT
84,From Operations,12  Mar-16,10200.0,CENT
85,From Investments,12  Mar-16,-3569.0,CENT
86,From Financial Activity,12  Mar-16,-12424.0,CENT
87,Net Cashflow,12  Mar-16,-5793.0,CENT
88,Net Sales,12  Mar-17,76448.0,CENT
89,Other income,12  Mar-17,744.0,CENT
