,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,207.0,JLPH
1,Other income,12  Mar-15*,71.0,JLPH
2,Total revenues,12  Mar-15*,278.0,JLPH
3,Gross profit,12  Mar-15*,-27.0,JLPH
4,Depreciation,12  Mar-15*,50.0,JLPH
5,Interest,12  Mar-15*,602.0,JLPH
6,Profit before tax,12  Mar-15*,-608.0,JLPH
7,Minority Interest,12  Mar-15*,323.0,JLPH
8,Prior Period Items,12  Mar-15*,-20.0,JLPH
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,JLPH
10,Tax,12  Mar-15*,3.0,JLPH
11,Profit after tax,12  Mar-15*,-308.0,JLPH
12,Gross profit margin,12  Mar-15*,-13.2,JLPH
13,Effective tax rate,12  Mar-15*,-0.6,JLPH
14,Net profit margin,12  Mar-15*,-148.9,JLPH
15,Current assets,12  Mar-15*,3541.0,JLPH
16,Current liabilities,12  Mar-15*,14900.0,JLPH
17,Net working cap to sales,12  Mar-15*,-5492.2,JLPH
18,Current ratio,12  Mar-15*,0.2,JLPH
19,Inventory Days,12  Mar-15*,1616.0,JLPH
20,Debtors Days,12  Mar-15*,264.0,JLPH
21,Net fixed assets,12  Mar-15*,67475.0,JLPH
22,Share capital,12  Mar-15*,58.0,JLPH
23,"""Free"" reserves",12  Mar-15*,1146.0,JLPH
24,Net worth,12  Mar-15*,1823.0,JLPH
25,Long term debt,12  Mar-15*,44895.0,JLPH
26,Total assets,12  Mar-15*,72137.0,JLPH
27,Interest coverage,12  Mar-15*,0.0,JLPH
28,Debt to equity ratio,12  Mar-15*,24.6,JLPH
29,Sales to assets ratio,12  Mar-15*,0.0,JLPH
30,Return on assets,12  Mar-15*,0.4,JLPH
31,Return on equity,12  Mar-15*,-16.9,JLPH
32,Return on capital,12  Mar-15*,0.6,JLPH
33,Exports to sales,12  Mar-15*,36.5,JLPH
34,Imports to sales,12  Mar-15*,870.4,JLPH
35,Exports (fob),12  Mar-15*,75.0,JLPH
36,Imports (cif),12  Mar-15*,1800.0,JLPH
37,Fx inflow,12  Mar-15*,75.0,JLPH
38,Fx outflow,12  Mar-15*,1801.0,JLPH
39,Net fx,12  Mar-15*,-1726.0,JLPH
40,From Operations,12  Mar-15*,6395.0,JLPH
41,From Investments,12  Mar-15*,-10531.0,JLPH
42,From Financial Activity,12  Mar-15*,5199.0,JLPH
43,Net Cashflow,12  Mar-15*,1062.0,JLPH
44,Net Sales,12  Mar-16*,14209.0,JLPH
45,Other income,12  Mar-16*,127.0,JLPH
46,Total revenues,12  Mar-16*,14336.0,JLPH
