,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Jun-14,16646.0,ISHV
1,Other income,12  Jun-14,316.0,ISHV
2,Total revenues,12  Jun-14,16963.0,ISHV
3,Gross profit,12  Jun-14,731.0,ISHV
4,Depreciation,12  Jun-14,330.0,ISHV
5,Interest,12  Jun-14,4.0,ISHV
6,Profit before tax,12  Jun-14,714.0,ISHV
7,Minority Interest,12  Jun-14,0.0,ISHV
8,Prior Period Items,12  Jun-14,0.0,ISHV
9,Extraordinary Inc (Exp),12  Jun-14,0.0,ISHV
10,Tax,12  Jun-14,261.0,ISHV
11,Profit after tax,12  Jun-14,453.0,ISHV
12,Gross profit margin,12  Jun-14,4.4,ISHV
13,Effective tax rate,12  Jun-14,36.6,ISHV
14,Net profit margin,12  Jun-14,2.7,ISHV
15,Current assets,12  Jun-14,6968.0,ISHV
16,Current liabilities,12  Jun-14,4061.0,ISHV
17,Net working cap to sales,12  Jun-14,17.5,ISHV
18,Current ratio,12  Jun-14,1.7,ISHV
19,Inventory Days,12  Jun-14,51.0,ISHV
20,Debtors Days,12  Jun-14,20.0,ISHV
21,Net fixed assets,12  Jun-14,2335.0,ISHV
22,Share capital,12  Jun-14,326.0,ISHV
23,"""Free"" reserves",12  Jun-14,4175.0,ISHV
24,Net worth,12  Jun-14,6435.0,ISHV
25,Long term debt,12  Jun-14,0.0,ISHV
26,Total assets,12  Jun-14,10541.0,ISHV
27,Interest coverage,12  Jun-14,199.3,ISHV
28,Debt to equity ratio,12  Jun-14,0.0,ISHV
29,Sales to assets ratio,12  Jun-14,1.6,ISHV
30,Return on assets,12  Jun-14,4.3,ISHV
31,Return on equity,12  Jun-14,7.0,ISHV
32,Return on capital,12  Jun-14,11.1,ISHV
33,Exports to sales,12  Jun-14,0.9,ISHV
34,Imports to sales,12  Jun-14,10.8,ISHV
35,Exports (fob),12  Jun-14,152.0,ISHV
36,Imports (cif),12  Jun-14,1805.0,ISHV
37,Fx inflow,12  Jun-14,156.0,ISHV
38,Fx outflow,12  Jun-14,2384.0,ISHV
39,Net fx,12  Jun-14,-2228.0,ISHV
40,From Operations,12  Jun-14,963.0,ISHV
41,From Investments,12  Jun-14,-361.0,ISHV
42,From Financial Activity,12  Jun-14,-572.0,ISHV
43,Net Cashflow,12  Jun-14,30.0,ISHV
44,Net Sales,12  Jun-15,18747.0,ISHV
45,Other income,12  Jun-15,351.0,ISHV
46,Total revenues,12  Jun-15,19098.0,ISHV
47,Gross profit,12  Jun-15,1649.0,ISHV
48,Depreciation,12  Jun-15,389.0,ISHV
49,Interest,12  Jun-15,47.0,ISHV
50,Profit before tax,12  Jun-15,1565.0,ISHV
51,Minority Interest,12  Jun-15,0.0,ISHV
52,Prior Period Items,12  Jun-15,0.0,ISHV
53,Extraordinary Inc (Exp),12  Jun-15,0.0,ISHV
54,Tax,12  Jun-15,569.0,ISHV
55,Profit after tax,12  Jun-15,996.0,ISHV
56,Gross profit margin,12  Jun-15,8.8,ISHV
57,Effective tax rate,12  Jun-15,36.4,ISHV
58,Net profit margin,12  Jun-15,5.3,ISHV
59,Current assets,12  Jun-15,8375.0,ISHV
60,Current liabilities,12  Jun-15,4646.0,ISHV
61,Net working cap to sales,12  Jun-15,19.9,ISHV
62,Current ratio,12  Jun-15,1.8,ISHV
63,Inventory Days,12  Jun-15,39.0,ISHV
64,Debtors Days,12  Jun-15,23.0,ISHV
65,Net fixed assets,12  Jun-15,2193.0,ISHV
66,Share capital,12  Jun-15,326.0,ISHV
67,"""Free"" reserves",12  Jun-15,4954.0,ISHV
68,Net worth,12  Jun-15,7423.0,ISHV
69,Long term debt,12  Jun-15,0.0,ISHV
70,Total assets,12  Jun-15,12099.0,ISHV
71,Interest coverage,12  Jun-15,34.6,ISHV
72,Debt to equity ratio,12  Jun-15,0.0,ISHV
73,Sales to assets ratio,12  Jun-15,1.5,ISHV
74,Return on assets,12  Jun-15,8.6,ISHV
75,Return on equity,12  Jun-15,13.4,ISHV
76,Return on capital,12  Jun-15,21.7,ISHV
77,Exports to sales,12  Jun-15,2.1,ISHV
78,Imports to sales,12  Jun-15,12.3,ISHV
79,Exports (fob),12  Jun-15,390.0,ISHV
80,Imports (cif),12  Jun-15,2308.0,ISHV
81,Fx inflow,12  Jun-15,1037.0,ISHV
82,Fx outflow,12  Jun-15,2661.0,ISHV
83,Net fx,12  Jun-15,-1624.0,ISHV
84,From Operations,12  Jun-15,1719.0,ISHV
